Instance,m,n,Size,Runtime_Setting_MS,Runtime_Setting_S,Repetitions,MinResult_VNS,AvgResult_VNS,StdResult_VNS,AvgTime_VNS,SuccessRuns_VNS,FailedRuns_VNS,FirstError_VNS
Inst_m6_n60_pi1.0_TF0.4_R0.6_8.txt,6,60,60×6,4320.0000,4.3200,10,733.2900,738.3060,2.5538,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.4_R0.6_9.txt,6,60,60×6,4320.0000,4.3200,10,1242.4000,1258.7740,12.4927,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.6_R0.4_1.txt,6,60,60×6,4320.0000,4.3200,10,835.7800,840.7660,2.8877,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.6_R0.4_10.txt,6,60,60×6,4320.0000,4.3200,10,656.0500,672.8680,12.8618,4.3203,10,0,
Inst_m6_n60_pi1.0_TF0.6_R0.4_2.txt,6,60,60×6,4320.0000,4.3200,10,737.1200,737.2740,0.4870,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.6_R0.4_3.txt,6,60,60×6,4320.0000,4.3200,10,596.9100,610.7870,9.1092,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.6_R0.4_4.txt,6,60,60×6,4320.0000,4.3200,10,617.9300,630.7170,8.0703,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.6_R0.4_5.txt,6,60,60×6,4320.0000,4.3200,10,1495.1200,1503.1790,6.4575,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.6_R0.4_6.txt,6,60,60×6,4320.0000,4.3200,10,830.0900,833.1190,3.4739,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.6_R0.4_7.txt,6,60,60×6,4320.0000,4.3200,10,1324.9900,1348.1800,17.8267,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.6_R0.4_8.txt,6,60,60×6,4320.0000,4.3200,10,1098.3400,1104.6330,6.1453,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.6_R0.4_9.txt,6,60,60×6,4320.0000,4.3200,10,477.5700,484.1240,6.3090,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.6_R0.6_1.txt,6,60,60×6,4320.0000,4.3200,10,1057.5700,1065.1430,6.0435,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.6_R0.6_10.txt,6,60,60×6,4320.0000,4.3200,10,424.1600,429.0580,2.7272,4.3203,10,0,
Inst_m6_n60_pi1.0_TF0.6_R0.6_2.txt,6,60,60×6,4320.0000,4.3200,10,1019.9200,1036.1020,12.7967,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.6_R0.6_3.txt,6,60,60×6,4320.0000,4.3200,10,1415.0300,1434.3550,21.9227,4.3203,10,0,
Inst_m6_n60_pi1.0_TF0.6_R0.6_4.txt,6,60,60×6,4320.0000,4.3200,10,763.7100,777.5430,14.1772,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.6_R0.6_5.txt,6,60,60×6,4320.0000,4.3200,10,865.7800,882.0990,18.6057,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.6_R0.6_6.txt,6,60,60×6,4320.0000,4.3200,10,1148.6300,1154.5110,5.8173,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.6_R0.6_7.txt,6,60,60×6,4320.0000,4.3200,10,909.0400,946.5820,19.8807,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.6_R0.6_8.txt,6,60,60×6,4320.0000,4.3200,10,661.3300,673.2050,11.4037,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.6_R0.6_9.txt,6,60,60×6,4320.0000,4.3200,10,858.2700,864.3510,3.7557,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.4_R0.4_1.txt,6,60,60×6,4320.0000,4.3200,10,1838.3200,1872.6130,19.4049,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.4_R0.4_10.txt,6,60,60×6,4320.0000,4.3200,10,1195.4700,1201.7660,8.1320,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.4_R0.4_2.txt,6,60,60×6,4320.0000,4.3200,10,2120.6500,2133.5280,6.6082,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.4_R0.4_3.txt,6,60,60×6,4320.0000,4.3200,10,2028.9600,2058.3790,13.8720,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.4_R0.4_4.txt,6,60,60×6,4320.0000,4.3200,10,1815.0400,1830.7240,11.3164,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.4_R0.4_5.txt,6,60,60×6,4320.0000,4.3200,10,2257.4200,2271.7030,7.0376,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.4_R0.4_6.txt,6,60,60×6,4320.0000,4.3200,10,655.3600,658.2130,2.5564,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.4_R0.4_7.txt,6,60,60×6,4320.0000,4.3200,10,2173.4400,2176.2790,6.3470,4.3203,10,0,
Inst_m6_n60_pi2.0_TF0.4_R0.4_8.txt,6,60,60×6,4320.0000,4.3200,10,1265.3300,1272.5210,4.0462,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.4_R0.4_9.txt,6,60,60×6,4320.0000,4.3200,10,2652.1100,2657.0780,5.5542,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.4_R0.6_1.txt,6,60,60×6,4320.0000,4.3200,10,1461.3000,1483.4330,23.9481,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.4_R0.6_10.txt,6,60,60×6,4320.0000,4.3200,10,1765.2900,1782.8880,13.7751,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.4_R0.6_2.txt,6,60,60×6,4320.0000,4.3200,10,2214.9800,2228.7820,15.4238,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.4_R0.6_3.txt,6,60,60×6,4320.0000,4.3200,10,2006.8000,2041.3920,31.8256,4.3203,10,0,
Inst_m6_n60_pi2.0_TF0.4_R0.6_4.txt,6,60,60×6,4320.0000,4.3200,10,2429.1000,2450.5470,20.5025,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.4_R0.6_5.txt,6,60,60×6,4320.0000,4.3200,10,1456.3800,1465.5540,5.7045,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.4_R0.6_6.txt,6,60,60×6,4320.0000,4.3200,10,1647.4100,1657.0840,9.1667,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.4_R0.6_7.txt,6,60,60×6,4320.0000,4.3200,10,2112.5500,2113.2930,2.3496,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.4_R0.6_8.txt,6,60,60×6,4320.0000,4.3200,10,1672.2100,1709.5160,22.4619,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.4_R0.6_9.txt,6,60,60×6,4320.0000,4.3200,10,1492.5600,1511.0970,12.9643,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.6_R0.4_1.txt,6,60,60×6,4320.0000,4.3200,10,1187.8700,1192.4810,5.7662,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.6_R0.4_10.txt,6,60,60×6,4320.0000,4.3200,10,2081.8600,2117.5080,36.5581,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.6_R0.4_2.txt,6,60,60×6,4320.0000,4.3200,10,2270.1500,2282.5960,21.1371,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.6_R0.4_3.txt,6,60,60×6,4320.0000,4.3200,10,1353.9800,1366.2690,6.1963,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.6_R0.4_4.txt,6,60,60×6,4320.0000,4.3200,10,961.6600,979.8410,7.0950,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.6_R0.4_5.txt,6,60,60×6,4320.0000,4.3200,10,2803.4500,2828.0510,29.3028,4.3203,10,0,
Inst_m6_n60_pi2.0_TF0.6_R0.4_6.txt,6,60,60×6,4320.0000,4.3200,10,2277.2600,2278.1380,2.7765,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.6_R0.4_7.txt,6,60,60×6,4320.0000,4.3200,10,2049.3000,2062.5740,8.4023,4.3203,10,0,
Inst_m6_n60_pi2.0_TF0.6_R0.4_8.txt,6,60,60×6,4320.0000,4.3200,10,1607.8200,1625.6680,20.7784,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.6_R0.4_9.txt,6,60,60×6,4320.0000,4.3200,10,3821.9800,3851.1740,26.1722,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.6_R0.6_1.txt,6,60,60×6,4320.0000,4.3200,10,2284.7400,2313.2540,29.0232,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.6_R0.6_10.txt,6,60,60×6,4320.0000,4.3200,10,1186.2000,1203.5850,13.8928,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.6_R0.6_2.txt,6,60,60×6,4320.0000,4.3200,10,1362.9700,1392.8410,22.7440,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.6_R0.6_3.txt,6,60,60×6,4320.0000,4.3200,10,1937.6500,1979.8410,31.0485,4.3203,10,0,
Inst_m6_n60_pi2.0_TF0.6_R0.6_4.txt,6,60,60×6,4320.0000,4.3200,10,2029.2500,2045.8820,15.0230,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.6_R0.6_5.txt,6,60,60×6,4320.0000,4.3200,10,1666.7000,1671.2390,5.6618,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.6_R0.6_6.txt,6,60,60×6,4320.0000,4.3200,10,2258.1800,2281.5760,23.5911,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.6_R0.6_7.txt,6,60,60×6,4320.0000,4.3200,10,1853.9500,1863.8840,13.3805,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.6_R0.6_8.txt,6,60,60×6,4320.0000,4.3200,10,1508.6700,1519.8100,13.0907,4.3202,10,0,
Inst_m6_n60_pi2.0_TF0.6_R0.6_9.txt,6,60,60×6,4320.0000,4.3200,10,2179.9000,2207.9080,25.7388,4.3202,10,0,
Inst_m8_n40_pi0.2_TF0.4_R0.4_1.txt,8,40,40×8,3840.0000,3.8400,10,114.3900,114.8220,0.1518,3.8406,10,0,
Inst_m8_n40_pi0.2_TF0.4_R0.4_10.txt,8,40,40×8,3840.0000,3.8400,10,54.8200,55.7500,0.3289,3.8406,10,0,
Inst_m8_n40_pi0.2_TF0.4_R0.4_2.txt,8,40,40×8,3840.0000,3.8400,10,125.3100,125.7320,0.5887,3.8406,10,0,
Inst_m8_n40_pi0.2_TF0.4_R0.4_3.txt,8,40,40×8,3840.0000,3.8400,10,76.1200,76.4250,0.4223,3.8407,10,0,
Inst_m8_n40_pi0.2_TF0.4_R0.4_4.txt,8,40,40×8,3840.0000,3.8400,10,156.7300,156.9450,0.3663,3.8406,10,0,
Inst_m8_n40_pi0.2_TF0.4_R0.4_5.txt,8,40,40×8,3840.0000,3.8400,10,92.3600,94.3270,1.3712,3.8407,10,0,
Inst_m8_n40_pi0.2_TF0.4_R0.4_6.txt,8,40,40×8,3840.0000,3.8400,10,97.5900,97.7240,0.2317,3.8407,10,0,
Inst_m8_n40_pi0.2_TF0.4_R0.4_7.txt,8,40,40×8,3840.0000,3.8400,10,94.8700,95.0680,0.4212,3.8407,10,0,
Inst_m8_n40_pi0.2_TF0.4_R0.4_8.txt,8,40,40×8,3840.0000,3.8400,10,140.3000,142.0830,0.9453,3.8406,10,0,
Inst_m8_n40_pi0.2_TF0.4_R0.4_9.txt,8,40,40×8,3840.0000,3.8400,10,74.4600,75.3060,0.5285,3.8407,10,0,
Inst_m8_n40_pi0.2_TF0.4_R0.6_1.txt,8,40,40×8,3840.0000,3.8400,10,47.2300,47.5300,0.1633,3.8406,10,0,
Inst_m8_n40_pi0.2_TF0.4_R0.6_10.txt,8,40,40×8,3840.0000,3.8400,10,94.8000,94.9900,0.5101,3.8406,10,0,
Inst_m8_n40_pi0.2_TF0.4_R0.6_2.txt,8,40,40×8,3840.0000,3.8400,10,107.6300,108.7570,2.0771,3.8406,10,0,
Inst_m8_n40_pi0.2_TF0.4_R0.6_3.txt,8,40,40×8,3840.0000,3.8400,10,88.6000,89.2540,0.6486,3.8406,10,0,
Inst_m8_n40_pi0.2_TF0.4_R0.6_4.txt,8,40,40×8,3840.0000,3.8400,10,191.2600,191.2620,0.0063,3.8406,10,0,
Inst_m8_n40_pi0.2_TF0.4_R0.6_5.txt,8,40,40×8,3840.0000,3.8400,10,121.2400,122.8930,1.4222,3.8407,10,0,
Inst_m8_n40_pi0.2_TF0.4_R0.6_6.txt,8,40,40×8,3840.0000,3.8400,10,113.5800,115.0100,0.8179,3.8406,10,0,
Inst_m8_n40_pi0.2_TF0.4_R0.6_7.txt,8,40,40×8,3840.0000,3.8400,10,75.2300,76.0770,0.6186,3.8406,10,0,
Inst_m8_n40_pi0.2_TF0.4_R0.6_8.txt,8,40,40×8,3840.0000,3.8400,10,73.5100,73.6940,0.1717,3.8406,10,0,
Inst_m8_n40_pi0.2_TF0.4_R0.6_9.txt,8,40,40×8,3840.0000,3.8400,10,84.2700,84.9460,2.1202,3.8406,10,0,
Inst_m8_n40_pi0.2_TF0.6_R0.4_1.txt,8,40,40×8,3840.0000,3.8400,10,84.3700,86.0770,1.1901,3.8405,10,0,
Inst_m8_n40_pi0.2_TF0.6_R0.4_10.txt,8,40,40×8,3840.0000,3.8400,10,77.5200,78.9560,0.5849,3.8406,10,0,
Inst_m8_n40_pi0.2_TF0.6_R0.4_2.txt,8,40,40×8,3840.0000,3.8400,10,111.6000,112.6050,1.7752,3.8406,10,0,
Inst_m8_n40_pi0.2_TF0.6_R0.4_3.txt,8,40,40×8,3840.0000,3.8400,10,123.7700,124.4740,0.4988,3.8405,10,0,
Inst_m8_n40_pi0.2_TF0.6_R0.4_4.txt,8,40,40×8,3840.0000,3.8400,10,103.2300,107.1000,2.8676,3.8405,10,0,
Inst_m8_n40_pi0.2_TF0.6_R0.4_5.txt,8,40,40×8,3840.0000,3.8400,10,137.7400,138.0560,0.1983,3.8405,10,0,
Inst_m8_n40_pi0.2_TF0.6_R0.4_6.txt,8,40,40×8,3840.0000,3.8400,10,73.0300,73.1480,0.2815,3.8405,10,0,
Inst_m8_n40_pi0.2_TF0.6_R0.4_7.txt,8,40,40×8,3840.0000,3.8400,10,97.5900,99.8100,2.9903,3.8405,10,0,
Inst_m8_n40_pi0.2_TF0.6_R0.4_8.txt,8,40,40×8,3840.0000,3.8400,10,123.6000,124.0970,0.8182,3.8405,10,0,
Inst_m8_n40_pi0.2_TF0.6_R0.4_9.txt,8,40,40×8,3840.0000,3.8400,10,168.6900,170.5230,1.8261,3.8405,10,0,
Inst_m8_n40_pi0.2_TF0.6_R0.6_1.txt,8,40,40×8,3840.0000,3.8400,10,78.1500,78.9970,0.8242,3.8405,10,0,
Inst_m8_n40_pi0.2_TF0.6_R0.6_10.txt,8,40,40×8,3840.0000,3.8400,10,79.3900,79.4580,0.1601,3.8405,10,0,
Inst_m8_n40_pi0.2_TF0.6_R0.6_2.txt,8,40,40×8,3840.0000,3.8400,10,126.7500,128.6700,1.6294,3.8405,10,0,
Inst_m8_n40_pi0.2_TF0.6_R0.6_3.txt,8,40,40×8,3840.0000,3.8400,10,114.1500,116.0590,1.9340,3.8405,10,0,
Inst_m8_n40_pi0.2_TF0.6_R0.6_4.txt,8,40,40×8,3840.0000,3.8400,10,58.8600,59.0970,0.7495,3.8405,10,0,
Inst_m8_n40_pi0.2_TF0.6_R0.6_5.txt,8,40,40×8,3840.0000,3.8400,10,84.5800,88.0070,2.7646,3.8405,10,0,
Inst_m8_n40_pi0.2_TF0.6_R0.6_6.txt,8,40,40×8,3840.0000,3.8400,10,178.3400,180.9460,3.2505,3.8405,10,0,
Inst_m8_n40_pi0.2_TF0.6_R0.6_7.txt,8,40,40×8,3840.0000,3.8400,10,90.2900,91.8190,1.3374,3.8405,10,0,
Inst_m8_n40_pi0.2_TF0.6_R0.6_8.txt,8,40,40×8,3840.0000,3.8400,10,118.1500,118.7270,0.9703,3.8405,10,0,
Inst_m8_n40_pi0.2_TF0.6_R0.6_9.txt,8,40,40×8,3840.0000,3.8400,10,106.1600,108.2450,0.7769,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.4_R0.4_1.txt,8,40,40×8,3840.0000,3.8400,10,259.4700,259.8780,0.8601,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.4_R0.4_10.txt,8,40,40×8,3840.0000,3.8400,10,208.6200,208.9730,1.1163,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.4_R0.4_2.txt,8,40,40×8,3840.0000,3.8400,10,205.9000,207.8630,1.1407,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.4_R0.4_3.txt,8,40,40×8,3840.0000,3.8400,10,322.5600,323.2370,0.7245,3.8406,10,0,
Inst_m8_n40_pi0.5_TF0.4_R0.4_4.txt,8,40,40×8,3840.0000,3.8400,10,383.5800,387.3860,6.5611,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.4_R0.4_5.txt,8,40,40×8,3840.0000,3.8400,10,244.9200,246.5960,1.5545,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.4_R0.4_6.txt,8,40,40×8,3840.0000,3.8400,10,303.5600,307.7160,4.0297,3.8406,10,0,
Inst_m8_n40_pi0.5_TF0.4_R0.4_7.txt,8,40,40×8,3840.0000,3.8400,10,208.0500,209.1980,1.1166,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.4_R0.4_8.txt,8,40,40×8,3840.0000,3.8400,10,287.5900,287.5900,0.0000,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.4_R0.4_9.txt,8,40,40×8,3840.0000,3.8400,10,194.6300,195.4380,1.1035,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.4_R0.6_1.txt,8,40,40×8,3840.0000,3.8400,10,232.4500,234.2580,1.0814,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.4_R0.6_10.txt,8,40,40×8,3840.0000,3.8400,10,274.9300,278.2100,3.5542,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.4_R0.6_2.txt,8,40,40×8,3840.0000,3.8400,10,407.1400,407.6200,0.6197,3.8406,10,0,
Inst_m8_n40_pi0.5_TF0.4_R0.6_3.txt,8,40,40×8,3840.0000,3.8400,10,276.8600,280.0750,2.6049,3.8406,10,0,
Inst_m8_n40_pi0.5_TF0.4_R0.6_4.txt,8,40,40×8,3840.0000,3.8400,10,379.3700,384.0010,2.6574,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.4_R0.6_5.txt,8,40,40×8,3840.0000,3.8400,10,319.9400,324.2330,3.4637,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.4_R0.6_6.txt,8,40,40×8,3840.0000,3.8400,10,294.5400,295.5740,1.3804,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.4_R0.6_7.txt,8,40,40×8,3840.0000,3.8400,10,362.0300,362.0300,0.0000,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.4_R0.6_8.txt,8,40,40×8,3840.0000,3.8400,10,196.3300,200.0920,3.1366,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.4_R0.6_9.txt,8,40,40×8,3840.0000,3.8400,10,311.3300,312.9540,1.3696,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.4_1.txt,8,40,40×8,3840.0000,3.8400,10,222.8800,228.9590,4.8972,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.4_10.txt,8,40,40×8,3840.0000,3.8400,10,251.7200,251.7200,0.0000,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.4_2.txt,8,40,40×8,3840.0000,3.8400,10,284.9700,290.7510,5.0744,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.4_3.txt,8,40,40×8,3840.0000,3.8400,10,308.0600,310.3700,1.5869,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.4_4.txt,8,40,40×8,3840.0000,3.8400,10,484.2200,489.0020,2.1193,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.4_5.txt,8,40,40×8,3840.0000,3.8400,10,355.6400,360.1640,3.5210,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.4_6.txt,8,40,40×8,3840.0000,3.8400,10,262.0900,281.0920,10.3862,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.4_7.txt,8,40,40×8,3840.0000,3.8400,10,266.1400,267.2180,0.5992,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.4_8.txt,8,40,40×8,3840.0000,3.8400,10,433.0400,436.1880,3.9709,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.4_9.txt,8,40,40×8,3840.0000,3.8400,10,186.8400,189.5550,3.1316,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.6_1.txt,8,40,40×8,3840.0000,3.8400,10,323.1600,337.4760,9.1156,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.6_10.txt,8,40,40×8,3840.0000,3.8400,10,360.8800,365.6350,6.4205,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.6_2.txt,8,40,40×8,3840.0000,3.8400,10,252.9800,257.3720,4.0637,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.6_3.txt,8,40,40×8,3840.0000,3.8400,10,202.0000,210.5200,5.7494,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.6_4.txt,8,40,40×8,3840.0000,3.8400,10,407.8900,409.2970,1.9630,3.8406,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.6_5.txt,8,40,40×8,3840.0000,3.8400,10,246.5300,250.6840,1.5228,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.6_6.txt,8,40,40×8,3840.0000,3.8400,10,343.1400,346.6390,11.0648,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.6_7.txt,8,40,40×8,3840.0000,3.8400,10,243.0600,246.2600,1.9933,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.6_8.txt,8,40,40×8,3840.0000,3.8400,10,336.1600,336.1600,0.0000,3.8405,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.6_9.txt,8,40,40×8,3840.0000,3.8400,10,268.6900,278.3460,10.0383,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.4_1.txt,8,40,40×8,3840.0000,3.8400,10,654.9500,663.5770,8.1048,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.4_10.txt,8,40,40×8,3840.0000,3.8400,10,373.1000,374.4250,0.9451,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.4_2.txt,8,40,40×8,3840.0000,3.8400,10,757.1400,759.9850,2.0774,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.4_3.txt,8,40,40×8,3840.0000,3.8400,10,492.7300,498.8470,4.8047,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.4_4.txt,8,40,40×8,3840.0000,3.8400,10,615.4000,621.2030,8.4871,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.4_5.txt,8,40,40×8,3840.0000,3.8400,10,359.3700,360.3960,0.7779,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.4_6.txt,8,40,40×8,3840.0000,3.8400,10,440.1600,450.2880,9.2375,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.4_7.txt,8,40,40×8,3840.0000,3.8400,10,788.8700,794.5880,6.2054,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.4_8.txt,8,40,40×8,3840.0000,3.8400,10,541.8200,541.8200,0.0000,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.4_9.txt,8,40,40×8,3840.0000,3.8400,10,484.6800,484.6800,0.0000,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.6_1.txt,8,40,40×8,3840.0000,3.8400,10,403.4500,403.8580,1.2902,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.6_10.txt,8,40,40×8,3840.0000,3.8400,10,382.6300,384.4250,2.7816,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.6_2.txt,8,40,40×8,3840.0000,3.8400,10,560.6100,563.0340,1.8403,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.6_3.txt,8,40,40×8,3840.0000,3.8400,10,374.5500,375.0860,0.6920,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.6_4.txt,8,40,40×8,3840.0000,3.8400,10,800.0900,805.3320,3.2551,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.6_5.txt,8,40,40×8,3840.0000,3.8400,10,448.7300,460.9030,6.4578,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.6_6.txt,8,40,40×8,3840.0000,3.8400,10,562.1600,562.1600,0.0000,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.6_7.txt,8,40,40×8,3840.0000,3.8400,10,395.6200,401.3280,4.0443,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.6_8.txt,8,40,40×8,3840.0000,3.8400,10,431.7700,436.7840,3.2809,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.6_9.txt,8,40,40×8,3840.0000,3.8400,10,604.8600,616.7800,13.4658,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.4_1.txt,8,40,40×8,3840.0000,3.8400,10,615.7300,622.1620,4.4803,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.4_10.txt,8,40,40×8,3840.0000,3.8400,10,731.1500,742.6770,11.5216,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.4_2.txt,8,40,40×8,3840.0000,3.8400,10,460.5400,460.6360,0.2024,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.4_3.txt,8,40,40×8,3840.0000,3.8400,10,531.4500,533.6180,2.1669,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.4_4.txt,8,40,40×8,3840.0000,3.8400,10,472.5000,484.5820,6.7801,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.4_5.txt,8,40,40×8,3840.0000,3.8400,10,504.8400,511.3140,5.5089,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.4_6.txt,8,40,40×8,3840.0000,3.8400,10,352.0900,355.7520,1.7550,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.4_7.txt,8,40,40×8,3840.0000,3.8400,10,432.5900,433.4200,0.5957,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.4_8.txt,8,40,40×8,3840.0000,3.8400,10,337.5300,339.2380,3.6542,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.4_9.txt,8,40,40×8,3840.0000,3.8400,10,670.3300,678.2190,12.6299,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.6_1.txt,8,40,40×8,3840.0000,3.8400,10,872.2000,887.1730,9.6297,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.6_10.txt,8,40,40×8,3840.0000,3.8400,10,685.7600,694.2450,9.0293,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.6_2.txt,8,40,40×8,3840.0000,3.8400,10,450.4800,451.1160,1.3866,3.8405,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.6_3.txt,8,40,40×8,3840.0000,3.8400,10,1097.3800,1100.6210,4.5788,3.8405,10,0,
