Instance,m,n,Size,Runtime_Setting_MS,Runtime_Setting_S,Repetitions,MinResult_VNS,AvgResult_VNS,StdResult_VNS,AvgTime_VNS,SuccessRuns_VNS,FailedRuns_VNS,FirstError_VNS
Inst_m15_n240_pi0.2_TF0.6_R0.4_9.txt,15,240,240×15,43200.0000,43.2000,10,299.1700,302.1880,1.9960,43.2011,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.6_1.txt,15,240,240×15,43200.0000,43.2000,10,409.3100,412.9190,3.1066,43.2011,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.6_10.txt,15,240,240×15,43200.0000,43.2000,10,359.8700,359.9810,0.1896,43.2011,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.6_2.txt,15,240,240×15,43200.0000,43.2000,10,287.1300,291.5930,3.2355,43.2011,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.6_3.txt,15,240,240×15,43200.0000,43.2000,10,308.2800,311.1180,2.2535,43.2011,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.6_4.txt,15,240,240×15,43200.0000,43.2000,10,331.4600,339.4370,7.1201,43.2011,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.6_5.txt,15,240,240×15,43200.0000,43.2000,10,383.4300,386.5280,2.0700,43.2010,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.6_6.txt,15,240,240×15,43200.0000,43.2000,10,388.8700,389.6080,0.8387,43.2011,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.6_7.txt,15,240,240×15,43200.0000,43.2000,10,382.8800,388.2870,4.2916,43.2011,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.6_8.txt,15,240,240×15,43200.0000,43.2000,10,207.8800,211.5990,2.4038,43.2011,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.6_9.txt,15,240,240×15,43200.0000,43.2000,10,277.2700,279.4190,2.0181,43.2011,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.4_1.txt,15,240,240×15,43200.0000,43.2000,10,863.1800,867.6930,4.2592,43.2013,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.4_10.txt,15,240,240×15,43200.0000,43.2000,10,820.0700,828.8680,6.9082,43.2015,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.4_2.txt,15,240,240×15,43200.0000,43.2000,10,951.3500,962.6810,7.1415,43.2013,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.4_3.txt,15,240,240×15,43200.0000,43.2000,10,747.2600,755.1890,5.1400,43.2014,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.4_4.txt,15,240,240×15,43200.0000,43.2000,10,770.7500,778.4780,5.4268,43.2015,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.4_5.txt,15,240,240×15,43200.0000,43.2000,10,600.9500,604.0380,2.9438,43.2014,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.4_6.txt,15,240,240×15,43200.0000,43.2000,10,584.9300,592.7270,3.9957,43.2015,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.4_7.txt,15,240,240×15,43200.0000,43.2000,10,651.6900,654.4170,2.3327,43.2015,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.4_8.txt,15,240,240×15,43200.0000,43.2000,10,564.1300,565.7730,1.6556,43.2014,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.4_9.txt,15,240,240×15,43200.0000,43.2000,10,815.2700,823.7130,5.3040,43.2015,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.6_1.txt,15,240,240×15,43200.0000,43.2000,10,621.2200,630.3450,5.2535,43.2015,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.6_10.txt,15,240,240×15,43200.0000,43.2000,10,537.9400,539.9360,2.1745,43.2016,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.6_2.txt,15,240,240×15,43200.0000,43.2000,10,787.6700,789.0900,1.3944,43.2014,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.6_3.txt,15,240,240×15,43200.0000,43.2000,10,1013.0400,1021.4730,3.4186,43.2014,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.6_4.txt,15,240,240×15,43200.0000,43.2000,10,835.4300,835.4300,0.0000,43.2015,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.6_5.txt,15,240,240×15,43200.0000,43.2000,10,957.4100,957.4100,0.0000,43.2016,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.6_6.txt,15,240,240×15,43200.0000,43.2000,10,911.4500,913.7090,1.5592,43.2014,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.6_7.txt,15,240,240×15,43200.0000,43.2000,10,542.5400,544.4800,1.4647,43.2015,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.6_8.txt,15,240,240×15,43200.0000,43.2000,10,952.2900,969.1570,10.2611,43.2016,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.6_9.txt,15,240,240×15,43200.0000,43.2000,10,850.2700,850.4800,0.4427,43.2015,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.4_1.txt,15,240,240×15,43200.0000,43.2000,10,999.0300,1015.2010,8.4352,43.2012,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.4_10.txt,15,240,240×15,43200.0000,43.2000,10,723.9900,733.0510,7.8973,43.2013,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.4_2.txt,15,240,240×15,43200.0000,43.2000,10,852.6200,855.5020,2.4757,43.2012,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.4_3.txt,15,240,240×15,43200.0000,43.2000,10,859.8200,865.9700,4.4518,43.2011,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.4_4.txt,15,240,240×15,43200.0000,43.2000,10,905.0100,907.1320,2.0570,43.2012,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.4_5.txt,15,240,240×15,43200.0000,43.2000,10,1103.2000,1106.2450,2.7957,43.2013,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.4_6.txt,15,240,240×15,43200.0000,43.2000,10,611.8300,617.3250,2.9421,43.2013,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.4_7.txt,15,240,240×15,43200.0000,43.2000,10,638.2100,647.8840,3.9833,43.2013,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.4_8.txt,15,240,240×15,43200.0000,43.2000,10,828.5000,831.7690,1.8236,43.2013,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.4_9.txt,15,240,240×15,43200.0000,43.2000,10,858.3800,868.5660,8.7378,43.2012,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.6_1.txt,15,240,240×15,43200.0000,43.2000,10,610.4600,619.6580,5.0078,43.2013,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.6_10.txt,15,240,240×15,43200.0000,43.2000,10,898.9800,908.8090,8.0924,43.2012,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.6_2.txt,15,240,240×15,43200.0000,43.2000,10,682.2700,688.1030,3.9948,43.2013,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.6_3.txt,15,240,240×15,43200.0000,43.2000,10,812.1900,824.3320,11.2021,43.2013,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.6_4.txt,15,240,240×15,43200.0000,43.2000,10,987.6000,995.6520,4.7633,43.2012,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.6_5.txt,15,240,240×15,43200.0000,43.2000,10,983.5000,990.3440,4.6142,43.2012,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.6_6.txt,15,240,240×15,43200.0000,43.2000,10,617.6800,620.8250,2.4458,43.2013,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.6_7.txt,15,240,240×15,43200.0000,43.2000,10,552.4800,559.2290,4.8990,43.2013,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.6_8.txt,15,240,240×15,43200.0000,43.2000,10,1037.7700,1064.6830,13.4783,43.2013,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.6_9.txt,15,240,240×15,43200.0000,43.2000,10,828.6200,842.6350,9.6091,43.2014,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.4_1.txt,15,240,240×15,43200.0000,43.2000,10,1652.0100,1655.5120,2.9478,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.4_10.txt,15,240,240×15,43200.0000,43.2000,10,1215.4600,1222.1590,5.6992,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.4_2.txt,15,240,240×15,43200.0000,43.2000,10,2523.8600,2532.6610,5.5822,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.4_3.txt,15,240,240×15,43200.0000,43.2000,10,1609.4200,1630.2710,11.9927,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.4_4.txt,15,240,240×15,43200.0000,43.2000,10,1978.0400,2014.4940,29.1851,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.4_5.txt,15,240,240×15,43200.0000,43.2000,10,1746.9300,1752.3730,4.9793,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.4_6.txt,15,240,240×15,43200.0000,43.2000,10,1993.9600,2006.9290,10.6652,43.2012,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.4_7.txt,15,240,240×15,43200.0000,43.2000,10,1631.8800,1648.8690,15.8833,43.2012,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.4_8.txt,15,240,240×15,43200.0000,43.2000,10,1340.8800,1355.1780,9.4176,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.4_9.txt,15,240,240×15,43200.0000,43.2000,10,1350.6100,1373.2490,15.5160,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.6_1.txt,15,240,240×15,43200.0000,43.2000,10,2091.2500,2096.8930,5.0506,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.6_10.txt,15,240,240×15,43200.0000,43.2000,10,1389.2100,1389.2100,0.0000,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.6_2.txt,15,240,240×15,43200.0000,43.2000,10,1212.4200,1219.1730,4.8572,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.6_3.txt,15,240,240×15,43200.0000,43.2000,10,1254.8300,1269.4850,10.7610,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.6_4.txt,15,240,240×15,43200.0000,43.2000,10,2099.1900,2111.5680,6.5179,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.6_5.txt,15,240,240×15,43200.0000,43.2000,10,1533.7300,1536.9790,3.5264,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.6_6.txt,15,240,240×15,43200.0000,43.2000,10,1538.6400,1570.2440,15.1667,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.6_7.txt,15,240,240×15,43200.0000,43.2000,10,1875.5200,1904.3840,15.1224,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.6_8.txt,15,240,240×15,43200.0000,43.2000,10,1215.2700,1215.9100,1.0147,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.6_9.txt,15,240,240×15,43200.0000,43.2000,10,1403.0500,1415.7910,10.0556,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.4_1.txt,15,240,240×15,43200.0000,43.2000,10,1807.2600,1822.6110,8.6496,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.4_10.txt,15,240,240×15,43200.0000,43.2000,10,1609.5300,1639.1080,18.2501,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.4_2.txt,15,240,240×15,43200.0000,43.2000,10,1578.8200,1604.0330,15.9836,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.4_3.txt,15,240,240×15,43200.0000,43.2000,10,2178.9100,2208.5220,20.9758,43.2011,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.4_4.txt,15,240,240×15,43200.0000,43.2000,10,1405.8700,1425.2150,18.0971,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.4_5.txt,15,240,240×15,43200.0000,43.2000,10,1677.0900,1680.1550,4.6258,43.2012,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.4_6.txt,15,240,240×15,43200.0000,43.2000,10,1592.6700,1619.8660,16.2802,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.4_7.txt,15,240,240×15,43200.0000,43.2000,10,2121.6600,2133.6440,8.1206,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.4_8.txt,15,240,240×15,43200.0000,43.2000,10,1400.5600,1426.3870,12.3155,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.4_9.txt,15,240,240×15,43200.0000,43.2000,10,1614.5900,1628.3020,7.3397,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.6_1.txt,15,240,240×15,43200.0000,43.2000,10,1372.5900,1385.7630,11.9220,43.2012,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.6_10.txt,15,240,240×15,43200.0000,43.2000,10,1793.6600,1808.2480,9.1125,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.6_2.txt,15,240,240×15,43200.0000,43.2000,10,1377.1800,1406.0700,21.2746,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.6_3.txt,15,240,240×15,43200.0000,43.2000,10,2107.4700,2121.4190,9.5548,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.6_4.txt,15,240,240×15,43200.0000,43.2000,10,1639.6100,1654.4210,7.8388,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.6_5.txt,15,240,240×15,43200.0000,43.2000,10,1701.5200,1710.0080,5.3430,43.2013,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.6_6.txt,15,240,240×15,43200.0000,43.2000,10,1954.3000,2005.1660,27.9577,43.2012,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.6_7.txt,15,240,240×15,43200.0000,43.2000,10,1569.3100,1589.6870,21.3135,43.2012,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.6_8.txt,15,240,240×15,43200.0000,43.2000,10,1870.4800,1886.2370,11.4096,43.2012,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.6_9.txt,15,240,240×15,43200.0000,43.2000,10,1091.6500,1100.8930,7.0613,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.4_1.txt,15,240,240×15,43200.0000,43.2000,10,3086.0000,3134.9400,31.7514,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.4_10.txt,15,240,240×15,43200.0000,43.2000,10,3033.8600,3040.2900,6.6010,43.2012,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.4_2.txt,15,240,240×15,43200.0000,43.2000,10,2220.1300,2239.5570,13.8599,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.4_3.txt,15,240,240×15,43200.0000,43.2000,10,2325.6200,2338.1490,9.6028,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.4_4.txt,15,240,240×15,43200.0000,43.2000,10,4831.3300,4899.6430,60.7833,43.2012,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.4_5.txt,15,240,240×15,43200.0000,43.2000,10,3261.7200,3289.4650,21.6052,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.4_6.txt,15,240,240×15,43200.0000,43.2000,10,3005.3300,3045.4920,30.9824,43.2012,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.4_7.txt,15,240,240×15,43200.0000,43.2000,10,2829.2000,2878.5260,17.5515,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.4_8.txt,15,240,240×15,43200.0000,43.2000,10,3187.6300,3193.3690,5.1035,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.4_9.txt,15,240,240×15,43200.0000,43.2000,10,3605.0500,3626.0710,11.5911,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.6_1.txt,15,240,240×15,43200.0000,43.2000,10,3969.8800,3970.4860,1.6605,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.6_10.txt,15,240,240×15,43200.0000,43.2000,10,4427.0800,4455.9010,16.2089,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.6_2.txt,15,240,240×15,43200.0000,43.2000,10,3000.1000,3037.5000,26.0615,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.6_3.txt,15,240,240×15,43200.0000,43.2000,10,2729.6500,2746.5290,18.8712,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.6_4.txt,15,240,240×15,43200.0000,43.2000,10,4584.2000,4584.2000,0.0000,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.6_5.txt,15,240,240×15,43200.0000,43.2000,10,3750.7700,3793.5010,23.1468,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.6_6.txt,15,240,240×15,43200.0000,43.2000,10,3621.0200,3666.3110,24.7195,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.6_7.txt,15,240,240×15,43200.0000,43.2000,10,3021.5300,3035.2460,10.1762,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.6_8.txt,15,240,240×15,43200.0000,43.2000,10,2952.0800,2988.3460,21.8078,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.6_9.txt,15,240,240×15,43200.0000,43.2000,10,2794.4200,2836.5810,20.8943,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.4_1.txt,15,240,240×15,43200.0000,43.2000,10,3071.8800,3130.0250,40.2830,43.2011,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.4_10.txt,15,240,240×15,43200.0000,43.2000,10,4564.2100,4592.1170,14.5410,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.4_2.txt,15,240,240×15,43200.0000,43.2000,10,2933.4300,2974.9300,26.3285,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.4_3.txt,15,240,240×15,43200.0000,43.2000,10,4215.2500,4256.6170,26.3382,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.4_4.txt,15,240,240×15,43200.0000,43.2000,10,2373.5100,2401.2690,19.9509,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.4_5.txt,15,240,240×15,43200.0000,43.2000,10,3763.5700,3805.8360,24.7570,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.4_6.txt,15,240,240×15,43200.0000,43.2000,10,3616.3700,3680.2580,35.4774,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.4_7.txt,15,240,240×15,43200.0000,43.2000,10,2646.4500,2679.2380,30.2676,43.2012,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.4_8.txt,15,240,240×15,43200.0000,43.2000,10,3214.7700,3249.1830,29.8176,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.4_9.txt,15,240,240×15,43200.0000,43.2000,10,3559.0400,3598.3660,22.0834,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.6_1.txt,15,240,240×15,43200.0000,43.2000,10,2973.5300,2984.8180,11.0252,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.6_10.txt,15,240,240×15,43200.0000,43.2000,10,2850.2300,2877.2780,19.4271,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.6_2.txt,15,240,240×15,43200.0000,43.2000,10,3557.1400,3576.9570,15.8251,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.6_3.txt,15,240,240×15,43200.0000,43.2000,10,3136.9600,3188.4150,48.9685,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.6_4.txt,15,240,240×15,43200.0000,43.2000,10,3124.2800,3176.8770,46.2961,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.6_5.txt,15,240,240×15,43200.0000,43.2000,10,2322.6500,2339.8500,13.1732,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.6_6.txt,15,240,240×15,43200.0000,43.2000,10,3462.4100,3509.3310,40.6660,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.6_7.txt,15,240,240×15,43200.0000,43.2000,10,2941.7100,2962.7070,14.6370,43.2013,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.6_8.txt,15,240,240×15,43200.0000,43.2000,10,2228.9700,2272.8570,25.2667,43.2012,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.6_9.txt,15,240,240×15,43200.0000,43.2000,10,3900.3300,3926.8060,12.5968,43.2013,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.4_1.txt,18,144,144×18,31104.0000,31.1040,10,206.4300,206.5070,0.0879,31.1053,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.4_10.txt,18,144,144×18,31104.0000,31.1040,10,178.7600,179.2750,0.3102,31.1045,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.4_2.txt,18,144,144×18,31104.0000,31.1040,10,197.3000,201.4320,3.0778,31.1055,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.4_3.txt,18,144,144×18,31104.0000,31.1040,10,190.1700,194.0930,3.3142,31.1053,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.4_4.txt,18,144,144×18,31104.0000,31.1040,10,178.6000,179.7420,1.2436,31.1054,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.4_5.txt,18,144,144×18,31104.0000,31.1040,10,221.1700,222.9930,1.4681,31.1054,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.4_6.txt,18,144,144×18,31104.0000,31.1040,10,188.3100,189.4370,0.9827,31.1055,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.4_7.txt,18,144,144×18,31104.0000,31.1040,10,145.4800,146.9560,1.0077,31.1045,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.4_8.txt,18,144,144×18,31104.0000,31.1040,10,137.9000,139.2880,1.2848,31.1045,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.4_9.txt,18,144,144×18,31104.0000,31.1040,10,174.7600,176.6040,1.1438,31.1052,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.6_1.txt,18,144,144×18,31104.0000,31.1040,10,144.7600,146.1510,0.8870,31.1047,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.6_10.txt,18,144,144×18,31104.0000,31.1040,10,200.0700,202.2500,1.7034,31.1045,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.6_2.txt,18,144,144×18,31104.0000,31.1040,10,128.2500,128.2620,0.0379,31.1052,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.6_3.txt,18,144,144×18,31104.0000,31.1040,10,209.1000,209.6540,1.1739,31.1053,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.6_4.txt,18,144,144×18,31104.0000,31.1040,10,170.9200,175.3800,2.3607,31.1047,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.6_5.txt,18,144,144×18,31104.0000,31.1040,10,214.8700,216.6840,1.2300,31.1047,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.6_6.txt,18,144,144×18,31104.0000,31.1040,10,172.3800,175.5230,2.4573,31.1046,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.6_7.txt,18,144,144×18,31104.0000,31.1040,10,186.9700,188.7200,1.4593,31.1049,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.6_8.txt,18,144,144×18,31104.0000,31.1040,10,188.5600,188.6200,0.1897,31.1054,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.6_9.txt,18,144,144×18,31104.0000,31.1040,10,224.6000,225.7750,0.7882,31.1047,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.4_1.txt,18,144,144×18,31104.0000,31.1040,10,177.4400,179.2510,1.3910,31.1056,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.4_10.txt,18,144,144×18,31104.0000,31.1040,10,181.8500,183.0990,1.0536,31.1049,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.4_2.txt,18,144,144×18,31104.0000,31.1040,10,225.2200,230.2920,3.9262,31.1056,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.4_3.txt,18,144,144×18,31104.0000,31.1040,10,251.4300,252.7620,0.8737,31.1054,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.4_4.txt,18,144,144×18,31104.0000,31.1040,10,198.4300,200.2990,1.4279,31.1055,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.4_5.txt,18,144,144×18,31104.0000,31.1040,10,211.2200,213.9710,1.7793,31.1056,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.4_6.txt,18,144,144×18,31104.0000,31.1040,10,146.8300,148.1090,0.7183,31.1053,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.4_7.txt,18,144,144×18,31104.0000,31.1040,10,214.9000,215.6990,0.7546,31.1047,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.4_8.txt,18,144,144×18,31104.0000,31.1040,10,193.1400,195.8800,2.3042,31.1048,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.4_9.txt,18,144,144×18,31104.0000,31.1040,10,228.8200,234.2860,2.4724,31.1047,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.6_1.txt,18,144,144×18,31104.0000,31.1040,10,192.6900,194.7440,1.4918,31.1050,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.6_10.txt,18,144,144×18,31104.0000,31.1040,10,163.2200,165.9150,2.9934,31.1047,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.6_2.txt,18,144,144×18,31104.0000,31.1040,10,208.4100,210.4560,1.2809,31.1046,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.6_3.txt,18,144,144×18,31104.0000,31.1040,10,185.7600,193.1570,4.8092,31.1046,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.6_4.txt,18,144,144×18,31104.0000,31.1040,10,135.0400,136.2870,0.7639,31.1055,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.6_5.txt,18,144,144×18,31104.0000,31.1040,10,202.9500,205.0820,1.2008,31.1046,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.6_6.txt,18,144,144×18,31104.0000,31.1040,10,182.1700,189.3150,5.1836,31.1047,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.6_7.txt,18,144,144×18,31104.0000,31.1040,10,138.7800,140.8830,1.7783,31.1048,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.6_8.txt,18,144,144×18,31104.0000,31.1040,10,149.7600,152.7310,2.4454,31.1051,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.6_9.txt,18,144,144×18,31104.0000,31.1040,10,201.7700,201.8790,0.2551,31.1046,10,0,
Inst_m18_n144_pi0.5_TF0.4_R0.4_1.txt,18,144,144×18,31104.0000,31.1040,10,519.4400,521.9060,3.1133,31.1056,10,0,
Inst_m18_n144_pi0.5_TF0.4_R0.4_10.txt,18,144,144×18,31104.0000,31.1040,10,403.1200,405.5350,2.4287,31.1055,10,0,
Inst_m18_n144_pi0.5_TF0.4_R0.4_2.txt,18,144,144×18,31104.0000,31.1040,10,482.0500,496.9260,11.3725,31.1056,10,0,
Inst_m18_n144_pi0.5_TF0.4_R0.4_3.txt,18,144,144×18,31104.0000,31.1040,10,436.2300,441.5960,4.0972,31.1053,10,0,
