Instance,m,n,LowerBound,Iterations,Runtime(s),Status
Inst_m8_n80_pi2.0_TF0.6_R0.6_1.txt,8,80,1360.02,1003,7.7663,Within1800
Inst_m8_n80_pi2.0_TF0.6_R0.6_2.txt,8,80,1789.82,1349,8.8843,Within1800
Inst_m8_n80_pi2.0_TF0.6_R0.6_3.txt,8,80,1485.34,847,5.7111,Within1800
Inst_m8_n80_pi2.0_TF0.6_R0.6_4.txt,8,80,1781.05,1288,7.6259,Within1800
Inst_m8_n80_pi2.0_TF0.6_R0.6_5.txt,8,80,1089.79,1001,5.6099,Within1800
Inst_m8_n80_pi2.0_TF0.6_R0.6_6.txt,8,80,1728.74,1415,9.4384,Within1800
Inst_m8_n80_pi2.0_TF0.6_R0.6_7.txt,8,80,1965.98,1374,8.0199,Within1800
Inst_m8_n80_pi2.0_TF0.6_R0.6_8.txt,8,80,2555.26,1401,7.7102,Within1800
Inst_m8_n80_pi2.0_TF0.6_R0.6_9.txt,8,80,2199.50,1300,5.8886,Within1800
Inst_m8_n80_pi2.0_TF0.6_R0.6_10.txt,8,80,2704.09,1303,5.6655,Within1800
Inst_m10_n50_pi0.2_TF0.4_R0.4_1.txt,10,50,151.93,3,1.5702,Within1800
Inst_m10_n50_pi0.2_TF0.4_R0.4_2.txt,10,50,130.33,2,0.9739,Within1800
Inst_m10_n50_pi0.2_TF0.4_R0.4_3.txt,10,50,88.80,8,1.5553,Within1800
Inst_m10_n50_pi0.2_TF0.4_R0.4_4.txt,10,50,91.47,17,1.6082,Within1800
Inst_m10_n50_pi0.2_TF0.4_R0.4_5.txt,10,50,85.00,5,1.5728,Within1800
Inst_m10_n50_pi0.2_TF0.4_R0.4_6.txt,10,50,137.11,35,1.3631,Within1800
Inst_m10_n50_pi0.2_TF0.4_R0.4_7.txt,10,50,109.17,49,1.1199,Within1800
Inst_m10_n50_pi0.2_TF0.4_R0.4_8.txt,10,50,143.20,8,1.3864,Within1800
Inst_m10_n50_pi0.2_TF0.4_R0.4_9.txt,10,50,60.35,111,1.7970,Within1800
Inst_m10_n50_pi0.2_TF0.4_R0.4_10.txt,10,50,87.37,121,1.2922,Within1800
Inst_m10_n50_pi0.2_TF0.4_R0.6_1.txt,10,50,123.10,52,1.0436,Within1800
Inst_m10_n50_pi0.2_TF0.4_R0.6_2.txt,10,50,153.16,50,1.1206,Within1800
Inst_m10_n50_pi0.2_TF0.4_R0.6_3.txt,10,50,127.83,124,1.2961,Within1800
Inst_m10_n50_pi0.2_TF0.4_R0.6_4.txt,10,50,77.51,52,1.4544,Within1800
Inst_m10_n50_pi0.2_TF0.4_R0.6_5.txt,10,50,83.44,92,1.9755,Within1800
Inst_m10_n50_pi0.2_TF0.4_R0.6_6.txt,10,50,70.68,9,1.5861,Within1800
Inst_m10_n50_pi0.2_TF0.4_R0.6_7.txt,10,50,40.71,8,1.8181,Within1800
Inst_m10_n50_pi0.2_TF0.4_R0.6_8.txt,10,50,89.82,32,1.6664,Within1800
Inst_m10_n50_pi0.2_TF0.4_R0.6_9.txt,10,50,94.32,54,1.5314,Within1800
Inst_m10_n50_pi0.2_TF0.4_R0.6_10.txt,10,50,134.82,34,1.8645,Within1800
Inst_m10_n50_pi0.2_TF0.6_R0.4_1.txt,10,50,102.91,7,1.4649,Within1800
Inst_m10_n50_pi0.2_TF0.6_R0.4_2.txt,10,50,99.26,741,0.9625,Within1800
Inst_m10_n50_pi0.2_TF0.6_R0.4_3.txt,10,50,83.90,29,2.0226,Within1800
Inst_m10_n50_pi0.2_TF0.6_R0.4_4.txt,10,50,61.11,2,1.1320,Within1800
Inst_m10_n50_pi0.2_TF0.6_R0.4_5.txt,10,50,65.91,108,1.2085,Within1800
Inst_m10_n50_pi0.2_TF0.6_R0.4_6.txt,10,50,183.20,31,1.6204,Within1800
Inst_m10_n50_pi0.2_TF0.6_R0.4_7.txt,10,50,75.64,5,2.0486,Within1800
Inst_m10_n50_pi0.2_TF0.6_R0.4_8.txt,10,50,141.79,31,1.4745,Within1800
Inst_m10_n50_pi0.2_TF0.6_R0.4_9.txt,10,50,127.40,137,1.2195,Within1800
Inst_m10_n50_pi0.2_TF0.6_R0.4_10.txt,10,50,216.07,35,1.8413,Within1800
Inst_m10_n50_pi0.2_TF0.6_R0.6_1.txt,10,50,127.59,115,1.5699,Within1800
Inst_m10_n50_pi0.2_TF0.6_R0.6_2.txt,10,50,117.54,159,1.2473,Within1800
Inst_m10_n50_pi0.2_TF0.6_R0.6_3.txt,10,50,121.04,106,1.4870,Within1800
Inst_m10_n50_pi0.2_TF0.6_R0.6_4.txt,10,50,115.64,6,1.6860,Within1800
Inst_m10_n50_pi0.2_TF0.6_R0.6_5.txt,10,50,93.63,96,1.2670,Within1800
Inst_m10_n50_pi0.2_TF0.6_R0.6_6.txt,10,50,103.41,45,1.4515,Within1800
Inst_m10_n50_pi0.2_TF0.6_R0.6_7.txt,10,50,126.17,2,1.4736,Within1800
Inst_m10_n50_pi0.2_TF0.6_R0.6_8.txt,10,50,136.50,37,1.8498,Within1800
Inst_m10_n50_pi0.2_TF0.6_R0.6_9.txt,10,50,89.78,88,1.6383,Within1800
Inst_m10_n50_pi0.2_TF0.6_R0.6_10.txt,10,50,96.57,85,1.6287,Within1800
Inst_m10_n50_pi0.5_TF0.4_R0.4_1.txt,10,50,228.32,37,2.0508,Within1800
Inst_m10_n50_pi0.5_TF0.4_R0.4_2.txt,10,50,232.32,3,1.3810,Within1800
Inst_m10_n50_pi0.5_TF0.4_R0.4_3.txt,10,50,231.16,12,1.9882,Within1800
Inst_m10_n50_pi0.5_TF0.4_R0.4_4.txt,10,50,225.84,43,1.1847,Within1800
Inst_m10_n50_pi0.5_TF0.4_R0.4_5.txt,10,50,317.41,20,1.2296,Within1800
Inst_m10_n50_pi0.5_TF0.4_R0.4_6.txt,10,50,180.54,64,1.4823,Within1800
Inst_m10_n50_pi0.5_TF0.4_R0.4_7.txt,10,50,278.03,118,1.6030,Within1800
Inst_m10_n50_pi0.5_TF0.4_R0.4_8.txt,10,50,204.94,13,1.4159,Within1800
Inst_m10_n50_pi0.5_TF0.4_R0.4_9.txt,10,50,268.65,168,1.7032,Within1800
Inst_m10_n50_pi0.5_TF0.4_R0.4_10.txt,10,50,206.49,45,0.9289,Within1800
Inst_m10_n50_pi0.5_TF0.4_R0.6_1.txt,10,50,219.89,15,1.7742,Within1800
Inst_m10_n50_pi0.5_TF0.4_R0.6_2.txt,10,50,271.87,96,1.5825,Within1800
Inst_m10_n50_pi0.5_TF0.4_R0.6_3.txt,10,50,287.17,60,1.4437,Within1800
Inst_m10_n50_pi0.5_TF0.4_R0.6_4.txt,10,50,207.15,15,2.0351,Within1800
Inst_m10_n50_pi0.5_TF0.4_R0.6_5.txt,10,50,258.46,79,1.5976,Within1800
Inst_m10_n50_pi0.5_TF0.4_R0.6_6.txt,10,50,197.30,11,1.4778,Within1800
Inst_m10_n50_pi0.5_TF0.4_R0.6_7.txt,10,50,196.49,16,1.8054,Within1800
Inst_m10_n50_pi0.5_TF0.4_R0.6_8.txt,10,50,220.69,0,1.2834,Within1800
Inst_m10_n50_pi0.5_TF0.4_R0.6_9.txt,10,50,158.28,13,1.7554,Within1800
Inst_m10_n50_pi0.5_TF0.4_R0.6_10.txt,10,50,260.89,44,1.2538,Within1800
Inst_m10_n50_pi0.5_TF0.6_R0.4_1.txt,10,50,221.75,123,1.9094,Within1800
Inst_m10_n50_pi0.5_TF0.6_R0.4_2.txt,10,50,262.45,55,0.9063,Within1800
Inst_m10_n50_pi0.5_TF0.6_R0.4_3.txt,10,50,468.81,9,0.9923,Within1800
Inst_m10_n50_pi0.5_TF0.6_R0.4_4.txt,10,50,412.34,28,1.1990,Within1800
Inst_m10_n50_pi0.5_TF0.6_R0.4_5.txt,10,50,180.32,70,1.3385,Within1800
Inst_m10_n50_pi0.5_TF0.6_R0.4_6.txt,10,50,230.22,63,1.4105,Within1800
Inst_m10_n50_pi0.5_TF0.6_R0.4_7.txt,10,50,329.69,39,1.7094,Within1800
Inst_m10_n50_pi0.5_TF0.6_R0.4_8.txt,10,50,258.70,28,2.0203,Within1800
Inst_m10_n50_pi0.5_TF0.6_R0.4_9.txt,10,50,255.09,25,1.2929,Within1800
Inst_m10_n50_pi0.5_TF0.6_R0.4_10.txt,10,50,260.93,3,1.2038,Within1800
Inst_m10_n50_pi0.5_TF0.6_R0.6_1.txt,10,50,205.99,4,1.4890,Within1800
Inst_m10_n50_pi0.5_TF0.6_R0.6_2.txt,10,50,246.90,37,1.3368,Within1800
Inst_m10_n50_pi0.5_TF0.6_R0.6_3.txt,10,50,194.34,52,1.5106,Within1800
Inst_m10_n50_pi0.5_TF0.6_R0.6_4.txt,10,50,207.19,225,1.7738,Within1800
Inst_m10_n50_pi0.5_TF0.6_R0.6_5.txt,10,50,201.65,11,2.6076,Within1800
Inst_m10_n50_pi0.5_TF0.6_R0.6_6.txt,10,50,222.03,37,0.9986,Within1800
Inst_m10_n50_pi0.5_TF0.6_R0.6_7.txt,10,50,282.59,86,1.2379,Within1800
Inst_m10_n50_pi0.5_TF0.6_R0.6_8.txt,10,50,158.32,33,2.4343,Within1800
Inst_m10_n50_pi0.5_TF0.6_R0.6_9.txt,10,50,208.17,82,1.7848,Within1800
Inst_m10_n50_pi0.5_TF0.6_R0.6_10.txt,10,50,333.94,85,1.7763,Within1800
Inst_m10_n50_pi1.0_TF0.4_R0.4_1.txt,10,50,423.72,52,1.4402,Within1800
Inst_m10_n50_pi1.0_TF0.4_R0.4_2.txt,10,50,425.85,7,1.4694,Within1800
Inst_m10_n50_pi1.0_TF0.4_R0.4_3.txt,10,50,473.44,72,1.5337,Within1800
Inst_m10_n50_pi1.0_TF0.4_R0.4_4.txt,10,50,514.05,3,1.2057,Within1800
Inst_m10_n50_pi1.0_TF0.4_R0.4_5.txt,10,50,388.41,25,1.5308,Within1800
Inst_m10_n50_pi1.0_TF0.4_R0.4_6.txt,10,50,458.55,30,1.1515,Within1800
Inst_m10_n50_pi1.0_TF0.4_R0.4_7.txt,10,50,439.52,69,1.6428,Within1800
Inst_m10_n50_pi1.0_TF0.4_R0.4_8.txt,10,50,414.09,37,1.6618,Within1800
Inst_m10_n50_pi1.0_TF0.4_R0.4_9.txt,10,50,428.91,40,1.1983,Within1800
Inst_m10_n50_pi1.0_TF0.4_R0.4_10.txt,10,50,390.19,2,1.5655,Within1800
Inst_m10_n50_pi1.0_TF0.4_R0.6_1.txt,10,50,341.88,92,1.4370,Within1800
Inst_m10_n50_pi1.0_TF0.4_R0.6_2.txt,10,50,553.35,47,1.9050,Within1800
Inst_m10_n50_pi1.0_TF0.4_R0.6_3.txt,10,50,366.10,28,1.9820,Within1800
Inst_m10_n50_pi1.0_TF0.4_R0.6_4.txt,10,50,466.18,138,1.5486,Within1800
Inst_m10_n50_pi1.0_TF0.4_R0.6_5.txt,10,50,327.69,51,1.9938,Within1800
Inst_m10_n50_pi1.0_TF0.4_R0.6_6.txt,10,50,349.76,81,1.2307,Within1800
Inst_m10_n50_pi1.0_TF0.4_R0.6_7.txt,10,50,514.81,48,1.9592,Within1800
Inst_m10_n50_pi1.0_TF0.4_R0.6_8.txt,10,50,458.06,0,1.5713,Within1800
Inst_m10_n50_pi1.0_TF0.4_R0.6_9.txt,10,50,367.97,42,1.6534,Within1800
Inst_m10_n50_pi1.0_TF0.4_R0.6_10.txt,10,50,427.25,112,1.1125,Within1800
Inst_m10_n50_pi1.0_TF0.6_R0.4_1.txt,10,50,386.30,101,1.7010,Within1800
Inst_m10_n50_pi1.0_TF0.6_R0.4_2.txt,10,50,446.88,25,1.1901,Within1800
Inst_m10_n50_pi1.0_TF0.6_R0.4_3.txt,10,50,431.27,58,1.4525,Within1800
Inst_m10_n50_pi1.0_TF0.6_R0.4_4.txt,10,50,687.05,35,1.0819,Within1800
Inst_m10_n50_pi1.0_TF0.6_R0.4_5.txt,10,50,537.76,12,1.4981,Within1800
Inst_m10_n50_pi1.0_TF0.6_R0.4_6.txt,10,50,602.61,18,1.1448,Within1800
Inst_m10_n50_pi1.0_TF0.6_R0.4_7.txt,10,50,530.17,6,1.1080,Within1800
Inst_m10_n50_pi1.0_TF0.6_R0.4_8.txt,10,50,646.57,117,1.7304,Within1800
Inst_m10_n50_pi1.0_TF0.6_R0.4_9.txt,10,50,483.11,40,1.4596,Within1800
Inst_m10_n50_pi1.0_TF0.6_R0.4_10.txt,10,50,477.89,33,1.3822,Within1800
Inst_m10_n50_pi1.0_TF0.6_R0.6_1.txt,10,50,464.12,85,1.2053,Within1800
Inst_m10_n50_pi1.0_TF0.6_R0.6_2.txt,10,50,384.06,17,1.3109,Within1800
Inst_m10_n50_pi1.0_TF0.6_R0.6_3.txt,10,50,698.00,2,1.2771,Within1800
Inst_m10_n50_pi1.0_TF0.6_R0.6_4.txt,10,50,481.59,19,1.9065,Within1800
Inst_m10_n50_pi1.0_TF0.6_R0.6_5.txt,10,50,538.01,136,1.4357,Within1800
Inst_m10_n50_pi1.0_TF0.6_R0.6_6.txt,10,50,754.38,34,1.2410,Within1800
Inst_m10_n50_pi1.0_TF0.6_R0.6_7.txt,10,50,472.09,66,1.5917,Within1800
Inst_m10_n50_pi1.0_TF0.6_R0.6_8.txt,10,50,642.71,108,1.6470,Within1800
Inst_m10_n50_pi1.0_TF0.6_R0.6_9.txt,10,50,465.09,24,1.3015,Within1800
Inst_m10_n50_pi1.0_TF0.6_R0.6_10.txt,10,50,537.69,5,1.4064,Within1800
Inst_m10_n50_pi2.0_TF0.4_R0.4_1.txt,10,50,1118.86,14,1.5518,Within1800
Inst_m10_n50_pi2.0_TF0.4_R0.4_2.txt,10,50,1013.91,74,1.1587,Within1800
Inst_m10_n50_pi2.0_TF0.4_R0.4_3.txt,10,50,1131.95,28,1.5346,Within1800
Inst_m10_n50_pi2.0_TF0.4_R0.4_4.txt,10,50,914.66,60,2.2640,Within1800
Inst_m10_n50_pi2.0_TF0.4_R0.4_5.txt,10,50,795.65,19,1.2001,Within1800
Inst_m10_n50_pi2.0_TF0.4_R0.4_6.txt,10,50,943.45,5,1.3736,Within1800
Inst_m10_n50_pi2.0_TF0.4_R0.4_7.txt,10,50,918.89,20,0.8605,Within1800
Inst_m10_n50_pi2.0_TF0.4_R0.4_8.txt,10,50,690.66,50,1.8327,Within1800
Inst_m10_n50_pi2.0_TF0.4_R0.4_9.txt,10,50,868.91,38,1.8038,Within1800
Inst_m10_n50_pi2.0_TF0.4_R0.4_10.txt,10,50,822.79,10,1.0897,Within1800
Inst_m10_n50_pi2.0_TF0.4_R0.6_1.txt,10,50,1446.88,199,1.3657,Within1800
Inst_m10_n50_pi2.0_TF0.4_R0.6_2.txt,10,50,1231.54,3,1.6029,Within1800
Inst_m10_n50_pi2.0_TF0.4_R0.6_3.txt,10,50,941.13,79,1.6660,Within1800
Inst_m10_n50_pi2.0_TF0.4_R0.6_4.txt,10,50,716.44,39,1.5020,Within1800
Inst_m10_n50_pi2.0_TF0.4_R0.6_5.txt,10,50,1278.74,58,1.4003,Within1800
Inst_m10_n50_pi2.0_TF0.4_R0.6_6.txt,10,50,886.63,26,1.4012,Within1800
Inst_m10_n50_pi2.0_TF0.4_R0.6_7.txt,10,50,1100.22,28,1.4787,Within1800
Inst_m10_n50_pi2.0_TF0.4_R0.6_8.txt,10,50,924.31,152,1.1028,Within1800
Inst_m10_n50_pi2.0_TF0.4_R0.6_9.txt,10,50,1321.05,312,1.6733,Within1800
Inst_m10_n50_pi2.0_TF0.4_R0.6_10.txt,10,50,747.80,407,1.8498,Within1800
Inst_m10_n50_pi2.0_TF0.6_R0.4_1.txt,10,50,636.60,81,1.1176,Within1800
Inst_m10_n50_pi2.0_TF0.6_R0.4_2.txt,10,50,681.25,265,1.4378,Within1800
Inst_m10_n50_pi2.0_TF0.6_R0.4_3.txt,10,50,729.26,314,1.4494,Within1800
Inst_m10_n50_pi2.0_TF0.6_R0.4_4.txt,10,50,877.17,179,1.2128,Within1800
Inst_m10_n50_pi2.0_TF0.6_R0.4_5.txt,10,50,832.48,456,1.6873,Within1800
Inst_m10_n50_pi2.0_TF0.6_R0.4_6.txt,10,50,901.38,347,1.4366,Within1800
Inst_m10_n50_pi2.0_TF0.6_R0.4_7.txt,10,50,1079.28,393,1.3918,Within1800
Inst_m10_n50_pi2.0_TF0.6_R0.4_8.txt,10,50,1135.50,297,1.1767,Within1800
Inst_m10_n50_pi2.0_TF0.6_R0.4_9.txt,10,50,780.79,523,1.7198,Within1800
Inst_m10_n50_pi2.0_TF0.6_R0.4_10.txt,10,50,753.54,302,1.1725,Within1800
Inst_m10_n50_pi2.0_TF0.6_R0.6_1.txt,10,50,944.93,590,1.9919,Within1800
Inst_m10_n50_pi2.0_TF0.6_R0.6_2.txt,10,50,793.48,606,2.0506,Within1800
Inst_m10_n50_pi2.0_TF0.6_R0.6_3.txt,10,50,1063.08,434,0.9881,Within1800
Inst_m10_n50_pi2.0_TF0.6_R0.6_4.txt,10,50,1211.26,472,1.0340,Within1800
Inst_m10_n50_pi2.0_TF0.6_R0.6_5.txt,10,50,939.18,569,1.3596,Within1800
Inst_m10_n50_pi2.0_TF0.6_R0.6_6.txt,10,50,1118.82,518,1.1214,Within1800
Inst_m10_n50_pi2.0_TF0.6_R0.6_7.txt,10,50,1104.72,556,1.2501,Within1800
Inst_m10_n50_pi2.0_TF0.6_R0.6_8.txt,10,50,916.30,578,1.3034,Within1800
Inst_m10_n50_pi2.0_TF0.6_R0.6_9.txt,10,50,1273.76,582,1.3330,Within1800
Inst_m10_n50_pi2.0_TF0.6_R0.6_10.txt,10,50,533.90,596,1.3764,Within1800
Inst_m10_n80_pi0.2_TF0.4_R0.4_1.txt,10,80,157.22,17,7.1876,Within1800
Inst_m10_n80_pi0.2_TF0.4_R0.4_2.txt,10,80,163.55,24,5.3645,Within1800
Inst_m10_n80_pi0.2_TF0.4_R0.4_3.txt,10,80,144.14,132,7.6796,Within1800
Inst_m10_n80_pi0.2_TF0.4_R0.4_4.txt,10,80,119.82,13,8.7508,Within1800
Inst_m10_n80_pi0.2_TF0.4_R0.4_5.txt,10,80,150.10,52,5.7643,Within1800
Inst_m10_n80_pi0.2_TF0.4_R0.4_6.txt,10,80,141.61,43,6.2388,Within1800
Inst_m10_n80_pi0.2_TF0.4_R0.4_7.txt,10,80,161.10,1347,4.5119,Within1800
Inst_m10_n80_pi0.2_TF0.4_R0.4_8.txt,10,80,139.82,33,5.4816,Within1800
Inst_m10_n80_pi0.2_TF0.4_R0.4_9.txt,10,80,99.57,26,8.8571,Within1800
Inst_m10_n80_pi0.2_TF0.4_R0.4_10.txt,10,80,163.12,26,5.5651,Within1800
Inst_m10_n80_pi0.2_TF0.4_R0.6_1.txt,10,80,129.13,107,14.3526,Within1800
Inst_m10_n80_pi0.2_TF0.4_R0.6_2.txt,10,80,150.95,229,10.6050,Within1800
Inst_m10_n80_pi0.2_TF0.4_R0.6_3.txt,10,80,116.81,14,10.8152,Within1800
Inst_m10_n80_pi0.2_TF0.4_R0.6_4.txt,10,80,109.47,81,9.1335,Within1800
Inst_m10_n80_pi0.2_TF0.4_R0.6_5.txt,10,80,122.08,266,7.1369,Within1800
Inst_m10_n80_pi0.2_TF0.4_R0.6_6.txt,10,80,115.16,227,13.0896,Within1800
Inst_m10_n80_pi0.2_TF0.4_R0.6_7.txt,10,80,132.18,153,9.8255,Within1800
Inst_m10_n80_pi0.2_TF0.4_R0.6_8.txt,10,80,148.71,158,8.4351,Within1800
Inst_m10_n80_pi0.2_TF0.4_R0.6_9.txt,10,80,136.09,49,4.6845,Within1800
Inst_m10_n80_pi0.2_TF0.4_R0.6_10.txt,10,80,136.05,73,8.6882,Within1800
Inst_m10_n80_pi0.2_TF0.6_R0.4_1.txt,10,80,213.23,84,6.0851,Within1800
Inst_m10_n80_pi0.2_TF0.6_R0.4_2.txt,10,80,151.34,19,10.7553,Within1800
Inst_m10_n80_pi0.2_TF0.6_R0.4_3.txt,10,80,124.01,172,5.2843,Within1800
Inst_m10_n80_pi0.2_TF0.6_R0.4_4.txt,10,80,177.28,47,7.8801,Within1800
Inst_m10_n80_pi0.2_TF0.6_R0.4_5.txt,10,80,160.74,51,4.7931,Within1800
Inst_m10_n80_pi0.2_TF0.6_R0.4_6.txt,10,80,185.90,288,7.0983,Within1800
Inst_m10_n80_pi0.2_TF0.6_R0.4_7.txt,10,80,94.94,43,6.8725,Within1800
Inst_m10_n80_pi0.2_TF0.6_R0.4_8.txt,10,80,129.43,48,6.6093,Within1800
Inst_m10_n80_pi0.2_TF0.6_R0.4_9.txt,10,80,166.25,19,5.1947,Within1800
Inst_m10_n80_pi0.2_TF0.6_R0.4_10.txt,10,80,115.48,11,10.3055,Within1800
Inst_m10_n80_pi0.2_TF0.6_R0.6_1.txt,10,80,186.58,53,6.5746,Within1800
Inst_m10_n80_pi0.2_TF0.6_R0.6_2.txt,10,80,149.93,43,8.4226,Within1800
Inst_m10_n80_pi0.2_TF0.6_R0.6_3.txt,10,80,139.27,274,7.7573,Within1800
Inst_m10_n80_pi0.2_TF0.6_R0.6_4.txt,10,80,169.29,3,9.6994,Within1800
Inst_m10_n80_pi0.2_TF0.6_R0.6_5.txt,10,80,191.39,236,8.1128,Within1800
Inst_m10_n80_pi0.2_TF0.6_R0.6_6.txt,10,80,154.23,67,10.7248,Within1800
Inst_m10_n80_pi0.2_TF0.6_R0.6_7.txt,10,80,173.77,182,9.8443,Within1800
Inst_m10_n80_pi0.2_TF0.6_R0.6_8.txt,10,80,176.13,54,7.3876,Within1800
Inst_m10_n80_pi0.2_TF0.6_R0.6_9.txt,10,80,126.10,20,11.1036,Within1800
Inst_m10_n80_pi0.2_TF0.6_R0.6_10.txt,10,80,120.92,94,7.6550,Within1800
Inst_m10_n80_pi0.5_TF0.4_R0.4_1.txt,10,80,413.96,11,6.7803,Within1800
Inst_m10_n80_pi0.5_TF0.4_R0.4_2.txt,10,80,468.13,63,6.9400,Within1800
Inst_m10_n80_pi0.5_TF0.4_R0.4_3.txt,10,80,296.68,55,6.2895,Within1800
Inst_m10_n80_pi0.5_TF0.4_R0.4_4.txt,10,80,340.78,94,10.4625,Within1800
Inst_m10_n80_pi0.5_TF0.4_R0.4_5.txt,10,80,467.97,116,6.2044,Within1800
Inst_m10_n80_pi0.5_TF0.4_R0.4_6.txt,10,80,348.76,67,6.3894,Within1800
Inst_m10_n80_pi0.5_TF0.4_R0.4_7.txt,10,80,440.00,29,4.6498,Within1800
Inst_m10_n80_pi0.5_TF0.4_R0.4_8.txt,10,80,437.17,136,7.3724,Within1800
Inst_m10_n80_pi0.5_TF0.4_R0.4_9.txt,10,80,603.15,6,5.3156,Within1800
Inst_m10_n80_pi0.5_TF0.4_R0.4_10.txt,10,80,532.71,206,9.1608,Within1800
Inst_m10_n80_pi0.5_TF0.4_R0.6_1.txt,10,80,350.28,50,9.1551,Within1800
Inst_m10_n80_pi0.5_TF0.4_R0.6_2.txt,10,80,280.24,131,6.4985,Within1800
Inst_m10_n80_pi0.5_TF0.4_R0.6_3.txt,10,80,284.98,43,7.3605,Within1800
Inst_m10_n80_pi0.5_TF0.4_R0.6_4.txt,10,80,627.97,257,5.7105,Within1800
Inst_m10_n80_pi0.5_TF0.4_R0.6_5.txt,10,80,337.56,56,5.6147,Within1800
Inst_m10_n80_pi0.5_TF0.4_R0.6_6.txt,10,80,344.32,34,12.5659,Within1800
Inst_m10_n80_pi0.5_TF0.4_R0.6_7.txt,10,80,230.17,336,10.7713,Within1800
Inst_m10_n80_pi0.5_TF0.4_R0.6_8.txt,10,80,340.58,136,7.2190,Within1800
Inst_m10_n80_pi0.5_TF0.4_R0.6_9.txt,10,80,323.45,153,11.2014,Within1800
Inst_m10_n80_pi0.5_TF0.4_R0.6_10.txt,10,80,349.28,129,9.0448,Within1800
Inst_m10_n80_pi0.5_TF0.6_R0.4_1.txt,10,80,431.62,128,6.0181,Within1800
Inst_m10_n80_pi0.5_TF0.6_R0.4_2.txt,10,80,267.28,28,5.5309,Within1800
Inst_m10_n80_pi0.5_TF0.6_R0.4_3.txt,10,80,272.25,18,7.3317,Within1800
Inst_m10_n80_pi0.5_TF0.6_R0.4_4.txt,10,80,441.65,65,5.6621,Within1800
Inst_m10_n80_pi0.5_TF0.6_R0.4_5.txt,10,80,575.39,36,10.8187,Within1800
Inst_m10_n80_pi0.5_TF0.6_R0.4_6.txt,10,80,314.45,26,5.3280,Within1800
Inst_m10_n80_pi0.5_TF0.6_R0.4_7.txt,10,80,461.00,39,6.5041,Within1800
Inst_m10_n80_pi0.5_TF0.6_R0.4_8.txt,10,80,381.80,3,6.3321,Within1800
Inst_m10_n80_pi0.5_TF0.6_R0.4_9.txt,10,80,448.67,206,5.5996,Within1800
Inst_m10_n80_pi0.5_TF0.6_R0.4_10.txt,10,80,484.55,36,5.5046,Within1800
Inst_m10_n80_pi0.5_TF0.6_R0.6_1.txt,10,80,562.92,163,10.5080,Within1800
Inst_m10_n80_pi0.5_TF0.6_R0.6_2.txt,10,80,450.54,34,7.3757,Within1800
Inst_m10_n80_pi0.5_TF0.6_R0.6_3.txt,10,80,363.60,67,9.4744,Within1800
Inst_m10_n80_pi0.5_TF0.6_R0.6_4.txt,10,80,398.54,27,7.1240,Within1800
Inst_m10_n80_pi0.5_TF0.6_R0.6_5.txt,10,80,318.04,22,12.3031,Within1800
Inst_m10_n80_pi0.5_TF0.6_R0.6_6.txt,10,80,435.16,92,7.1926,Within1800
Inst_m10_n80_pi0.5_TF0.6_R0.6_7.txt,10,80,375.29,12,10.0068,Within1800
Inst_m10_n80_pi0.5_TF0.6_R0.6_8.txt,10,80,341.10,29,10.3917,Within1800
Inst_m10_n80_pi0.5_TF0.6_R0.6_9.txt,10,80,300.28,21,8.2377,Within1800
Inst_m10_n80_pi0.5_TF0.6_R0.6_10.txt,10,80,563.29,170,6.8481,Within1800
Inst_m10_n80_pi1.0_TF0.4_R0.4_1.txt,10,80,772.31,12,6.4706,Within1800
Inst_m10_n80_pi1.0_TF0.4_R0.4_2.txt,10,80,683.03,72,7.3923,Within1800
Inst_m10_n80_pi1.0_TF0.4_R0.4_3.txt,10,80,833.62,31,10.3865,Within1800
Inst_m10_n80_pi1.0_TF0.4_R0.4_4.txt,10,80,481.48,24,9.7695,Within1800
Inst_m10_n80_pi1.0_TF0.4_R0.4_5.txt,10,80,751.97,123,8.8521,Within1800
Inst_m10_n80_pi1.0_TF0.4_R0.4_6.txt,10,80,992.78,4,9.0362,Within1800
Inst_m10_n80_pi1.0_TF0.4_R0.4_7.txt,10,80,760.97,29,8.2578,Within1800
Inst_m10_n80_pi1.0_TF0.4_R0.4_8.txt,10,80,1022.07,243,7.8563,Within1800
Inst_m10_n80_pi1.0_TF0.4_R0.4_9.txt,10,80,557.88,41,10.3651,Within1800
Inst_m10_n80_pi1.0_TF0.4_R0.4_10.txt,10,80,545.05,212,5.6819,Within1800
Inst_m10_n80_pi1.0_TF0.4_R0.6_1.txt,10,80,1155.45,55,12.3066,Within1800
Inst_m10_n80_pi1.0_TF0.4_R0.6_2.txt,10,80,942.89,153,7.6226,Within1800
Inst_m10_n80_pi1.0_TF0.4_R0.6_3.txt,10,80,760.74,21,9.3347,Within1800
Inst_m10_n80_pi1.0_TF0.4_R0.6_4.txt,10,80,496.59,179,6.3279,Within1800
Inst_m10_n80_pi1.0_TF0.4_R0.6_5.txt,10,80,777.20,319,8.9767,Within1800
Inst_m10_n80_pi1.0_TF0.4_R0.6_6.txt,10,80,809.38,136,7.2431,Within1800
Inst_m10_n80_pi1.0_TF0.4_R0.6_7.txt,10,80,979.35,168,9.1407,Within1800
