Instance,m,n,Variant,Variant_Label,AvgResult_DG-ALNS,AvgTime_DG-ALNS,MinResult_DG-ALNS,ValidRuns
Inst_m20_n320_pi0.5_TF0.6_R0.4_6.txt,20,320,D5I5,$-D_5-I_5$,905.533,62.2262,899.89,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_7.txt,20,320,D5I5,$-D_5-I_5$,804.991,62.2106,800.14,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_8.txt,20,320,D5I5,$-D_5-I_5$,929.298,62.2242,925.57,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_9.txt,20,320,D5I5,$-D_5-I_5$,811.675,62.203,811.39,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_1.txt,20,320,D5I5,$-D_5-I_5$,862.886,62.1791,860.92,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_10.txt,20,320,D5I5,$-D_5-I_5$,885.597,62.1174,878.57,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_2.txt,20,320,D5I5,$-D_5-I_5$,966.076,62.2006,962.82,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_3.txt,20,320,D5I5,$-D_5-I_5$,928.106,62.2171,927.15,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_4.txt,20,320,D5I5,$-D_5-I_5$,733.27,62.1973,731.66,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_5.txt,20,320,D5I5,$-D_5-I_5$,1053.281,62.1874,1049.65,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_6.txt,20,320,D5I5,$-D_5-I_5$,811.772,62.1456,807.02,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_7.txt,20,320,D5I5,$-D_5-I_5$,953.019,62.1705,948.36,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_8.txt,20,320,D5I5,$-D_5-I_5$,951.336,62.1265,947.15,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_9.txt,20,320,D5I5,$-D_5-I_5$,813.705,62.1317,811.95,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_1.txt,20,320,D5I5,$-D_5-I_5$,2034.893,61.9324,2027.73,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_10.txt,20,320,D5I5,$-D_5-I_5$,1855.949,62.1528,1854.07,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_2.txt,20,320,D5I5,$-D_5-I_5$,1754.381,62.1993,1751.36,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_3.txt,20,320,D5I5,$-D_5-I_5$,1557.144,62.1392,1551.83,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_4.txt,20,320,D5I5,$-D_5-I_5$,1351.415,62.2259,1343.92,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_5.txt,20,320,D5I5,$-D_5-I_5$,2101.28,62.2319,2101.28,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_6.txt,20,320,D5I5,$-D_5-I_5$,1709.381,62.1706,1703.05,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_7.txt,20,320,D5I5,$-D_5-I_5$,2212,62.1695,2212,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_8.txt,20,320,D5I5,$-D_5-I_5$,1392.231,62.2026,1388.23,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_9.txt,20,320,D5I5,$-D_5-I_5$,2699.528,62.1725,2688.9,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_1.txt,20,320,D5I5,$-D_5-I_5$,1913.352,62.1877,1911.47,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_10.txt,20,320,D5I5,$-D_5-I_5$,2096.268,62.1851,2089.8,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_2.txt,20,320,D5I5,$-D_5-I_5$,1481.69,62.214,1481.69,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_3.txt,20,320,D5I5,$-D_5-I_5$,1654.852,62.1898,1651.34,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_4.txt,20,320,D5I5,$-D_5-I_5$,2209.577,62.1694,2201.66,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_5.txt,20,320,D5I5,$-D_5-I_5$,2106.4,62.1629,2104.52,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_6.txt,20,320,D5I5,$-D_5-I_5$,1682.576,62.1972,1681.51,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_7.txt,20,320,D5I5,$-D_5-I_5$,1416.985,62.1441,1411.35,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_8.txt,20,320,D5I5,$-D_5-I_5$,1484.077,62.2021,1483.93,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_9.txt,20,320,D5I5,$-D_5-I_5$,1554.5,62.1833,1548.46,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_1.txt,20,320,D5I5,$-D_5-I_5$,1854.648,61.9275,1851.33,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_10.txt,20,320,D5I5,$-D_5-I_5$,1411.657,62.1867,1400.19,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_2.txt,20,320,D5I5,$-D_5-I_5$,1642.381,62.0461,1631.3,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_3.txt,20,320,D5I5,$-D_5-I_5$,1476.715,62.1708,1475.75,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_4.txt,20,320,D5I5,$-D_5-I_5$,1531.822,62.2483,1527.92,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_5.txt,20,320,D5I5,$-D_5-I_5$,1814.663,62.2311,1807.32,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_6.txt,20,320,D5I5,$-D_5-I_5$,1656.088,62.2078,1645.29,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_7.txt,20,320,D5I5,$-D_5-I_5$,1602.076,62.1824,1588.83,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_8.txt,20,320,D5I5,$-D_5-I_5$,1753.025,62.1703,1746.41,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_9.txt,20,320,D5I5,$-D_5-I_5$,2000.173,62.1927,1991.68,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_1.txt,20,320,D5I5,$-D_5-I_5$,1912.223,62.2194,1911.91,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_10.txt,20,320,D5I5,$-D_5-I_5$,1604.129,62.0991,1594.97,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_2.txt,20,320,D5I5,$-D_5-I_5$,1910.736,62.2174,1903.27,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_3.txt,20,320,D5I5,$-D_5-I_5$,1789.076,62.2067,1781.07,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_4.txt,20,320,D5I5,$-D_5-I_5$,1810.662,62.171,1807.64,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_5.txt,20,320,D5I5,$-D_5-I_5$,2655.919,62.1418,2647.85,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_6.txt,20,320,D5I5,$-D_5-I_5$,1872.076,62.1544,1865.34,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_7.txt,20,320,D5I5,$-D_5-I_5$,1870.532,62.1616,1859.15,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_8.txt,20,320,D5I5,$-D_5-I_5$,1803.617,62.1401,1802.56,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_9.txt,20,320,D5I5,$-D_5-I_5$,1469.727,62.1087,1466.49,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_1.txt,20,320,D5I5,$-D_5-I_5$,3976.4,61.929,3960.24,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_10.txt,20,320,D5I5,$-D_5-I_5$,3426.55,62.1765,3415.82,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_2.txt,20,320,D5I5,$-D_5-I_5$,3096.689,62.0063,3085.02,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_3.txt,20,320,D5I5,$-D_5-I_5$,3315.516,61.9819,3302.48,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_4.txt,20,320,D5I5,$-D_5-I_5$,3063.07,62.239,3059.29,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_5.txt,20,320,D5I5,$-D_5-I_5$,2603.369,62.1891,2598.75,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_6.txt,20,320,D5I5,$-D_5-I_5$,2291.358,62.1993,2284.76,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_7.txt,20,320,D5I5,$-D_5-I_5$,3426.409,62.2119,3418.65,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_8.txt,20,320,D5I5,$-D_5-I_5$,4248.803,62.2116,4237.36,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_9.txt,20,320,D5I5,$-D_5-I_5$,4255.1,62.1979,4255.1,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_1.txt,20,320,D5I5,$-D_5-I_5$,4073.893,62.1842,4055.76,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_10.txt,20,320,D5I5,$-D_5-I_5$,2989.072,62.1086,2979.28,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_2.txt,20,320,D5I5,$-D_5-I_5$,2795.505,62.1431,2787.74,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_3.txt,20,320,D5I5,$-D_5-I_5$,3041.555,62.1651,3038.38,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_4.txt,20,320,D5I5,$-D_5-I_5$,4094.82,62.1361,4094.77,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_5.txt,20,320,D5I5,$-D_5-I_5$,4559.483,62.1599,4545.27,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_6.txt,20,320,D5I5,$-D_5-I_5$,3518.137,62.138,3512.28,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_7.txt,20,320,D5I5,$-D_5-I_5$,4294.534,62.0861,4280.72,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_8.txt,20,320,D5I5,$-D_5-I_5$,3473.676,62.0571,3473.33,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_9.txt,20,320,D5I5,$-D_5-I_5$,3286.459,62.1026,3272.16,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_1.txt,20,320,D5I5,$-D_5-I_5$,2949.279,61.9451,2915.8,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_10.txt,20,320,D5I5,$-D_5-I_5$,3584.656,62.1452,3574.33,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_2.txt,20,320,D5I5,$-D_5-I_5$,3359.526,61.904,3343.52,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_3.txt,20,320,D5I5,$-D_5-I_5$,2777.675,61.8858,2759.37,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_4.txt,20,320,D5I5,$-D_5-I_5$,4391.514,62.2139,4391.39,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_5.txt,20,320,D5I5,$-D_5-I_5$,3483.476,62.1931,3470.8,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_6.txt,20,320,D5I5,$-D_5-I_5$,3128.275,62.2225,3125.42,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_7.txt,20,320,D5I5,$-D_5-I_5$,3374.021,62.1818,3362.86,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_8.txt,20,320,D5I5,$-D_5-I_5$,4057.595,62.1885,4057.05,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_9.txt,20,320,D5I5,$-D_5-I_5$,3425.836,62.2289,3413.66,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_1.txt,20,320,D5I5,$-D_5-I_5$,3689.252,62.193,3670.84,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_10.txt,20,320,D5I5,$-D_5-I_5$,2822.977,62.1253,2811.59,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_2.txt,20,320,D5I5,$-D_5-I_5$,2721.719,62.1547,2710.3,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_3.txt,20,320,D5I5,$-D_5-I_5$,4187.367,62.1842,4172,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_4.txt,20,320,D5I5,$-D_5-I_5$,4381.883,62.1871,4377.72,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_5.txt,20,320,D5I5,$-D_5-I_5$,3371.578,62.1646,3358.96,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_6.txt,20,320,D5I5,$-D_5-I_5$,3099.024,62.1722,3092.34,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_7.txt,20,320,D5I5,$-D_5-I_5$,3503.863,62.1748,3499.61,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_8.txt,20,320,D5I5,$-D_5-I_5$,3798.673,62.1529,3775.46,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_9.txt,20,320,D5I5,$-D_5-I_5$,3429.652,62.1612,3410.2,10
