Instance,m,n,Size,Runtime_Setting_MS,Runtime_Setting_S,Repetitions,MinResult_DG-ALNS,AvgResult_DG-ALNS,StdResult_DG-ALNS,AvgTime_DG-ALNS,SuccessRuns_DG-ALNS,FailedRuns_DG-ALNS,FirstError_DG-ALNS
Inst_m15_n150_pi0.2_TF0.4_R0.6_4.txt,15,150,150×15,27000.0000,27.0000,10,211.7100,211.7100,0.0000,27.3221,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.6_5.txt,15,150,150×15,27000.0000,27.0000,10,203.4400,203.5990,0.1394,27.3255,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.6_6.txt,15,150,150×15,27000.0000,27.0000,10,200.9500,201.1200,0.3584,27.3269,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.6_7.txt,15,150,150×15,27000.0000,27.0000,10,210.3700,211.4530,0.6934,27.3242,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.6_8.txt,15,150,150×15,27000.0000,27.0000,10,203.8400,204.1920,0.2332,27.3207,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.6_9.txt,15,150,150×15,27000.0000,27.0000,10,259.4600,261.6260,1.7589,27.3244,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.4_1.txt,15,150,150×15,27000.0000,27.0000,10,275.2900,277.0340,0.8811,27.3060,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.4_10.txt,15,150,150×15,27000.0000,27.0000,10,179.6200,180.4660,0.6236,27.3311,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.4_2.txt,15,150,150×15,27000.0000,27.0000,10,159.9600,160.4770,0.3480,27.3363,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.4_3.txt,15,150,150×15,27000.0000,27.0000,10,251.5600,252.0170,0.5017,27.3412,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.4_4.txt,15,150,150×15,27000.0000,27.0000,10,271.8400,273.3100,1.0102,27.3393,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.4_5.txt,15,150,150×15,27000.0000,27.0000,10,179.1600,179.5880,0.3315,27.3395,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.4_6.txt,15,150,150×15,27000.0000,27.0000,10,272.1700,273.4720,0.7254,27.3356,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.4_7.txt,15,150,150×15,27000.0000,27.0000,10,233.9000,235.6020,0.8521,27.3331,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.4_8.txt,15,150,150×15,27000.0000,27.0000,10,221.8200,222.7350,0.6596,27.3346,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.4_9.txt,15,150,150×15,27000.0000,27.0000,10,190.2700,190.6140,0.2432,27.3300,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.6_1.txt,15,150,150×15,27000.0000,27.0000,10,190.1800,190.3070,0.1239,27.3308,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.6_10.txt,15,150,150×15,27000.0000,27.0000,10,261.1800,261.4150,0.1480,27.3216,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.6_2.txt,15,150,150×15,27000.0000,27.0000,10,201.2100,201.7420,0.4395,27.3313,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.6_3.txt,15,150,150×15,27000.0000,27.0000,10,273.1800,273.3050,0.1109,27.3295,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.6_4.txt,15,150,150×15,27000.0000,27.0000,10,189.4500,190.5270,0.5577,27.3284,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.6_5.txt,15,150,150×15,27000.0000,27.0000,10,288.9200,289.5590,0.4591,27.3280,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.6_6.txt,15,150,150×15,27000.0000,27.0000,10,207.8500,209.0580,0.9107,27.3260,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.6_7.txt,15,150,150×15,27000.0000,27.0000,10,161.9100,161.9520,0.0361,27.3239,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.6_8.txt,15,150,150×15,27000.0000,27.0000,10,178.5300,178.9800,0.2968,27.3295,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.6_9.txt,15,150,150×15,27000.0000,27.0000,10,267.7600,268.4150,0.4131,27.3237,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.4_1.txt,15,150,150×15,27000.0000,27.0000,10,557.5500,558.3360,1.5872,27.3096,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.4_10.txt,15,150,150×15,27000.0000,27.0000,10,568.3500,571.6420,2.0948,27.3296,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.4_2.txt,15,150,150×15,27000.0000,27.0000,10,434.4700,434.4700,0.0000,27.3354,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.4_3.txt,15,150,150×15,27000.0000,27.0000,10,481.3900,482.7130,1.7668,27.3350,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.4_4.txt,15,150,150×15,27000.0000,27.0000,10,596.0300,597.3640,0.9036,27.3329,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.4_5.txt,15,150,150×15,27000.0000,27.0000,10,567.8900,568.3460,0.4612,27.3337,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.4_6.txt,15,150,150×15,27000.0000,27.0000,10,491.2700,493.6260,1.6781,27.3357,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.4_7.txt,15,150,150×15,27000.0000,27.0000,10,399.2400,401.2820,1.5403,27.3367,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.4_8.txt,15,150,150×15,27000.0000,27.0000,10,576.3800,578.7530,2.0688,27.3335,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.4_9.txt,15,150,150×15,27000.0000,27.0000,10,503.2500,504.0910,1.0413,27.3277,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.6_1.txt,15,150,150×15,27000.0000,27.0000,10,699.1300,701.1000,1.3296,27.3258,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.6_10.txt,15,150,150×15,27000.0000,27.0000,10,442.4500,448.1960,2.4422,27.3179,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.6_2.txt,15,150,150×15,27000.0000,27.0000,10,765.7200,766.5900,0.7488,27.3265,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.6_3.txt,15,150,150×15,27000.0000,27.0000,10,383.9600,384.0560,0.0897,27.3243,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.6_4.txt,15,150,150×15,27000.0000,27.0000,10,404.7800,404.7800,0.0000,27.3246,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.6_5.txt,15,150,150×15,27000.0000,27.0000,10,382.0700,383.5110,1.0782,27.3247,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.6_6.txt,15,150,150×15,27000.0000,27.0000,10,501.8900,502.2750,0.1465,27.3160,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.6_7.txt,15,150,150×15,27000.0000,27.0000,10,574.7000,574.7000,0.0000,27.3200,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.6_8.txt,15,150,150×15,27000.0000,27.0000,10,442.9000,443.9570,0.5341,27.3159,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.6_9.txt,15,150,150×15,27000.0000,27.0000,10,397.3600,398.4850,1.5561,27.3166,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.4_1.txt,15,150,150×15,27000.0000,27.0000,10,648.7600,651.5220,2.6525,27.3024,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.4_10.txt,15,150,150×15,27000.0000,27.0000,10,470.6500,471.0380,0.3458,27.3351,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.4_2.txt,15,150,150×15,27000.0000,27.0000,10,440.5300,441.4420,0.3365,27.3428,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.4_3.txt,15,150,150×15,27000.0000,27.0000,10,612.3800,617.3800,2.6174,27.3370,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.4_4.txt,15,150,150×15,27000.0000,27.0000,10,557.2500,563.7040,4.5152,27.3419,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.4_5.txt,15,150,150×15,27000.0000,27.0000,10,613.2600,615.9480,2.7079,27.3376,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.4_6.txt,15,150,150×15,27000.0000,27.0000,10,539.8900,541.2540,1.1481,27.3385,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.4_7.txt,15,150,150×15,27000.0000,27.0000,10,551.7200,558.5000,3.0369,27.3337,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.4_8.txt,15,150,150×15,27000.0000,27.0000,10,748.5800,751.8240,2.1868,27.3382,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.4_9.txt,15,150,150×15,27000.0000,27.0000,10,382.4500,383.5910,0.5593,27.3311,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.6_1.txt,15,150,150×15,27000.0000,27.0000,10,489.2400,489.7900,0.5815,27.3281,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.6_10.txt,15,150,150×15,27000.0000,27.0000,10,553.4700,558.6460,2.0090,27.3162,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.6_2.txt,15,150,150×15,27000.0000,27.0000,10,538.3100,539.3480,1.4350,27.3268,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.6_3.txt,15,150,150×15,27000.0000,27.0000,10,480.3200,482.0320,1.1997,27.3283,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.6_4.txt,15,150,150×15,27000.0000,27.0000,10,351.8400,352.2590,0.2527,27.3233,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.6_5.txt,15,150,150×15,27000.0000,27.0000,10,357.5400,359.9060,1.6108,27.3339,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.6_6.txt,15,150,150×15,27000.0000,27.0000,10,671.3400,671.8130,0.5095,27.3281,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.6_7.txt,15,150,150×15,27000.0000,27.0000,10,469.9700,470.0920,0.2957,27.3273,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.6_8.txt,15,150,150×15,27000.0000,27.0000,10,422.2900,424.6200,1.8285,27.3264,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.6_9.txt,15,150,150×15,27000.0000,27.0000,10,514.2000,514.3220,0.2072,27.3209,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.4_1.txt,15,150,150×15,27000.0000,27.0000,10,907.5200,910.4830,3.2019,27.3035,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.4_10.txt,15,150,150×15,27000.0000,27.0000,10,946.1200,950.0820,2.7217,27.3288,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.4_2.txt,15,150,150×15,27000.0000,27.0000,10,1127.7200,1127.7980,0.2467,27.3140,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.4_3.txt,15,150,150×15,27000.0000,27.0000,10,927.8400,935.9280,4.0894,27.3395,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.4_4.txt,15,150,150×15,27000.0000,27.0000,10,985.3500,992.4820,3.0749,27.3365,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.4_5.txt,15,150,150×15,27000.0000,27.0000,10,847.4300,847.4780,0.0413,27.3368,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.4_6.txt,15,150,150×15,27000.0000,27.0000,10,1230.7900,1230.9340,0.4280,27.3378,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.4_7.txt,15,150,150×15,27000.0000,27.0000,10,1179.9800,1184.3280,4.8163,27.3351,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.4_8.txt,15,150,150×15,27000.0000,27.0000,10,1111.3400,1113.8620,2.3186,27.3315,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.4_9.txt,15,150,150×15,27000.0000,27.0000,10,1184.0900,1194.0380,7.0682,27.3324,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.6_1.txt,15,150,150×15,27000.0000,27.0000,10,870.3900,872.9390,1.7094,27.3279,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.6_10.txt,15,150,150×15,27000.0000,27.0000,10,1298.3400,1300.8980,1.6799,27.3194,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.6_2.txt,15,150,150×15,27000.0000,27.0000,10,879.1800,879.2790,0.3131,27.3327,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.6_3.txt,15,150,150×15,27000.0000,27.0000,10,1107.0800,1109.3250,2.3128,27.3244,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.6_4.txt,15,150,150×15,27000.0000,27.0000,10,1270.6700,1272.6240,0.9122,27.3259,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.6_5.txt,15,150,150×15,27000.0000,27.0000,10,1358.3400,1358.3400,0.0000,27.3241,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.6_6.txt,15,150,150×15,27000.0000,27.0000,10,819.5700,820.1360,0.2581,27.3270,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.6_7.txt,15,150,150×15,27000.0000,27.0000,10,674.0900,674.9180,0.6131,27.3228,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.6_8.txt,15,150,150×15,27000.0000,27.0000,10,996.1600,1000.8370,2.6505,27.3224,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.6_9.txt,15,150,150×15,27000.0000,27.0000,10,1365.2800,1365.8120,1.1216,27.3336,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.4_1.txt,15,150,150×15,27000.0000,27.0000,10,1600.0400,1610.0400,4.5528,27.3044,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.4_10.txt,15,150,150×15,27000.0000,27.0000,10,1009.5800,1011.8700,1.4608,27.3314,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.4_2.txt,15,150,150×15,27000.0000,27.0000,10,1166.8700,1172.9650,3.4415,27.3086,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.4_3.txt,15,150,150×15,27000.0000,27.0000,10,1142.4500,1146.9210,3.5218,27.3355,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.4_4.txt,15,150,150×15,27000.0000,27.0000,10,1259.4600,1262.5070,3.1560,27.3288,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.4_5.txt,15,150,150×15,27000.0000,27.0000,10,1032.7900,1035.6700,1.0119,27.3360,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.4_6.txt,15,150,150×15,27000.0000,27.0000,10,1024.5000,1032.3380,4.6586,27.3403,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.4_7.txt,15,150,150×15,27000.0000,27.0000,10,785.8700,791.8290,2.9017,27.3358,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.4_8.txt,15,150,150×15,27000.0000,27.0000,10,660.0800,661.0590,0.8661,27.3348,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.4_9.txt,15,150,150×15,27000.0000,27.0000,10,1164.7900,1166.0730,2.2273,27.3307,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.6_1.txt,15,150,150×15,27000.0000,27.0000,10,836.9100,837.4350,0.9343,27.3317,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.6_10.txt,15,150,150×15,27000.0000,27.0000,10,1520.8200,1524.2370,3.6093,27.3179,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.6_2.txt,15,150,150×15,27000.0000,27.0000,10,932.3300,934.6090,1.3443,27.3319,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.6_3.txt,15,150,150×15,27000.0000,27.0000,10,1061.0300,1065.8110,3.1575,27.3289,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.6_4.txt,15,150,150×15,27000.0000,27.0000,10,1248.8300,1260.5100,5.3286,27.3268,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.6_5.txt,15,150,150×15,27000.0000,27.0000,10,932.8800,936.8610,3.4857,27.3250,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.6_6.txt,15,150,150×15,27000.0000,27.0000,10,1038.1200,1042.9520,2.6082,27.3230,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.6_7.txt,15,150,150×15,27000.0000,27.0000,10,959.8100,964.3390,2.6974,27.3215,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.6_8.txt,15,150,150×15,27000.0000,27.0000,10,1101.0400,1104.8930,1.9705,27.3174,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.6_9.txt,15,150,150×15,27000.0000,27.0000,10,910.2700,910.2700,0.0000,27.3161,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.4_1.txt,15,150,150×15,27000.0000,27.0000,10,1713.9200,1713.9200,0.0000,27.3044,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.4_10.txt,15,150,150×15,27000.0000,27.0000,10,3255.7800,3260.7110,3.3697,27.3292,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.4_2.txt,15,150,150×15,27000.0000,27.0000,10,2808.9800,2814.0010,4.1617,27.3112,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.4_3.txt,15,150,150×15,27000.0000,27.0000,10,1479.8600,1482.7490,1.1761,27.3334,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.4_4.txt,15,150,150×15,27000.0000,27.0000,10,1711.3300,1713.5500,2.0710,27.3364,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.4_5.txt,15,150,150×15,27000.0000,27.0000,10,2066.4100,2071.7020,3.0133,27.3351,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.4_6.txt,15,150,150×15,27000.0000,27.0000,10,2383.4100,2386.0770,4.3079,27.3336,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.4_7.txt,15,150,150×15,27000.0000,27.0000,10,2712.0600,2717.1240,4.1481,27.3338,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.4_8.txt,15,150,150×15,27000.0000,27.0000,10,1508.8300,1509.3050,1.0212,27.3332,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.4_9.txt,15,150,150×15,27000.0000,27.0000,10,2696.9200,2700.1920,2.2531,27.3292,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.6_1.txt,15,150,150×15,27000.0000,27.0000,10,1661.2400,1664.7260,3.5051,27.3260,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.6_10.txt,15,150,150×15,27000.0000,27.0000,10,1393.7200,1394.8570,0.6388,27.3163,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.6_2.txt,15,150,150×15,27000.0000,27.0000,10,1848.5700,1851.0530,3.6730,27.3273,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.6_3.txt,15,150,150×15,27000.0000,27.0000,10,2137.7100,2153.5840,7.8957,27.3287,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.6_4.txt,15,150,150×15,27000.0000,27.0000,10,1967.6900,1973.5710,4.2889,27.3218,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.6_5.txt,15,150,150×15,27000.0000,27.0000,10,2336.1300,2347.1550,9.4727,27.3227,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.6_6.txt,15,150,150×15,27000.0000,27.0000,10,1890.7400,1891.1390,0.6425,27.3246,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.6_7.txt,15,150,150×15,27000.0000,27.0000,10,2115.5400,2117.4440,1.0035,27.3207,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.6_8.txt,15,150,150×15,27000.0000,27.0000,10,2677.0700,2690.9090,11.5047,27.3210,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.6_9.txt,15,150,150×15,27000.0000,27.0000,10,3010.6300,3013.8320,1.5727,27.3212,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.4_1.txt,15,150,150×15,27000.0000,27.0000,10,1627.2000,1632.2450,3.4028,27.3034,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.4_10.txt,15,150,150×15,27000.0000,27.0000,10,2248.6600,2253.6610,2.6530,27.3301,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.4_2.txt,15,150,150×15,27000.0000,27.0000,10,2493.1700,2506.7350,7.8477,27.3041,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.4_3.txt,15,150,150×15,27000.0000,27.0000,10,1959.8500,1963.4740,4.2145,27.3077,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.4_4.txt,15,150,150×15,27000.0000,27.0000,10,1855.7800,1857.3440,3.3381,27.3445,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.4_5.txt,15,150,150×15,27000.0000,27.0000,10,1488.9700,1494.4120,2.8280,27.3349,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.4_6.txt,15,150,150×15,27000.0000,27.0000,10,1949.1600,1950.4050,1.1957,27.3369,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.4_7.txt,15,150,150×15,27000.0000,27.0000,10,2027.7500,2034.1150,4.2631,27.3321,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.4_8.txt,15,150,150×15,27000.0000,27.0000,10,1424.8100,1432.4970,4.6588,27.3325,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.4_9.txt,15,150,150×15,27000.0000,27.0000,10,1581.9600,1583.5280,0.8407,27.3304,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.6_1.txt,15,150,150×15,27000.0000,27.0000,10,1555.2100,1557.8060,1.4266,27.3321,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.6_10.txt,15,150,150×15,27000.0000,27.0000,10,2708.5900,2714.5980,3.0648,27.3188,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.6_2.txt,15,150,150×15,27000.0000,27.0000,10,2591.5500,2591.5500,0.0000,27.3272,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.6_3.txt,15,150,150×15,27000.0000,27.0000,10,2011.8100,2015.8960,2.9493,27.3269,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.6_4.txt,15,150,150×15,27000.0000,27.0000,10,1650.6600,1655.4490,4.5471,27.3247,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.6_5.txt,15,150,150×15,27000.0000,27.0000,10,2077.6000,2085.7700,4.6611,27.3229,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.6_6.txt,15,150,150×15,27000.0000,27.0000,10,2101.4300,2117.2330,7.7328,27.3189,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.6_7.txt,15,150,150×15,27000.0000,27.0000,10,2733.0300,2733.4780,0.6863,27.3268,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.6_8.txt,15,150,150×15,27000.0000,27.0000,10,1661.6300,1661.6300,0.0000,27.3254,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.6_9.txt,15,150,150×15,27000.0000,27.0000,10,2715.3200,2715.3200,0.0000,27.3268,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.4_1.txt,15,240,240×15,43200.0000,43.2000,10,355.9700,355.9880,0.0569,43.9879,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.4_10.txt,15,240,240×15,43200.0000,43.2000,10,390.6600,392.7120,1.3009,44.0801,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.4_2.txt,15,240,240×15,43200.0000,43.2000,10,221.7800,221.9840,0.1399,44.0084,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.4_3.txt,15,240,240×15,43200.0000,43.2000,10,333.0000,334.3910,0.9793,44.0529,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.4_4.txt,15,240,240×15,43200.0000,43.2000,10,349.9600,349.9600,0.0000,44.0856,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.4_5.txt,15,240,240×15,43200.0000,43.2000,10,278.5200,279.0470,0.7869,44.0957,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.4_6.txt,15,240,240×15,43200.0000,43.2000,10,384.3800,385.3800,0.5625,44.0839,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.4_7.txt,15,240,240×15,43200.0000,43.2000,10,298.8000,300.0870,0.8191,44.0915,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.4_8.txt,15,240,240×15,43200.0000,43.2000,10,323.1600,324.0050,0.6909,44.0874,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.4_9.txt,15,240,240×15,43200.0000,43.2000,10,354.5000,354.5160,0.0084,44.1097,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.6_1.txt,15,240,240×15,43200.0000,43.2000,10,240.6200,240.9160,0.2763,44.1026,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.6_10.txt,15,240,240×15,43200.0000,43.2000,10,401.7500,401.7500,0.0000,44.0730,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.6_2.txt,15,240,240×15,43200.0000,43.2000,10,404.3000,406.0010,1.0187,44.0934,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.6_3.txt,15,240,240×15,43200.0000,43.2000,10,282.6100,283.8160,0.8952,44.0915,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.6_4.txt,15,240,240×15,43200.0000,43.2000,10,345.6400,345.6430,0.0095,44.0768,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.6_5.txt,15,240,240×15,43200.0000,43.2000,10,321.3600,322.8250,1.2866,44.0757,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.6_6.txt,15,240,240×15,43200.0000,43.2000,10,268.4100,269.1830,0.4561,44.0693,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.6_7.txt,15,240,240×15,43200.0000,43.2000,10,454.1500,454.7530,0.2547,44.0899,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.6_8.txt,15,240,240×15,43200.0000,43.2000,10,341.7000,343.0770,1.8664,44.0963,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.6_9.txt,15,240,240×15,43200.0000,43.2000,10,398.5000,399.5430,0.8419,44.0668,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.4_1.txt,15,240,240×15,43200.0000,43.2000,10,301.0100,301.3790,0.1973,43.9886,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.4_10.txt,15,240,240×15,43200.0000,43.2000,10,374.3100,375.8420,0.8364,44.0690,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.4_2.txt,15,240,240×15,43200.0000,43.2000,10,302.4600,302.9100,0.2926,43.9823,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.4_3.txt,15,240,240×15,43200.0000,43.2000,10,296.2300,297.7900,0.6076,44.0014,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.4_4.txt,15,240,240×15,43200.0000,43.2000,10,359.6200,360.7610,0.7087,44.0773,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.4_5.txt,15,240,240×15,43200.0000,43.2000,10,359.5600,361.0570,1.0079,44.0916,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.4_6.txt,15,240,240×15,43200.0000,43.2000,10,280.5200,281.1160,0.5297,44.0901,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.4_7.txt,15,240,240×15,43200.0000,43.2000,10,322.3000,323.9230,0.8553,44.0822,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.4_8.txt,15,240,240×15,43200.0000,43.2000,10,358.4100,359.6330,0.7678,44.0858,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.4_9.txt,15,240,240×15,43200.0000,43.2000,10,290.9200,291.3480,0.4069,44.0742,10,0,
