Instance,m,n,Size,Runtime_Setting_MS,Runtime_Setting_S,Repetitions,MinResult_DG-ALNS,AvgResult_DG-ALNS,StdResult_DG-ALNS,AvgTime_DG-ALNS,SuccessRuns_DG-ALNS,FailedRuns_DG-ALNS,FirstError_DG-ALNS
Inst_m10_n100_pi0.5_TF0.4_R0.4_5.txt,10,100,100×10,12000.0000,12.0000,10,576.4400,579.9590,2.7470,12.0957,10,0,
Inst_m10_n100_pi0.5_TF0.4_R0.4_6.txt,10,100,100×10,12000.0000,12.0000,10,583.6100,584.9290,0.5937,12.0937,10,0,
Inst_m10_n100_pi0.5_TF0.4_R0.4_7.txt,10,100,100×10,12000.0000,12.0000,10,387.3100,387.9590,0.9914,12.0941,10,0,
Inst_m10_n100_pi0.5_TF0.4_R0.4_8.txt,10,100,100×10,12000.0000,12.0000,10,371.4700,371.4700,0.0000,12.0921,10,0,
Inst_m10_n100_pi0.5_TF0.4_R0.4_9.txt,10,100,100×10,12000.0000,12.0000,10,702.9300,703.8260,1.8949,12.0932,10,0,
Inst_m10_n100_pi0.5_TF0.4_R0.6_1.txt,10,100,100×10,12000.0000,12.0000,10,410.2800,412.8560,1.5298,12.0947,10,0,
Inst_m10_n100_pi0.5_TF0.4_R0.6_10.txt,10,100,100×10,12000.0000,12.0000,10,508.3400,512.8630,2.5252,12.0911,10,0,
Inst_m10_n100_pi0.5_TF0.4_R0.6_2.txt,10,100,100×10,12000.0000,12.0000,10,533.0100,533.9120,0.3477,12.0954,10,0,
Inst_m10_n100_pi0.5_TF0.4_R0.6_3.txt,10,100,100×10,12000.0000,12.0000,10,450.1500,450.1500,0.0000,12.0918,10,0,
Inst_m10_n100_pi0.5_TF0.4_R0.6_4.txt,10,100,100×10,12000.0000,12.0000,10,485.0000,485.6600,1.5261,12.0946,10,0,
Inst_m10_n100_pi0.5_TF0.4_R0.6_5.txt,10,100,100×10,12000.0000,12.0000,10,618.9500,618.9500,0.0000,12.0919,10,0,
Inst_m10_n100_pi0.5_TF0.4_R0.6_6.txt,10,100,100×10,12000.0000,12.0000,10,521.0400,521.2510,0.1847,12.0929,10,0,
Inst_m10_n100_pi0.5_TF0.4_R0.6_7.txt,10,100,100×10,12000.0000,12.0000,10,358.3300,360.3260,1.6305,12.0932,10,0,
Inst_m10_n100_pi0.5_TF0.4_R0.6_8.txt,10,100,100×10,12000.0000,12.0000,10,461.7600,462.8930,1.1117,12.0919,10,0,
Inst_m10_n100_pi0.5_TF0.4_R0.6_9.txt,10,100,100×10,12000.0000,12.0000,10,392.5000,395.9850,1.9520,12.0958,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.4_1.txt,10,100,100×10,12000.0000,12.0000,10,390.1900,393.0420,1.6395,12.0931,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.4_10.txt,10,100,100×10,12000.0000,12.0000,10,440.0000,442.0140,1.4884,12.0911,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.4_2.txt,10,100,100×10,12000.0000,12.0000,10,651.1700,654.3670,3.8012,12.0903,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.4_3.txt,10,100,100×10,12000.0000,12.0000,10,590.0400,591.2130,1.1747,12.0929,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.4_4.txt,10,100,100×10,12000.0000,12.0000,10,728.7600,729.5660,0.8490,12.0931,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.4_5.txt,10,100,100×10,12000.0000,12.0000,10,869.7500,869.7500,0.0000,12.0936,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.4_6.txt,10,100,100×10,12000.0000,12.0000,10,499.1000,508.1250,6.4286,12.0917,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.4_7.txt,10,100,100×10,12000.0000,12.0000,10,505.1000,505.1000,0.0000,12.0928,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.4_8.txt,10,100,100×10,12000.0000,12.0000,10,571.8000,574.2460,2.0517,12.0931,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.4_9.txt,10,100,100×10,12000.0000,12.0000,10,381.6600,383.4650,1.3030,12.0945,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.6_1.txt,10,100,100×10,12000.0000,12.0000,10,422.4400,422.8020,0.3839,12.0943,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.6_10.txt,10,100,100×10,12000.0000,12.0000,10,597.4400,597.6860,0.3982,12.0924,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.6_2.txt,10,100,100×10,12000.0000,12.0000,10,421.5600,421.6550,0.0908,12.0952,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.6_3.txt,10,100,100×10,12000.0000,12.0000,10,505.3000,507.6550,1.3263,12.0918,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.6_4.txt,10,100,100×10,12000.0000,12.0000,10,426.3900,426.3900,0.0000,12.0926,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.6_5.txt,10,100,100×10,12000.0000,12.0000,10,527.0000,527.7490,0.7447,12.0922,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.6_6.txt,10,100,100×10,12000.0000,12.0000,10,413.9000,415.6890,1.1085,12.0919,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.6_7.txt,10,100,100×10,12000.0000,12.0000,10,685.9800,687.5050,1.3172,12.0950,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.6_8.txt,10,100,100×10,12000.0000,12.0000,10,410.0600,410.9350,1.0347,12.0894,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.6_9.txt,10,100,100×10,12000.0000,12.0000,10,373.6100,374.2730,0.3143,12.0945,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.4_1.txt,10,100,100×10,12000.0000,12.0000,10,729.1500,735.0700,4.8572,12.0897,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.4_10.txt,10,100,100×10,12000.0000,12.0000,10,710.4900,712.4590,1.3091,12.0920,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.4_2.txt,10,100,100×10,12000.0000,12.0000,10,957.4400,960.3720,2.4307,12.0926,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.4_3.txt,10,100,100×10,12000.0000,12.0000,10,950.8700,951.0140,0.0506,12.0913,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.4_4.txt,10,100,100×10,12000.0000,12.0000,10,676.6100,677.0810,0.9227,12.0915,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.4_5.txt,10,100,100×10,12000.0000,12.0000,10,768.8100,768.8700,0.1222,12.0939,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.4_6.txt,10,100,100×10,12000.0000,12.0000,10,911.4600,911.4600,0.0000,12.0949,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.4_7.txt,10,100,100×10,12000.0000,12.0000,10,1231.1400,1231.1400,0.0000,12.0919,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.4_8.txt,10,100,100×10,12000.0000,12.0000,10,885.4500,885.4660,0.0337,12.0935,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.4_9.txt,10,100,100×10,12000.0000,12.0000,10,710.6500,718.8880,5.7137,12.0938,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.6_1.txt,10,100,100×10,12000.0000,12.0000,10,836.5000,836.5320,0.1012,12.0915,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.6_10.txt,10,100,100×10,12000.0000,12.0000,10,865.0700,866.0380,1.2588,12.0891,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.6_2.txt,10,100,100×10,12000.0000,12.0000,10,1014.3400,1014.3400,0.0000,12.0930,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.6_3.txt,10,100,100×10,12000.0000,12.0000,10,960.6700,961.7640,0.9231,12.0912,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.6_4.txt,10,100,100×10,12000.0000,12.0000,10,645.1200,645.1200,0.0000,12.0948,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.6_5.txt,10,100,100×10,12000.0000,12.0000,10,972.6200,974.5700,1.6420,12.0919,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.6_6.txt,10,100,100×10,12000.0000,12.0000,10,1184.7100,1188.6390,3.4424,12.0936,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.6_7.txt,10,100,100×10,12000.0000,12.0000,10,878.2500,880.3460,2.0392,12.0931,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.6_8.txt,10,100,100×10,12000.0000,12.0000,10,1139.7500,1147.0860,5.9462,12.0895,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.6_9.txt,10,100,100×10,12000.0000,12.0000,10,1515.9500,1518.2900,3.0006,12.0948,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.4_1.txt,10,100,100×10,12000.0000,12.0000,10,1182.6900,1186.9040,3.4467,12.0930,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.4_10.txt,10,100,100×10,12000.0000,12.0000,10,1558.5800,1565.5190,5.5130,12.0922,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.4_2.txt,10,100,100×10,12000.0000,12.0000,10,780.8700,792.4800,5.7087,12.0895,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.4_3.txt,10,100,100×10,12000.0000,12.0000,10,954.7100,961.4510,5.3392,12.0915,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.4_4.txt,10,100,100×10,12000.0000,12.0000,10,1218.1100,1222.7840,3.4025,12.0918,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.4_5.txt,10,100,100×10,12000.0000,12.0000,10,981.3400,985.2460,1.7774,12.0949,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.4_6.txt,10,100,100×10,12000.0000,12.0000,10,957.3900,957.3900,0.0000,12.0915,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.4_7.txt,10,100,100×10,12000.0000,12.0000,10,1364.7100,1365.7190,1.9494,12.0914,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.4_8.txt,10,100,100×10,12000.0000,12.0000,10,875.1400,876.5860,0.6238,12.0937,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.4_9.txt,10,100,100×10,12000.0000,12.0000,10,775.7300,775.7300,0.0000,12.0937,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.6_1.txt,10,100,100×10,12000.0000,12.0000,10,1242.6500,1247.3300,2.2328,12.0925,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.6_10.txt,10,100,100×10,12000.0000,12.0000,10,1079.4300,1086.4620,2.6821,12.0916,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.6_2.txt,10,100,100×10,12000.0000,12.0000,10,719.3300,719.8170,0.3674,12.0934,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.6_3.txt,10,100,100×10,12000.0000,12.0000,10,1809.7200,1813.6700,2.4145,12.0932,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.6_4.txt,10,100,100×10,12000.0000,12.0000,10,1076.7100,1076.8810,0.2753,12.0907,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.6_5.txt,10,100,100×10,12000.0000,12.0000,10,1135.0300,1137.9600,1.9973,12.0943,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.6_6.txt,10,100,100×10,12000.0000,12.0000,10,1102.0800,1103.3950,1.2457,12.0921,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.6_7.txt,10,100,100×10,12000.0000,12.0000,10,1250.9800,1255.0870,2.6129,12.0966,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.6_8.txt,10,100,100×10,12000.0000,12.0000,10,1012.3800,1032.2790,9.8482,12.0910,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.6_9.txt,10,100,100×10,12000.0000,12.0000,10,1135.7700,1142.3790,5.5347,12.0922,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.4_1.txt,10,100,100×10,12000.0000,12.0000,10,2185.3500,2189.4140,4.5588,12.0901,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.4_10.txt,10,100,100×10,12000.0000,12.0000,10,1872.9800,1889.1100,6.3234,12.0940,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.4_2.txt,10,100,100×10,12000.0000,12.0000,10,1924.6500,1930.2200,3.9144,12.0900,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.4_3.txt,10,100,100×10,12000.0000,12.0000,10,2134.2500,2134.2500,0.0000,12.0932,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.4_4.txt,10,100,100×10,12000.0000,12.0000,10,2319.8100,2320.5340,2.2895,12.0952,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.4_5.txt,10,100,100×10,12000.0000,12.0000,10,1598.7100,1598.7100,0.0000,12.0926,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.4_6.txt,10,100,100×10,12000.0000,12.0000,10,1685.3300,1686.9670,3.0179,12.0947,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.4_7.txt,10,100,100×10,12000.0000,12.0000,10,2342.4700,2348.7030,3.4266,12.0932,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.4_8.txt,10,100,100×10,12000.0000,12.0000,10,1938.7400,1938.7400,0.0000,12.0929,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.4_9.txt,10,100,100×10,12000.0000,12.0000,10,2888.6000,2888.6000,0.0000,12.0941,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.6_1.txt,10,100,100×10,12000.0000,12.0000,10,1804.3400,1804.4380,0.3099,12.0939,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.6_10.txt,10,100,100×10,12000.0000,12.0000,10,1688.6200,1688.7490,0.2722,12.0947,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.6_2.txt,10,100,100×10,12000.0000,12.0000,10,1158.3200,1165.2760,2.6932,12.0920,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.6_3.txt,10,100,100×10,12000.0000,12.0000,10,1615.9900,1616.3750,1.2175,12.0933,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.6_4.txt,10,100,100×10,12000.0000,12.0000,10,1820.0300,1820.0300,0.0000,12.0924,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.6_5.txt,10,100,100×10,12000.0000,12.0000,10,2142.1800,2145.4990,2.4440,12.0931,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.6_6.txt,10,100,100×10,12000.0000,12.0000,10,1631.8200,1638.5050,5.1706,12.0935,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.6_7.txt,10,100,100×10,12000.0000,12.0000,10,2256.3700,2256.3700,0.0000,12.0926,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.6_8.txt,10,100,100×10,12000.0000,12.0000,10,1593.0100,1595.7260,2.1014,12.0914,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.6_9.txt,10,100,100×10,12000.0000,12.0000,10,2291.9300,2293.2880,1.5915,12.0927,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.4_1.txt,10,100,100×10,12000.0000,12.0000,10,2293.6200,2301.1580,5.6904,12.0911,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.4_10.txt,10,100,100×10,12000.0000,12.0000,10,2151.6200,2166.4270,10.5841,12.0938,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.4_2.txt,10,100,100×10,12000.0000,12.0000,10,1804.4400,1804.7340,0.2530,12.0903,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.4_3.txt,10,100,100×10,12000.0000,12.0000,10,2436.0200,2444.5570,7.0027,12.0923,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.4_4.txt,10,100,100×10,12000.0000,12.0000,10,2120.0400,2123.3920,3.6782,12.0930,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.4_5.txt,10,100,100×10,12000.0000,12.0000,10,2372.9100,2380.0720,4.3619,12.0907,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.4_6.txt,10,100,100×10,12000.0000,12.0000,10,2285.9100,2289.6110,1.7075,12.0926,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.4_7.txt,10,100,100×10,12000.0000,12.0000,10,1961.8100,1974.6400,7.3285,12.0909,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.4_8.txt,10,100,100×10,12000.0000,12.0000,10,2487.2500,2490.0120,7.4221,12.0923,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.4_9.txt,10,100,100×10,12000.0000,12.0000,10,2520.4100,2526.7690,6.1615,12.0927,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.6_1.txt,10,100,100×10,12000.0000,12.0000,10,2507.7900,2514.0400,5.4230,12.0912,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.6_10.txt,10,100,100×10,12000.0000,12.0000,10,2428.5300,2429.4270,1.4443,12.0923,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.6_2.txt,10,100,100×10,12000.0000,12.0000,10,2517.0700,2522.0280,4.7220,12.0935,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.6_3.txt,10,100,100×10,12000.0000,12.0000,10,1378.9300,1385.3270,3.1474,12.0946,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.6_4.txt,10,100,100×10,12000.0000,12.0000,10,2041.0500,2055.2960,11.8978,12.0939,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.6_5.txt,10,100,100×10,12000.0000,12.0000,10,2668.8100,2672.7960,2.8942,12.0931,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.6_6.txt,10,100,100×10,12000.0000,12.0000,10,2903.7700,2903.7700,0.0000,12.0900,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.6_7.txt,10,100,100×10,12000.0000,12.0000,10,1546.7300,1549.8100,3.9656,12.0933,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.6_8.txt,10,100,100×10,12000.0000,12.0000,10,2119.0700,2128.0430,6.5597,12.0920,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.6_9.txt,10,100,100×10,12000.0000,12.0000,10,2027.3600,2030.2990,1.9259,12.0923,10,0,
