Instance,m,n,Size,Runtime_Setting_MS,Runtime_Setting_S,Repetitions,MinResult_PSO,AvgResult_PSO,StdResult_PSO,AvgTime_PSO,SuccessRuns_PSO,FailedRuns_PSO,FirstError_PSO
Inst_m10_n50_pi2.0_TF0.4_R0.4_3.txt,10,50,50×10,6000.0000,6.0000,10,1263.8700,1300.3370,20.2446,6.0100,10,0,
Inst_m10_n50_pi2.0_TF0.4_R0.4_4.txt,10,50,50×10,6000.0000,6.0000,10,992.7600,998.1660,7.8209,6.0091,10,0,
Inst_m10_n50_pi2.0_TF0.4_R0.4_5.txt,10,50,50×10,6000.0000,6.0000,10,868.1000,909.5140,27.4488,6.0143,10,0,
Inst_m10_n50_pi2.0_TF0.4_R0.4_6.txt,10,50,50×10,6000.0000,6.0000,10,1042.0300,1050.6060,4.5895,6.0081,10,0,
Inst_m10_n50_pi2.0_TF0.4_R0.4_7.txt,10,50,50×10,6000.0000,6.0000,10,1011.4900,1023.4280,10.2984,6.0083,10,0,
Inst_m10_n50_pi2.0_TF0.4_R0.4_8.txt,10,50,50×10,6000.0000,6.0000,10,734.6100,735.6280,1.1626,6.0097,10,0,
Inst_m10_n50_pi2.0_TF0.4_R0.4_9.txt,10,50,50×10,6000.0000,6.0000,10,907.3300,915.4980,6.1582,6.0111,10,0,
Inst_m10_n50_pi2.0_TF0.4_R0.6_1.txt,10,50,50×10,6000.0000,6.0000,10,1535.9800,1538.7490,4.4159,6.0080,10,0,
Inst_m10_n50_pi2.0_TF0.4_R0.6_10.txt,10,50,50×10,6000.0000,6.0000,10,842.0500,865.5540,13.2932,6.0131,10,0,
Inst_m10_n50_pi2.0_TF0.4_R0.6_2.txt,10,50,50×10,6000.0000,6.0000,10,1394.0100,1418.7080,19.0768,6.0065,10,0,
Inst_m10_n50_pi2.0_TF0.4_R0.6_3.txt,10,50,50×10,6000.0000,6.0000,10,1062.8400,1083.7930,15.2153,6.0078,10,0,
Inst_m10_n50_pi2.0_TF0.4_R0.6_4.txt,10,50,50×10,6000.0000,6.0000,10,804.0100,808.0330,9.9699,6.0085,10,0,
Inst_m10_n50_pi2.0_TF0.4_R0.6_5.txt,10,50,50×10,6000.0000,6.0000,10,1474.4100,1486.7300,13.4171,6.0103,10,0,
Inst_m10_n50_pi2.0_TF0.4_R0.6_6.txt,10,50,50×10,6000.0000,6.0000,10,954.3700,963.9050,16.0792,6.0096,10,0,
Inst_m10_n50_pi2.0_TF0.4_R0.6_7.txt,10,50,50×10,6000.0000,6.0000,10,1175.6800,1183.8870,7.2342,6.0083,10,0,
Inst_m10_n50_pi2.0_TF0.4_R0.6_8.txt,10,50,50×10,6000.0000,6.0000,10,1048.6400,1057.1080,5.5466,6.0102,10,0,
Inst_m10_n50_pi2.0_TF0.4_R0.6_9.txt,10,50,50×10,6000.0000,6.0000,10,1425.6900,1437.7420,7.4514,6.0096,10,0,
Inst_m10_n50_pi2.0_TF0.6_R0.4_1.txt,10,50,50×10,6000.0000,6.0000,10,793.2200,841.0710,23.3840,6.0101,10,0,
Inst_m10_n50_pi2.0_TF0.6_R0.4_10.txt,10,50,50×10,6000.0000,6.0000,10,790.3200,798.8030,9.5020,6.0130,10,0,
Inst_m10_n50_pi2.0_TF0.6_R0.4_2.txt,10,50,50×10,6000.0000,6.0000,10,720.9100,734.1520,11.6265,6.0071,10,0,
Inst_m10_n50_pi2.0_TF0.6_R0.4_3.txt,10,50,50×10,6000.0000,6.0000,10,774.9000,784.5100,9.4790,6.0091,10,0,
Inst_m10_n50_pi2.0_TF0.6_R0.4_4.txt,10,50,50×10,6000.0000,6.0000,10,941.4100,966.3660,20.9895,6.0084,10,0,
Inst_m10_n50_pi2.0_TF0.6_R0.4_5.txt,10,50,50×10,6000.0000,6.0000,10,904.5600,934.2930,14.9171,6.0103,10,0,
Inst_m10_n50_pi2.0_TF0.6_R0.4_6.txt,10,50,50×10,6000.0000,6.0000,10,991.8100,1010.2340,14.9459,6.0067,10,0,
Inst_m10_n50_pi2.0_TF0.6_R0.4_7.txt,10,50,50×10,6000.0000,6.0000,10,1156.7000,1157.6270,1.5139,6.0060,10,0,
Inst_m10_n50_pi2.0_TF0.6_R0.4_8.txt,10,50,50×10,6000.0000,6.0000,10,1230.1200,1233.1510,5.0673,6.0075,10,0,
Inst_m10_n50_pi2.0_TF0.6_R0.4_9.txt,10,50,50×10,6000.0000,6.0000,10,860.1800,881.1110,15.0780,6.0100,10,0,
Inst_m10_n50_pi2.0_TF0.6_R0.6_1.txt,10,50,50×10,6000.0000,6.0000,10,1059.5400,1140.5630,64.0069,6.0077,10,0,
Inst_m10_n50_pi2.0_TF0.6_R0.6_10.txt,10,50,50×10,6000.0000,6.0000,10,582.5400,587.4030,5.5049,6.0118,10,0,
Inst_m10_n50_pi2.0_TF0.6_R0.6_2.txt,10,50,50×10,6000.0000,6.0000,10,838.0800,859.2770,21.1850,6.0107,10,0,
Inst_m10_n50_pi2.0_TF0.6_R0.6_3.txt,10,50,50×10,6000.0000,6.0000,10,1166.9200,1167.0890,0.5344,6.0139,10,0,
Inst_m10_n50_pi2.0_TF0.6_R0.6_4.txt,10,50,50×10,6000.0000,6.0000,10,1285.8300,1320.9470,26.6004,6.0101,10,0,
Inst_m10_n50_pi2.0_TF0.6_R0.6_5.txt,10,50,50×10,6000.0000,6.0000,10,1000.9700,1034.2720,28.0445,6.0138,10,0,
Inst_m10_n50_pi2.0_TF0.6_R0.6_6.txt,10,50,50×10,6000.0000,6.0000,10,1212.8700,1212.8700,0.0000,6.0066,10,0,
Inst_m10_n50_pi2.0_TF0.6_R0.6_7.txt,10,50,50×10,6000.0000,6.0000,10,1196.3500,1225.1950,29.6827,6.0083,10,0,
Inst_m10_n50_pi2.0_TF0.6_R0.6_8.txt,10,50,50×10,6000.0000,6.0000,10,987.4400,1024.7940,38.8899,6.0090,10,0,
Inst_m10_n50_pi2.0_TF0.6_R0.6_9.txt,10,50,50×10,6000.0000,6.0000,10,1467.0200,1518.3760,31.6816,6.0113,10,0,
Inst_m10_n80_pi0.2_TF0.4_R0.4_1.txt,10,80,80×10,9600.0000,9.6000,10,167.5200,174.6240,5.0705,9.6193,10,0,
Inst_m10_n80_pi0.2_TF0.4_R0.4_10.txt,10,80,80×10,9600.0000,9.6000,10,188.9800,195.2620,4.0188,9.6188,10,0,
Inst_m10_n80_pi0.2_TF0.4_R0.4_2.txt,10,80,80×10,9600.0000,9.6000,10,179.4800,183.6320,3.2393,9.6094,10,0,
Inst_m10_n80_pi0.2_TF0.4_R0.4_3.txt,10,80,80×10,9600.0000,9.6000,10,158.5400,161.0630,1.6550,9.6160,10,0,
Inst_m10_n80_pi0.2_TF0.4_R0.4_4.txt,10,80,80×10,9600.0000,9.6000,10,134.5800,140.6310,3.3059,9.6139,10,0,
Inst_m10_n80_pi0.2_TF0.4_R0.4_5.txt,10,80,80×10,9600.0000,9.6000,10,157.8600,162.8550,4.0063,9.6151,10,0,
Inst_m10_n80_pi0.2_TF0.4_R0.4_6.txt,10,80,80×10,9600.0000,9.6000,10,157.4200,163.2040,6.1669,9.6164,10,0,
Inst_m10_n80_pi0.2_TF0.4_R0.4_7.txt,10,80,80×10,9600.0000,9.6000,10,167.7000,167.7690,0.1917,9.6108,10,0,
Inst_m10_n80_pi0.2_TF0.4_R0.4_8.txt,10,80,80×10,9600.0000,9.6000,10,154.6000,159.2050,3.9709,9.6106,10,0,
Inst_m10_n80_pi0.2_TF0.4_R0.4_9.txt,10,80,80×10,9600.0000,9.6000,10,123.8800,134.6580,5.8569,9.6114,10,0,
Inst_m10_n80_pi0.2_TF0.4_R0.6_1.txt,10,80,80×10,9600.0000,9.6000,10,140.8500,160.0750,10.9312,9.6152,10,0,
Inst_m10_n80_pi0.2_TF0.4_R0.6_10.txt,10,80,80×10,9600.0000,9.6000,10,148.1100,150.2780,2.8407,9.6136,10,0,
Inst_m10_n80_pi0.2_TF0.4_R0.6_2.txt,10,80,80×10,9600.0000,9.6000,10,163.1300,168.8370,3.2602,9.6140,10,0,
Inst_m10_n80_pi0.2_TF0.4_R0.6_3.txt,10,80,80×10,9600.0000,9.6000,10,130.4800,134.6170,3.0856,9.6137,10,0,
Inst_m10_n80_pi0.2_TF0.4_R0.6_4.txt,10,80,80×10,9600.0000,9.6000,10,116.7300,117.6470,1.7832,9.6119,10,0,
Inst_m10_n80_pi0.2_TF0.4_R0.6_5.txt,10,80,80×10,9600.0000,9.6000,10,140.1100,145.7950,4.5990,9.6152,10,0,
Inst_m10_n80_pi0.2_TF0.4_R0.6_6.txt,10,80,80×10,9600.0000,9.6000,10,125.3300,133.9890,4.5971,9.6203,10,0,
Inst_m10_n80_pi0.2_TF0.4_R0.6_7.txt,10,80,80×10,9600.0000,9.6000,10,142.3900,143.2130,0.6625,9.6160,10,0,
Inst_m10_n80_pi0.2_TF0.4_R0.6_8.txt,10,80,80×10,9600.0000,9.6000,10,157.6300,159.4940,1.1925,9.6155,10,0,
Inst_m10_n80_pi0.2_TF0.4_R0.6_9.txt,10,80,80×10,9600.0000,9.6000,10,149.2700,150.5590,1.0512,9.6148,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.4_1.txt,10,80,80×10,9600.0000,9.6000,10,232.8400,241.0500,7.2636,9.6150,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.4_10.txt,10,80,80×10,9600.0000,9.6000,10,132.8900,136.2820,2.5530,9.6160,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.4_2.txt,10,80,80×10,9600.0000,9.6000,10,159.1800,164.1060,3.2217,9.6144,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.4_3.txt,10,80,80×10,9600.0000,9.6000,10,134.1000,137.5260,2.0687,9.6166,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.4_4.txt,10,80,80×10,9600.0000,9.6000,10,205.3400,216.2310,8.1510,9.6212,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.4_5.txt,10,80,80×10,9600.0000,9.6000,10,167.5400,168.1480,0.7429,9.6152,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.4_6.txt,10,80,80×10,9600.0000,9.6000,10,199.9200,205.7390,4.5280,9.6188,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.4_7.txt,10,80,80×10,9600.0000,9.6000,10,106.2600,107.8080,1.0474,9.6123,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.4_8.txt,10,80,80×10,9600.0000,9.6000,10,150.4100,157.7190,5.1247,9.6159,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.4_9.txt,10,80,80×10,9600.0000,9.6000,10,180.2700,185.4520,3.5791,9.6129,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.6_1.txt,10,80,80×10,9600.0000,9.6000,10,222.2600,232.1930,7.5251,9.6183,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.6_10.txt,10,80,80×10,9600.0000,9.6000,10,137.2100,146.6560,7.8615,9.6142,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.6_2.txt,10,80,80×10,9600.0000,9.6000,10,158.8500,163.8920,3.4910,9.6076,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.6_3.txt,10,80,80×10,9600.0000,9.6000,10,145.3600,156.1070,6.0378,9.6161,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.6_4.txt,10,80,80×10,9600.0000,9.6000,10,177.8100,186.0340,5.6084,9.6110,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.6_5.txt,10,80,80×10,9600.0000,9.6000,10,211.7800,223.5350,5.9379,9.6139,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.6_6.txt,10,80,80×10,9600.0000,9.6000,10,173.1600,177.7640,2.6623,9.6134,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.6_7.txt,10,80,80×10,9600.0000,9.6000,10,202.3200,216.4180,9.6918,9.6152,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.6_8.txt,10,80,80×10,9600.0000,9.6000,10,189.4500,199.1610,5.5970,9.6139,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.6_9.txt,10,80,80×10,9600.0000,9.6000,10,142.6900,149.5570,3.2061,9.6145,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.4_1.txt,10,80,80×10,9600.0000,9.6000,10,441.8300,449.5730,4.1758,9.6139,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.4_10.txt,10,80,80×10,9600.0000,9.6000,10,587.2900,603.5460,10.8557,9.6161,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.4_2.txt,10,80,80×10,9600.0000,9.6000,10,538.9700,551.9080,11.4750,9.6153,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.4_3.txt,10,80,80×10,9600.0000,9.6000,10,321.8600,328.3280,5.3239,9.6133,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.4_4.txt,10,80,80×10,9600.0000,9.6000,10,398.2200,424.6180,16.7705,9.6196,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.4_5.txt,10,80,80×10,9600.0000,9.6000,10,510.4200,518.0120,5.6105,9.6187,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.4_6.txt,10,80,80×10,9600.0000,9.6000,10,393.1100,410.1110,11.1363,9.6192,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.4_7.txt,10,80,80×10,9600.0000,9.6000,10,473.8100,477.0970,4.3247,9.6145,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.4_8.txt,10,80,80×10,9600.0000,9.6000,10,476.1600,483.4730,4.0113,9.6128,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.4_9.txt,10,80,80×10,9600.0000,9.6000,10,640.6200,660.0670,12.1083,9.6134,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.6_1.txt,10,80,80×10,9600.0000,9.6000,10,389.4400,398.2420,3.6119,9.6136,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.6_10.txt,10,80,80×10,9600.0000,9.6000,10,369.3600,375.3900,5.6871,9.6110,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.6_2.txt,10,80,80×10,9600.0000,9.6000,10,293.4100,293.7200,0.7066,9.6185,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.6_3.txt,10,80,80×10,9600.0000,9.6000,10,316.7000,324.6150,7.7240,9.6123,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.6_4.txt,10,80,80×10,9600.0000,9.6000,10,667.8700,672.5250,4.7915,9.6160,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.6_5.txt,10,80,80×10,9600.0000,9.6000,10,370.1400,379.1990,8.3838,9.6147,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.6_6.txt,10,80,80×10,9600.0000,9.6000,10,385.9700,395.0450,5.8944,9.6167,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.6_7.txt,10,80,80×10,9600.0000,9.6000,10,236.2800,240.8730,4.8970,9.6147,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.6_8.txt,10,80,80×10,9600.0000,9.6000,10,361.1900,362.3450,0.5045,9.6179,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.6_9.txt,10,80,80×10,9600.0000,9.6000,10,361.6400,376.6850,9.0339,9.6179,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.4_1.txt,10,80,80×10,9600.0000,9.6000,10,473.3600,505.2910,14.8143,9.6173,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.4_10.txt,10,80,80×10,9600.0000,9.6000,10,538.2400,554.8210,10.5547,9.6156,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.4_2.txt,10,80,80×10,9600.0000,9.6000,10,291.8500,298.6810,5.5842,9.6123,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.4_3.txt,10,80,80×10,9600.0000,9.6000,10,320.6000,357.5340,28.5456,9.6144,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.4_4.txt,10,80,80×10,9600.0000,9.6000,10,468.0100,470.6690,3.4967,9.6176,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.4_5.txt,10,80,80×10,9600.0000,9.6000,10,619.1500,624.2600,4.6713,9.6175,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.4_6.txt,10,80,80×10,9600.0000,9.6000,10,365.8300,382.4900,10.9073,9.6194,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.4_7.txt,10,80,80×10,9600.0000,9.6000,10,495.2900,498.4020,2.5198,9.6162,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.4_8.txt,10,80,80×10,9600.0000,9.6000,10,424.3700,436.9020,11.2513,9.6189,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.4_9.txt,10,80,80×10,9600.0000,9.6000,10,477.4000,492.6080,10.1893,9.6149,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.6_1.txt,10,80,80×10,9600.0000,9.6000,10,627.6900,645.4380,10.6676,9.6146,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.6_10.txt,10,80,80×10,9600.0000,9.6000,10,597.6000,613.0140,11.8266,9.6154,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.6_2.txt,10,80,80×10,9600.0000,9.6000,10,472.1300,479.7680,7.3655,9.6151,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.6_3.txt,10,80,80×10,9600.0000,9.6000,10,399.4200,408.0140,12.5520,9.6154,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.6_4.txt,10,80,80×10,9600.0000,9.6000,10,412.1800,412.9000,1.5381,9.6118,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.6_5.txt,10,80,80×10,9600.0000,9.6000,10,335.5800,342.7060,9.0050,9.6159,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.6_6.txt,10,80,80×10,9600.0000,9.6000,10,488.4400,508.4580,8.1022,9.6175,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.6_7.txt,10,80,80×10,9600.0000,9.6000,10,421.8600,454.6920,15.4649,9.6134,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.6_8.txt,10,80,80×10,9600.0000,9.6000,10,370.8800,381.2450,6.9528,9.6232,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.6_9.txt,10,80,80×10,9600.0000,9.6000,10,324.3900,328.0070,3.5162,9.6110,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.4_1.txt,10,80,80×10,9600.0000,9.6000,10,790.6100,790.6100,0.0000,9.6138,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.4_10.txt,10,80,80×10,9600.0000,9.6000,10,591.8200,608.0310,10.0015,9.6105,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.4_2.txt,10,80,80×10,9600.0000,9.6000,10,740.3600,751.1540,8.0753,9.6188,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.4_3.txt,10,80,80×10,9600.0000,9.6000,10,871.7600,885.2880,9.1141,9.6125,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.4_4.txt,10,80,80×10,9600.0000,9.6000,10,530.7900,541.4470,7.1412,9.6153,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.4_5.txt,10,80,80×10,9600.0000,9.6000,10,786.4400,787.7140,3.0332,9.6184,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.4_6.txt,10,80,80×10,9600.0000,9.6000,10,1092.2800,1139.5530,29.3505,9.6096,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.4_7.txt,10,80,80×10,9600.0000,9.6000,10,803.3800,803.8900,0.4389,9.6167,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.4_8.txt,10,80,80×10,9600.0000,9.6000,10,1108.4600,1137.2910,17.9749,9.6158,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.4_9.txt,10,80,80×10,9600.0000,9.6000,10,624.8500,637.0530,11.2197,9.6196,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.6_1.txt,10,80,80×10,9600.0000,9.6000,10,1231.7700,1247.0360,13.1968,9.6141,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.6_10.txt,10,80,80×10,9600.0000,9.6000,10,998.0400,1019.9510,10.8612,9.6173,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.6_2.txt,10,80,80×10,9600.0000,9.6000,10,978.3900,982.7790,7.8635,9.6214,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.6_3.txt,10,80,80×10,9600.0000,9.6000,10,842.7700,865.6750,11.2134,9.6134,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.6_4.txt,10,80,80×10,9600.0000,9.6000,10,535.4400,539.8650,4.5483,9.6154,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.6_5.txt,10,80,80×10,9600.0000,9.6000,10,836.8800,855.2080,14.4837,9.6170,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.6_6.txt,10,80,80×10,9600.0000,9.6000,10,882.0800,882.1020,0.0696,9.6135,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.6_7.txt,10,80,80×10,9600.0000,9.6000,10,1051.7200,1057.2010,6.3487,9.6187,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.6_8.txt,10,80,80×10,9600.0000,9.6000,10,1081.9800,1113.4540,26.0327,9.6108,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.6_9.txt,10,80,80×10,9600.0000,9.6000,10,660.8900,687.7750,22.4041,9.6181,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.4_1.txt,10,80,80×10,9600.0000,9.6000,10,993.5600,1066.8020,38.2730,9.6168,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.4_10.txt,10,80,80×10,9600.0000,9.6000,10,872.0700,881.5540,7.2802,9.6080,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.4_2.txt,10,80,80×10,9600.0000,9.6000,10,1088.1100,1148.7580,38.6573,9.6170,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.4_3.txt,10,80,80×10,9600.0000,9.6000,10,844.2100,858.9420,10.7316,9.6146,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.4_4.txt,10,80,80×10,9600.0000,9.6000,10,988.4800,1012.7360,13.4010,9.6135,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.4_5.txt,10,80,80×10,9600.0000,9.6000,10,928.1000,980.4860,37.5940,9.6182,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.4_6.txt,10,80,80×10,9600.0000,9.6000,10,972.3400,972.9460,1.7607,9.6168,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.4_7.txt,10,80,80×10,9600.0000,9.6000,10,876.2800,901.5430,16.6340,9.6126,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.4_8.txt,10,80,80×10,9600.0000,9.6000,10,688.8300,750.9630,28.8236,9.6138,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.4_9.txt,10,80,80×10,9600.0000,9.6000,10,705.8500,716.8280,8.3251,9.6182,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.6_1.txt,10,80,80×10,9600.0000,9.6000,10,845.0200,877.7960,37.9578,9.6159,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.6_10.txt,10,80,80×10,9600.0000,9.6000,10,932.5700,933.6260,3.3394,9.6213,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.6_2.txt,10,80,80×10,9600.0000,9.6000,10,1443.7700,1473.8340,23.6337,9.6164,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.6_3.txt,10,80,80×10,9600.0000,9.6000,10,822.8600,831.5630,8.0034,9.6186,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.6_4.txt,10,80,80×10,9600.0000,9.6000,10,519.8300,541.1660,14.8749,9.6153,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.6_5.txt,10,80,80×10,9600.0000,9.6000,10,1103.3600,1124.5130,14.6034,9.6104,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.6_6.txt,10,80,80×10,9600.0000,9.6000,10,843.6100,859.0630,10.9158,9.6116,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.6_7.txt,10,80,80×10,9600.0000,9.6000,10,615.6900,637.4620,11.0146,9.6157,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.6_8.txt,10,80,80×10,9600.0000,9.6000,10,952.4500,987.7390,24.3931,9.6114,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.6_9.txt,10,80,80×10,9600.0000,9.6000,10,732.5700,759.3400,15.2917,9.6078,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.4_1.txt,10,80,80×10,9600.0000,9.6000,10,2364.6900,2399.0080,34.7381,9.6174,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.4_10.txt,10,80,80×10,9600.0000,9.6000,10,1617.6600,1651.9760,33.5094,9.6134,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.4_2.txt,10,80,80×10,9600.0000,9.6000,10,1413.5000,1424.6420,10.5429,9.6158,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.4_3.txt,10,80,80×10,9600.0000,9.6000,10,1581.9100,1618.4750,25.5389,9.6180,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.4_4.txt,10,80,80×10,9600.0000,9.6000,10,1293.8700,1300.1840,5.7452,9.6151,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.4_5.txt,10,80,80×10,9600.0000,9.6000,10,1108.7600,1138.0430,19.6937,9.6115,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.4_6.txt,10,80,80×10,9600.0000,9.6000,10,1882.2100,1897.5610,7.0256,9.6161,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.4_7.txt,10,80,80×10,9600.0000,9.6000,10,1535.7700,1537.4300,3.4996,9.6116,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.4_8.txt,10,80,80×10,9600.0000,9.6000,10,1382.8900,1416.8590,21.8805,9.6157,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.4_9.txt,10,80,80×10,9600.0000,9.6000,10,984.3900,1023.7140,20.6327,9.6146,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.6_1.txt,10,80,80×10,9600.0000,9.6000,10,2177.0300,2194.4150,30.3175,9.6141,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.6_10.txt,10,80,80×10,9600.0000,9.6000,10,1915.5500,1938.5940,22.6236,9.6145,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.6_2.txt,10,80,80×10,9600.0000,9.6000,10,2421.8900,2483.3350,54.6364,9.6090,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.6_3.txt,10,80,80×10,9600.0000,9.6000,10,1593.6600,1724.2810,93.0396,9.6130,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.6_4.txt,10,80,80×10,9600.0000,9.6000,10,2136.9400,2224.2210,63.2469,9.6108,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.6_5.txt,10,80,80×10,9600.0000,9.6000,10,1941.8200,1963.0690,16.1084,9.6168,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.6_6.txt,10,80,80×10,9600.0000,9.6000,10,1528.9900,1627.3850,85.5104,9.6114,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.6_7.txt,10,80,80×10,9600.0000,9.6000,10,1258.3400,1331.9800,39.8778,9.6194,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.6_8.txt,10,80,80×10,9600.0000,9.6000,10,1961.3200,2051.5530,67.5554,9.6087,10,0,
