Instance,m,n,Size,Runtime_Setting_MS,Runtime_Setting_S,Repetitions,MinResult_PSO,AvgResult_PSO,StdResult_PSO,AvgTime_PSO,SuccessRuns_PSO,FailedRuns_PSO,FirstError_PSO
Inst_m15_n120_pi0.2_TF0.4_R0.4_1.txt,15,120,120×15,21600.0000,21.6000,10,171.8000,180.9520,6.4494,21.6303,10,0,
Inst_m15_n120_pi0.2_TF0.4_R0.4_10.txt,15,120,120×15,21600.0000,21.6000,10,152.2300,152.2300,0.0000,21.6307,10,0,
Inst_m15_n120_pi0.2_TF0.4_R0.4_2.txt,15,120,120×15,21600.0000,21.6000,10,141.8400,146.6770,4.1311,21.6283,10,0,
Inst_m15_n120_pi0.2_TF0.4_R0.4_3.txt,15,120,120×15,21600.0000,21.6000,10,154.6300,156.2010,0.9892,21.6207,10,0,
Inst_m15_n120_pi0.2_TF0.4_R0.4_4.txt,15,120,120×15,21600.0000,21.6000,10,183.3300,183.3300,0.0000,21.6276,10,0,
Inst_m15_n120_pi0.2_TF0.4_R0.4_5.txt,15,120,120×15,21600.0000,21.6000,10,153.2300,156.2760,2.0505,21.6245,10,0,
Inst_m15_n120_pi0.2_TF0.4_R0.4_6.txt,15,120,120×15,21600.0000,21.6000,10,156.7600,160.0040,2.2050,21.6234,10,0,
Inst_m15_n120_pi0.2_TF0.4_R0.4_7.txt,15,120,120×15,21600.0000,21.6000,10,175.9800,177.5510,2.1733,21.6215,10,0,
Inst_m15_n120_pi0.2_TF0.4_R0.4_8.txt,15,120,120×15,21600.0000,21.6000,10,187.4300,193.2280,3.1545,21.6233,10,0,
Inst_m15_n120_pi0.2_TF0.4_R0.4_9.txt,15,120,120×15,21600.0000,21.6000,10,189.3300,189.9920,0.7430,21.6182,10,0,
Inst_m15_n120_pi0.2_TF0.4_R0.6_1.txt,15,120,120×15,21600.0000,21.6000,10,162.6200,167.9160,3.1934,21.6219,10,0,
Inst_m15_n120_pi0.2_TF0.4_R0.6_10.txt,15,120,120×15,21600.0000,21.6000,10,167.3900,167.8950,1.0102,21.6176,10,0,
Inst_m15_n120_pi0.2_TF0.4_R0.6_2.txt,15,120,120×15,21600.0000,21.6000,10,130.9600,130.9600,0.0000,21.6263,10,0,
Inst_m15_n120_pi0.2_TF0.4_R0.6_3.txt,15,120,120×15,21600.0000,21.6000,10,196.4300,196.4940,0.2024,21.6117,10,0,
Inst_m15_n120_pi0.2_TF0.4_R0.6_4.txt,15,120,120×15,21600.0000,21.6000,10,135.4600,137.8910,1.5319,21.6246,10,0,
Inst_m15_n120_pi0.2_TF0.4_R0.6_5.txt,15,120,120×15,21600.0000,21.6000,10,101.3300,103.2800,1.6150,21.6212,10,0,
Inst_m15_n120_pi0.2_TF0.4_R0.6_6.txt,15,120,120×15,21600.0000,21.6000,10,227.5600,227.5600,0.0000,21.6214,10,0,
Inst_m15_n120_pi0.2_TF0.4_R0.6_7.txt,15,120,120×15,21600.0000,21.6000,10,228.6900,229.1430,0.7698,21.6250,10,0,
Inst_m15_n120_pi0.2_TF0.4_R0.6_8.txt,15,120,120×15,21600.0000,21.6000,10,159.8000,163.6830,3.5813,21.6341,10,0,
Inst_m15_n120_pi0.2_TF0.4_R0.6_9.txt,15,120,120×15,21600.0000,21.6000,10,187.7300,188.1500,0.6362,21.6145,10,0,
Inst_m15_n120_pi0.2_TF0.6_R0.4_1.txt,15,120,120×15,21600.0000,21.6000,10,220.2100,220.2240,0.0443,21.6186,10,0,
Inst_m15_n120_pi0.2_TF0.6_R0.4_10.txt,15,120,120×15,21600.0000,21.6000,10,143.7400,147.3640,2.8728,21.6173,10,0,
Inst_m15_n120_pi0.2_TF0.6_R0.4_2.txt,15,120,120×15,21600.0000,21.6000,10,181.2900,182.7710,1.0938,21.6220,10,0,
Inst_m15_n120_pi0.2_TF0.6_R0.4_3.txt,15,120,120×15,21600.0000,21.6000,10,162.5300,163.5960,1.0517,21.6238,10,0,
Inst_m15_n120_pi0.2_TF0.6_R0.4_4.txt,15,120,120×15,21600.0000,21.6000,10,211.2100,213.8590,3.0818,21.6218,10,0,
Inst_m15_n120_pi0.2_TF0.6_R0.4_5.txt,15,120,120×15,21600.0000,21.6000,10,165.2500,167.8790,1.9295,21.6200,10,0,
Inst_m15_n120_pi0.2_TF0.6_R0.4_6.txt,15,120,120×15,21600.0000,21.6000,10,220.0800,224.0390,2.5541,21.6207,10,0,
Inst_m15_n120_pi0.2_TF0.6_R0.4_7.txt,15,120,120×15,21600.0000,21.6000,10,175.2000,186.2600,5.9781,21.6189,10,0,
Inst_m15_n120_pi0.2_TF0.6_R0.4_8.txt,15,120,120×15,21600.0000,21.6000,10,150.6400,156.5010,4.6040,21.6294,10,0,
Inst_m15_n120_pi0.2_TF0.6_R0.4_9.txt,15,120,120×15,21600.0000,21.6000,10,196.9300,197.0000,0.2214,21.6231,10,0,
Inst_m15_n120_pi0.2_TF0.6_R0.6_1.txt,15,120,120×15,21600.0000,21.6000,10,124.7900,128.2540,2.3101,21.6219,10,0,
Inst_m15_n120_pi0.2_TF0.6_R0.6_10.txt,15,120,120×15,21600.0000,21.6000,10,146.0900,147.4100,1.5696,21.6224,10,0,
Inst_m15_n120_pi0.2_TF0.6_R0.6_2.txt,15,120,120×15,21600.0000,21.6000,10,178.1500,181.0870,2.0183,21.6271,10,0,
Inst_m15_n120_pi0.2_TF0.6_R0.6_3.txt,15,120,120×15,21600.0000,21.6000,10,220.5100,226.8660,2.9466,21.6223,10,0,
Inst_m15_n120_pi0.2_TF0.6_R0.6_4.txt,15,120,120×15,21600.0000,21.6000,10,156.2500,157.7950,1.9528,21.6161,10,0,
Inst_m15_n120_pi0.2_TF0.6_R0.6_5.txt,15,120,120×15,21600.0000,21.6000,10,186.7200,189.6860,2.5582,21.6191,10,0,
Inst_m15_n120_pi0.2_TF0.6_R0.6_6.txt,15,120,120×15,21600.0000,21.6000,10,149.9400,153.1340,1.5751,21.6245,10,0,
Inst_m15_n120_pi0.2_TF0.6_R0.6_7.txt,15,120,120×15,21600.0000,21.6000,10,167.7700,173.1980,3.3881,21.6287,10,0,
Inst_m15_n120_pi0.2_TF0.6_R0.6_8.txt,15,120,120×15,21600.0000,21.6000,10,185.5200,198.3150,7.5186,21.6241,10,0,
Inst_m15_n120_pi0.2_TF0.6_R0.6_9.txt,15,120,120×15,21600.0000,21.6000,10,192.2500,199.5830,4.9011,21.6145,10,0,
Inst_m15_n120_pi0.5_TF0.4_R0.4_1.txt,15,120,120×15,21600.0000,21.6000,10,417.0400,417.0400,0.0000,21.6196,10,0,
Inst_m15_n120_pi0.5_TF0.4_R0.4_10.txt,15,120,120×15,21600.0000,21.6000,10,440.6500,447.0830,3.7696,21.6287,10,0,
Inst_m15_n120_pi0.5_TF0.4_R0.4_2.txt,15,120,120×15,21600.0000,21.6000,10,418.9100,429.7590,7.3545,21.6167,10,0,
Inst_m15_n120_pi0.5_TF0.4_R0.4_3.txt,15,120,120×15,21600.0000,21.6000,10,433.1700,433.1700,0.0000,21.6232,10,0,
Inst_m15_n120_pi0.5_TF0.4_R0.4_4.txt,15,120,120×15,21600.0000,21.6000,10,491.9600,491.9600,0.0000,21.6314,10,0,
Inst_m15_n120_pi0.5_TF0.4_R0.4_5.txt,15,120,120×15,21600.0000,21.6000,10,399.2200,410.8620,7.4013,21.6227,10,0,
Inst_m15_n120_pi0.5_TF0.4_R0.4_6.txt,15,120,120×15,21600.0000,21.6000,10,306.1500,310.5480,2.7129,21.6269,10,0,
Inst_m15_n120_pi0.5_TF0.4_R0.4_7.txt,15,120,120×15,21600.0000,21.6000,10,488.0100,504.3790,10.1031,21.6202,10,0,
Inst_m15_n120_pi0.5_TF0.4_R0.4_8.txt,15,120,120×15,21600.0000,21.6000,10,517.8600,531.0570,13.3235,21.6188,10,0,
Inst_m15_n120_pi0.5_TF0.4_R0.4_9.txt,15,120,120×15,21600.0000,21.6000,10,437.1600,441.8110,3.2741,21.6223,10,0,
Inst_m15_n120_pi0.5_TF0.4_R0.6_1.txt,15,120,120×15,21600.0000,21.6000,10,397.0700,397.0700,0.0000,21.6185,10,0,
Inst_m15_n120_pi0.5_TF0.4_R0.6_10.txt,15,120,120×15,21600.0000,21.6000,10,583.2100,605.3510,16.7797,21.6148,10,0,
Inst_m15_n120_pi0.5_TF0.4_R0.6_2.txt,15,120,120×15,21600.0000,21.6000,10,433.4200,455.4030,13.8424,21.6214,10,0,
Inst_m15_n120_pi0.5_TF0.4_R0.6_3.txt,15,120,120×15,21600.0000,21.6000,10,496.8000,496.8000,0.0000,21.6242,10,0,
Inst_m15_n120_pi0.5_TF0.4_R0.6_4.txt,15,120,120×15,21600.0000,21.6000,10,328.9400,328.9400,0.0000,21.6312,10,0,
Inst_m15_n120_pi0.5_TF0.4_R0.6_5.txt,15,120,120×15,21600.0000,21.6000,10,433.6100,445.2150,8.2188,21.6194,10,0,
Inst_m15_n120_pi0.5_TF0.4_R0.6_6.txt,15,120,120×15,21600.0000,21.6000,10,425.7200,428.7600,2.1350,21.6199,10,0,
Inst_m15_n120_pi0.5_TF0.4_R0.6_7.txt,15,120,120×15,21600.0000,21.6000,10,477.4900,478.6180,1.5396,21.6196,10,0,
Inst_m15_n120_pi0.5_TF0.4_R0.6_8.txt,15,120,120×15,21600.0000,21.6000,10,586.6100,602.0190,11.8101,21.6173,10,0,
Inst_m15_n120_pi0.5_TF0.4_R0.6_9.txt,15,120,120×15,21600.0000,21.6000,10,464.3700,468.5000,4.0435,21.6245,10,0,
Inst_m15_n120_pi0.5_TF0.6_R0.4_1.txt,15,120,120×15,21600.0000,21.6000,10,549.3600,583.7630,22.7527,21.6193,10,0,
Inst_m15_n120_pi0.5_TF0.6_R0.4_10.txt,15,120,120×15,21600.0000,21.6000,10,391.4600,392.1980,1.5558,21.6150,10,0,
Inst_m15_n120_pi0.5_TF0.6_R0.4_2.txt,15,120,120×15,21600.0000,21.6000,10,336.5400,347.7550,4.9399,21.6308,10,0,
Inst_m15_n120_pi0.5_TF0.6_R0.4_3.txt,15,120,120×15,21600.0000,21.6000,10,454.8000,462.9080,7.1922,21.6272,10,0,
Inst_m15_n120_pi0.5_TF0.6_R0.4_4.txt,15,120,120×15,21600.0000,21.6000,10,312.8200,325.8090,9.9271,21.6229,10,0,
Inst_m15_n120_pi0.5_TF0.6_R0.4_5.txt,15,120,120×15,21600.0000,21.6000,10,510.8400,522.8170,7.0824,21.6213,10,0,
Inst_m15_n120_pi0.5_TF0.6_R0.4_6.txt,15,120,120×15,21600.0000,21.6000,10,328.5300,358.3780,12.2447,21.6212,10,0,
Inst_m15_n120_pi0.5_TF0.6_R0.4_7.txt,15,120,120×15,21600.0000,21.6000,10,581.8500,599.9240,11.0899,21.6206,10,0,
Inst_m15_n120_pi0.5_TF0.6_R0.4_8.txt,15,120,120×15,21600.0000,21.6000,10,278.2400,286.7610,6.9503,21.6234,10,0,
Inst_m15_n120_pi0.5_TF0.6_R0.4_9.txt,15,120,120×15,21600.0000,21.6000,10,501.2500,511.4500,7.8672,21.6210,10,0,
Inst_m15_n120_pi0.5_TF0.6_R0.6_1.txt,15,120,120×15,21600.0000,21.6000,10,325.5900,333.7360,4.2863,21.6334,10,0,
Inst_m15_n120_pi0.5_TF0.6_R0.6_10.txt,15,120,120×15,21600.0000,21.6000,10,411.4500,417.7230,6.2172,21.6308,10,0,
Inst_m15_n120_pi0.5_TF0.6_R0.6_2.txt,15,120,120×15,21600.0000,21.6000,10,380.7500,392.0770,12.3898,21.6216,10,0,
Inst_m15_n120_pi0.5_TF0.6_R0.6_3.txt,15,120,120×15,21600.0000,21.6000,10,392.9800,399.6320,5.2326,21.6203,10,0,
Inst_m15_n120_pi0.5_TF0.6_R0.6_4.txt,15,120,120×15,21600.0000,21.6000,10,404.7400,414.8180,8.3385,21.6208,10,0,
Inst_m15_n120_pi0.5_TF0.6_R0.6_5.txt,15,120,120×15,21600.0000,21.6000,10,379.2600,386.2430,4.3688,21.6186,10,0,
Inst_m15_n120_pi0.5_TF0.6_R0.6_6.txt,15,120,120×15,21600.0000,21.6000,10,452.5400,458.4980,3.6554,21.6269,10,0,
Inst_m15_n120_pi0.5_TF0.6_R0.6_7.txt,15,120,120×15,21600.0000,21.6000,10,492.3300,502.1530,6.3981,21.6236,10,0,
Inst_m15_n120_pi0.5_TF0.6_R0.6_8.txt,15,120,120×15,21600.0000,21.6000,10,643.3800,649.2550,6.3130,21.6217,10,0,
Inst_m15_n120_pi0.5_TF0.6_R0.6_9.txt,15,120,120×15,21600.0000,21.6000,10,351.9200,364.0870,5.9211,21.6229,10,0,
Inst_m15_n120_pi1.0_TF0.4_R0.4_1.txt,15,120,120×15,21600.0000,21.6000,10,879.3900,903.2320,20.3510,21.6180,10,0,
Inst_m15_n120_pi1.0_TF0.4_R0.4_10.txt,15,120,120×15,21600.0000,21.6000,10,699.4700,704.1320,8.1352,21.6231,10,0,
Inst_m15_n120_pi1.0_TF0.4_R0.4_2.txt,15,120,120×15,21600.0000,21.6000,10,1070.8000,1070.8000,0.0000,21.6213,10,0,
Inst_m15_n120_pi1.0_TF0.4_R0.4_3.txt,15,120,120×15,21600.0000,21.6000,10,609.4800,636.6340,22.2238,21.6232,10,0,
Inst_m15_n120_pi1.0_TF0.4_R0.4_4.txt,15,120,120×15,21600.0000,21.6000,10,858.4500,884.2340,20.5331,21.6179,10,0,
Inst_m15_n120_pi1.0_TF0.4_R0.4_5.txt,15,120,120×15,21600.0000,21.6000,10,665.2900,680.9190,15.2858,21.6274,10,0,
Inst_m15_n120_pi1.0_TF0.4_R0.4_6.txt,15,120,120×15,21600.0000,21.6000,10,652.7300,663.9130,5.9972,21.6265,10,0,
Inst_m15_n120_pi1.0_TF0.4_R0.4_7.txt,15,120,120×15,21600.0000,21.6000,10,1304.0300,1320.4620,13.6990,21.6245,10,0,
Inst_m15_n120_pi1.0_TF0.4_R0.4_8.txt,15,120,120×15,21600.0000,21.6000,10,1065.7900,1092.0320,17.0451,21.6222,10,0,
Inst_m15_n120_pi1.0_TF0.4_R0.4_9.txt,15,120,120×15,21600.0000,21.6000,10,621.4200,630.7270,10.7783,21.6229,10,0,
Inst_m15_n120_pi1.0_TF0.4_R0.6_1.txt,15,120,120×15,21600.0000,21.6000,10,729.6900,750.5500,12.1051,21.6239,10,0,
Inst_m15_n120_pi1.0_TF0.4_R0.6_10.txt,15,120,120×15,21600.0000,21.6000,10,819.9500,819.9500,0.0000,21.6219,10,0,
Inst_m15_n120_pi1.0_TF0.4_R0.6_2.txt,15,120,120×15,21600.0000,21.6000,10,794.4200,794.4200,0.0000,21.6259,10,0,
Inst_m15_n120_pi1.0_TF0.4_R0.6_3.txt,15,120,120×15,21600.0000,21.6000,10,926.5200,943.7520,9.6852,21.6321,10,0,
Inst_m15_n120_pi1.0_TF0.4_R0.6_4.txt,15,120,120×15,21600.0000,21.6000,10,653.0100,656.8770,4.1027,21.6211,10,0,
Inst_m15_n120_pi1.0_TF0.4_R0.6_5.txt,15,120,120×15,21600.0000,21.6000,10,640.0800,640.0800,0.0000,21.6273,10,0,
Inst_m15_n120_pi1.0_TF0.4_R0.6_6.txt,15,120,120×15,21600.0000,21.6000,10,1101.4800,1101.5640,0.2656,21.6237,10,0,
Inst_m15_n120_pi1.0_TF0.4_R0.6_7.txt,15,120,120×15,21600.0000,21.6000,10,964.8700,988.0040,18.4945,21.6242,10,0,
Inst_m15_n120_pi1.0_TF0.4_R0.6_8.txt,15,120,120×15,21600.0000,21.6000,10,1003.5100,1003.7480,0.7526,21.6330,10,0,
Inst_m15_n120_pi1.0_TF0.4_R0.6_9.txt,15,120,120×15,21600.0000,21.6000,10,796.6500,808.1290,12.4158,21.6198,10,0,
Inst_m15_n120_pi1.0_TF0.6_R0.4_1.txt,15,120,120×15,21600.0000,21.6000,10,713.4200,722.0950,12.1314,21.6106,10,0,
Inst_m15_n120_pi1.0_TF0.6_R0.4_10.txt,15,120,120×15,21600.0000,21.6000,10,1107.6500,1141.6010,29.0383,21.6126,10,0,
Inst_m15_n120_pi1.0_TF0.6_R0.4_2.txt,15,120,120×15,21600.0000,21.6000,10,922.7400,959.2870,21.7077,21.6194,10,0,
Inst_m15_n120_pi1.0_TF0.6_R0.4_3.txt,15,120,120×15,21600.0000,21.6000,10,616.1400,620.3710,2.2219,21.6227,10,0,
Inst_m15_n120_pi1.0_TF0.6_R0.4_4.txt,15,120,120×15,21600.0000,21.6000,10,1097.0100,1114.3360,11.5182,21.6120,10,0,
Inst_m15_n120_pi1.0_TF0.6_R0.4_5.txt,15,120,120×15,21600.0000,21.6000,10,768.5600,779.1650,9.7917,21.6231,10,0,
Inst_m15_n120_pi1.0_TF0.6_R0.4_6.txt,15,120,120×15,21600.0000,21.6000,10,815.8700,852.4200,22.4692,21.6219,10,0,
Inst_m15_n120_pi1.0_TF0.6_R0.4_7.txt,15,120,120×15,21600.0000,21.6000,10,1112.6400,1118.7180,4.7287,21.6241,10,0,
Inst_m15_n120_pi1.0_TF0.6_R0.4_8.txt,15,120,120×15,21600.0000,21.6000,10,824.8100,847.9740,13.3228,21.6216,10,0,
Inst_m15_n120_pi1.0_TF0.6_R0.4_9.txt,15,120,120×15,21600.0000,21.6000,10,890.5300,925.1610,21.5168,21.6216,10,0,
Inst_m15_n120_pi1.0_TF0.6_R0.6_1.txt,15,120,120×15,21600.0000,21.6000,10,618.9100,628.3020,7.8313,21.6258,10,0,
Inst_m15_n120_pi1.0_TF0.6_R0.6_10.txt,15,120,120×15,21600.0000,21.6000,10,783.9800,808.8050,15.7741,21.6222,10,0,
Inst_m15_n120_pi1.0_TF0.6_R0.6_2.txt,15,120,120×15,21600.0000,21.6000,10,679.0100,700.3840,14.1755,21.6238,10,0,
Inst_m15_n120_pi1.0_TF0.6_R0.6_3.txt,15,120,120×15,21600.0000,21.6000,10,946.2900,956.7740,7.3736,21.6170,10,0,
Inst_m15_n120_pi1.0_TF0.6_R0.6_4.txt,15,120,120×15,21600.0000,21.6000,10,991.6900,1035.8440,20.2320,21.6222,10,0,
Inst_m15_n120_pi1.0_TF0.6_R0.6_5.txt,15,120,120×15,21600.0000,21.6000,10,1072.3200,1092.5340,17.1338,21.6298,10,0,
Inst_m15_n120_pi1.0_TF0.6_R0.6_6.txt,15,120,120×15,21600.0000,21.6000,10,535.6900,541.3930,4.9213,21.6216,10,0,
Inst_m15_n120_pi1.0_TF0.6_R0.6_7.txt,15,120,120×15,21600.0000,21.6000,10,797.1100,836.9740,26.8616,21.6296,10,0,
Inst_m15_n120_pi1.0_TF0.6_R0.6_8.txt,15,120,120×15,21600.0000,21.6000,10,920.5900,920.5900,0.0000,21.6188,10,0,
Inst_m15_n120_pi1.0_TF0.6_R0.6_9.txt,15,120,120×15,21600.0000,21.6000,10,817.2900,829.2070,5.8948,21.6159,10,0,
Inst_m15_n120_pi2.0_TF0.4_R0.4_1.txt,15,120,120×15,21600.0000,21.6000,10,2162.2700,2207.1350,23.5939,21.6227,10,0,
Inst_m15_n120_pi2.0_TF0.4_R0.4_10.txt,15,120,120×15,21600.0000,21.6000,10,2230.9800,2293.4240,48.4929,21.6199,10,0,
Inst_m15_n120_pi2.0_TF0.4_R0.4_2.txt,15,120,120×15,21600.0000,21.6000,10,1559.8400,1584.3490,19.4695,21.6257,10,0,
Inst_m15_n120_pi2.0_TF0.4_R0.4_3.txt,15,120,120×15,21600.0000,21.6000,10,1165.8900,1167.9260,6.4384,21.6223,10,0,
Inst_m15_n120_pi2.0_TF0.4_R0.4_4.txt,15,120,120×15,21600.0000,21.6000,10,1877.4600,1906.8040,26.2851,21.6227,10,0,
Inst_m15_n120_pi2.0_TF0.4_R0.4_5.txt,15,120,120×15,21600.0000,21.6000,10,1420.8800,1439.0370,12.5340,21.6263,10,0,
Inst_m15_n120_pi2.0_TF0.4_R0.4_6.txt,15,120,120×15,21600.0000,21.6000,10,2047.8800,2063.8200,17.7872,21.6230,10,0,
Inst_m15_n120_pi2.0_TF0.4_R0.4_7.txt,15,120,120×15,21600.0000,21.6000,10,1900.5300,1949.1470,29.4805,21.6263,10,0,
Inst_m15_n120_pi2.0_TF0.4_R0.4_8.txt,15,120,120×15,21600.0000,21.6000,10,1486.8300,1486.8300,0.0000,21.6200,10,0,
Inst_m15_n120_pi2.0_TF0.4_R0.4_9.txt,15,120,120×15,21600.0000,21.6000,10,1352.9300,1354.5630,3.8540,21.6208,10,0,
Inst_m15_n120_pi2.0_TF0.4_R0.6_1.txt,15,120,120×15,21600.0000,21.6000,10,2146.3600,2146.6490,0.9139,21.6232,10,0,
Inst_m15_n120_pi2.0_TF0.4_R0.6_10.txt,15,120,120×15,21600.0000,21.6000,10,1250.9400,1303.3970,25.5608,21.6178,10,0,
Inst_m15_n120_pi2.0_TF0.4_R0.6_2.txt,15,120,120×15,21600.0000,21.6000,10,1681.3000,1724.1850,28.7883,21.6168,10,0,
Inst_m15_n120_pi2.0_TF0.4_R0.6_3.txt,15,120,120×15,21600.0000,21.6000,10,1633.2600,1704.3670,48.3739,21.6167,10,0,
Inst_m15_n120_pi2.0_TF0.4_R0.6_4.txt,15,120,120×15,21600.0000,21.6000,10,1702.9900,1731.5310,21.0329,21.6288,10,0,
Inst_m15_n120_pi2.0_TF0.4_R0.6_5.txt,15,120,120×15,21600.0000,21.6000,10,1337.2800,1337.2800,0.0000,21.6248,10,0,
Inst_m15_n120_pi2.0_TF0.4_R0.6_6.txt,15,120,120×15,21600.0000,21.6000,10,2086.7900,2088.7570,1.3574,21.6365,10,0,
Inst_m15_n120_pi2.0_TF0.4_R0.6_7.txt,15,120,120×15,21600.0000,21.6000,10,1383.0400,1394.0790,7.4885,21.6249,10,0,
Inst_m15_n120_pi2.0_TF0.4_R0.6_8.txt,15,120,120×15,21600.0000,21.6000,10,2462.0100,2462.0100,0.0000,21.6208,10,0,
Inst_m15_n120_pi2.0_TF0.4_R0.6_9.txt,15,120,120×15,21600.0000,21.6000,10,1895.6600,1904.6200,8.1251,21.6201,10,0,
Inst_m15_n120_pi2.0_TF0.6_R0.4_1.txt,15,120,120×15,21600.0000,21.6000,10,1530.1500,1554.2170,17.9902,21.6280,10,0,
Inst_m15_n120_pi2.0_TF0.6_R0.4_10.txt,15,120,120×15,21600.0000,21.6000,10,1652.0900,1671.6220,17.9679,21.6285,10,0,
Inst_m15_n120_pi2.0_TF0.6_R0.4_2.txt,15,120,120×15,21600.0000,21.6000,10,1341.8000,1390.5040,35.6484,21.6213,10,0,
Inst_m15_n120_pi2.0_TF0.6_R0.4_3.txt,15,120,120×15,21600.0000,21.6000,10,1532.1300,1532.1300,0.0000,21.6201,10,0,
Inst_m15_n120_pi2.0_TF0.6_R0.4_4.txt,15,120,120×15,21600.0000,21.6000,10,3050.0600,3133.6210,53.9322,21.6308,10,0,
Inst_m15_n120_pi2.0_TF0.6_R0.4_5.txt,15,120,120×15,21600.0000,21.6000,10,2518.3700,2547.2270,15.1776,21.6181,10,0,
Inst_m15_n120_pi2.0_TF0.6_R0.4_6.txt,15,120,120×15,21600.0000,21.6000,10,1729.2700,1747.8230,27.5059,21.6215,10,0,
Inst_m15_n120_pi2.0_TF0.6_R0.4_7.txt,15,120,120×15,21600.0000,21.6000,10,2347.4100,2430.8240,63.2103,21.6283,10,0,
Inst_m15_n120_pi2.0_TF0.6_R0.4_8.txt,15,120,120×15,21600.0000,21.6000,10,1816.6900,1863.2580,28.8809,21.6248,10,0,
Inst_m15_n120_pi2.0_TF0.6_R0.4_9.txt,15,120,120×15,21600.0000,21.6000,10,2098.4400,2115.9490,13.4278,21.6245,10,0,
Inst_m15_n120_pi2.0_TF0.6_R0.6_1.txt,15,120,120×15,21600.0000,21.6000,10,1870.2200,1887.4740,16.6426,21.6245,10,0,
Inst_m15_n120_pi2.0_TF0.6_R0.6_10.txt,15,120,120×15,21600.0000,21.6000,10,1817.8300,1849.8510,29.3911,21.6253,10,0,
Inst_m15_n120_pi2.0_TF0.6_R0.6_2.txt,15,120,120×15,21600.0000,21.6000,10,1476.0000,1489.4090,21.7601,21.6235,10,0,
Inst_m15_n120_pi2.0_TF0.6_R0.6_3.txt,15,120,120×15,21600.0000,21.6000,10,1877.9700,1946.2070,64.2436,21.6247,10,0,
Inst_m15_n120_pi2.0_TF0.6_R0.6_4.txt,15,120,120×15,21600.0000,21.6000,10,1467.6500,1478.1740,13.0516,21.6277,10,0,
Inst_m15_n120_pi2.0_TF0.6_R0.6_5.txt,15,120,120×15,21600.0000,21.6000,10,2142.8100,2142.8170,0.0221,21.6196,10,0,
Inst_m15_n120_pi2.0_TF0.6_R0.6_6.txt,15,120,120×15,21600.0000,21.6000,10,1161.5000,1162.8470,2.8629,21.6147,10,0,
Inst_m15_n120_pi2.0_TF0.6_R0.6_7.txt,15,120,120×15,21600.0000,21.6000,10,1326.8200,1340.2420,12.8168,21.6298,10,0,
Inst_m15_n120_pi2.0_TF0.6_R0.6_8.txt,15,120,120×15,21600.0000,21.6000,10,1582.2300,1615.2220,26.2563,21.6194,10,0,
Inst_m15_n120_pi2.0_TF0.6_R0.6_9.txt,15,120,120×15,21600.0000,21.6000,10,1889.1900,1891.4860,5.3917,21.6270,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.4_1.txt,15,150,150×15,27000.0000,27.0000,10,291.6500,313.7550,14.2943,27.0287,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.4_10.txt,15,150,150×15,27000.0000,27.0000,10,231.6500,240.8860,5.2487,27.0294,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.4_2.txt,15,150,150×15,27000.0000,27.0000,10,179.2800,183.0890,3.8672,27.0425,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.4_3.txt,15,150,150×15,27000.0000,27.0000,10,177.0400,180.0970,2.4375,27.0288,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.4_4.txt,15,150,150×15,27000.0000,27.0000,10,285.9900,286.1230,0.3340,27.0343,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.4_5.txt,15,150,150×15,27000.0000,27.0000,10,215.0100,215.0100,0.0000,27.0359,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.4_6.txt,15,150,150×15,27000.0000,27.0000,10,206.4900,211.9190,3.4256,27.0331,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.4_7.txt,15,150,150×15,27000.0000,27.0000,10,182.5700,184.8830,1.4676,27.0337,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.4_8.txt,15,150,150×15,27000.0000,27.0000,10,211.7600,213.0970,0.9722,27.0285,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.4_9.txt,15,150,150×15,27000.0000,27.0000,10,166.5400,168.5650,1.7114,27.0223,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.6_1.txt,15,150,150×15,27000.0000,27.0000,10,170.9100,170.9100,0.0000,27.0259,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.6_10.txt,15,150,150×15,27000.0000,27.0000,10,297.4400,306.2640,4.6796,27.0232,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.6_2.txt,15,150,150×15,27000.0000,27.0000,10,231.9000,235.9270,2.9640,27.0255,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.6_3.txt,15,150,150×15,27000.0000,27.0000,10,229.0800,232.5920,2.7800,27.0285,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.6_4.txt,15,150,150×15,27000.0000,27.0000,10,211.7100,211.7100,0.0000,27.0167,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.6_5.txt,15,150,150×15,27000.0000,27.0000,10,206.0800,211.2630,2.3098,27.0326,10,0,
