Instance,m,n,Size,Runtime_Setting_MS,Runtime_Setting_S,Repetitions,MinResult_GA,AvgResult_GA,StdResult_GA,AvgTime_GA,SuccessRuns_GA,FailedRuns_GA,FirstError_GA
Inst_m8_n40_pi0.5_TF0.6_R0.4_4.txt,8,40,40×8,3840.0000,3.8400,10,491.3600,492.1050,1.7622,3.8443,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.4_5.txt,8,40,40×8,3840.0000,3.8400,10,372.2200,391.0320,23.4387,3.8442,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.4_6.txt,8,40,40×8,3840.0000,3.8400,10,291.7800,319.4810,18.2096,3.8441,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.4_7.txt,8,40,40×8,3840.0000,3.8400,10,272.4100,283.1790,9.7656,3.8438,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.4_8.txt,8,40,40×8,3840.0000,3.8400,10,436.9000,445.0610,7.7318,3.8436,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.4_9.txt,8,40,40×8,3840.0000,3.8400,10,189.3700,197.4810,5.5841,3.8446,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.6_1.txt,8,40,40×8,3840.0000,3.8400,10,332.1700,364.1420,20.1568,3.8451,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.6_10.txt,8,40,40×8,3840.0000,3.8400,10,374.4200,394.2880,20.1892,3.8433,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.6_2.txt,8,40,40×8,3840.0000,3.8400,10,281.5100,295.1880,12.6441,3.8431,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.6_3.txt,8,40,40×8,3840.0000,3.8400,10,211.2200,229.6700,13.1328,3.8451,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.6_4.txt,8,40,40×8,3840.0000,3.8400,10,414.3700,427.3060,12.9465,3.8448,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.6_5.txt,8,40,40×8,3840.0000,3.8400,10,252.8600,260.9320,4.7666,3.8444,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.6_6.txt,8,40,40×8,3840.0000,3.8400,10,345.2700,367.2500,19.6397,3.8444,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.6_7.txt,8,40,40×8,3840.0000,3.8400,10,248.5100,272.4400,24.8199,3.8443,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.6_8.txt,8,40,40×8,3840.0000,3.8400,10,336.1600,349.8550,13.8377,3.8435,10,0,
Inst_m8_n40_pi0.5_TF0.6_R0.6_9.txt,8,40,40×8,3840.0000,3.8400,10,291.2500,312.2860,15.9841,3.8453,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.4_1.txt,8,40,40×8,3840.0000,3.8400,10,660.6000,678.8930,10.6382,3.8434,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.4_10.txt,8,40,40×8,3840.0000,3.8400,10,373.1000,381.4870,8.2691,3.8435,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.4_2.txt,8,40,40×8,3840.0000,3.8400,10,762.6300,767.8410,4.1374,3.8447,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.4_3.txt,8,40,40×8,3840.0000,3.8400,10,498.6900,524.2430,11.5382,3.8448,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.4_4.txt,8,40,40×8,3840.0000,3.8400,10,628.7900,653.8560,15.1192,3.8443,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.4_5.txt,8,40,40×8,3840.0000,3.8400,10,360.3600,367.2420,4.2268,3.8431,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.4_6.txt,8,40,40×8,3840.0000,3.8400,10,453.4500,487.4070,23.4624,3.8431,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.4_7.txt,8,40,40×8,3840.0000,3.8400,10,788.8700,806.7970,9.8689,3.8453,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.4_8.txt,8,40,40×8,3840.0000,3.8400,10,541.8200,545.3270,6.0785,3.8432,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.4_9.txt,8,40,40×8,3840.0000,3.8400,10,484.6800,499.1680,6.8593,3.8440,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.6_1.txt,8,40,40×8,3840.0000,3.8400,10,403.8900,413.2870,7.9503,3.8448,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.6_10.txt,8,40,40×8,3840.0000,3.8400,10,397.5000,419.0810,15.9382,3.8443,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.6_2.txt,8,40,40×8,3840.0000,3.8400,10,571.8300,614.4960,25.9548,3.8446,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.6_3.txt,8,40,40×8,3840.0000,3.8400,10,374.5500,389.7640,12.3449,3.8437,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.6_4.txt,8,40,40×8,3840.0000,3.8400,10,805.2200,836.4050,21.4739,3.8439,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.6_5.txt,8,40,40×8,3840.0000,3.8400,10,464.3200,473.3510,11.9175,3.8432,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.6_6.txt,8,40,40×8,3840.0000,3.8400,10,562.1600,562.4920,1.0499,3.8430,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.6_7.txt,8,40,40×8,3840.0000,3.8400,10,397.3800,419.5070,13.4567,3.8441,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.6_8.txt,8,40,40×8,3840.0000,3.8400,10,438.1700,462.5180,16.5594,3.8443,10,0,
Inst_m8_n40_pi1.0_TF0.4_R0.6_9.txt,8,40,40×8,3840.0000,3.8400,10,628.9700,655.5520,22.6808,3.8431,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.4_1.txt,8,40,40×8,3840.0000,3.8400,10,624.4500,634.5400,8.9141,3.8444,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.4_10.txt,8,40,40×8,3840.0000,3.8400,10,738.8500,757.5300,9.3956,3.8436,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.4_2.txt,8,40,40×8,3840.0000,3.8400,10,461.0200,472.3350,8.2941,3.8440,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.4_3.txt,8,40,40×8,3840.0000,3.8400,10,536.2500,543.7340,6.3475,3.8440,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.4_4.txt,8,40,40×8,3840.0000,3.8400,10,480.2000,493.4920,8.6946,3.8435,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.4_5.txt,8,40,40×8,3840.0000,3.8400,10,521.9900,556.4870,35.3708,3.8438,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.4_6.txt,8,40,40×8,3840.0000,3.8400,10,357.7800,366.2700,6.5620,3.8443,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.4_7.txt,8,40,40×8,3840.0000,3.8400,10,433.8700,441.9960,8.3959,3.8430,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.4_8.txt,8,40,40×8,3840.0000,3.8400,10,338.5300,375.5900,33.5903,3.8445,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.4_9.txt,8,40,40×8,3840.0000,3.8400,10,693.7400,720.2490,16.8989,3.8443,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.6_1.txt,8,40,40×8,3840.0000,3.8400,10,910.7200,956.9450,32.0918,3.8436,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.6_10.txt,8,40,40×8,3840.0000,3.8400,10,708.5600,780.4580,59.8227,3.8439,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.6_2.txt,8,40,40×8,3840.0000,3.8400,10,452.6100,455.3780,4.2863,3.8436,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.6_3.txt,8,40,40×8,3840.0000,3.8400,10,1108.7900,1138.7500,27.7863,3.8438,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.6_4.txt,8,40,40×8,3840.0000,3.8400,10,570.1100,599.6970,16.5889,3.8430,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.6_5.txt,8,40,40×8,3840.0000,3.8400,10,499.8100,522.2390,23.1306,3.8435,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.6_6.txt,8,40,40×8,3840.0000,3.8400,10,703.5400,726.8140,24.4803,3.8432,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.6_7.txt,8,40,40×8,3840.0000,3.8400,10,671.8900,722.2700,31.1667,3.8438,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.6_8.txt,8,40,40×8,3840.0000,3.8400,10,600.8000,636.8380,27.2346,3.8439,10,0,
Inst_m8_n40_pi1.0_TF0.6_R0.6_9.txt,8,40,40×8,3840.0000,3.8400,10,637.5200,655.6970,10.7692,3.8450,10,0,
Inst_m8_n40_pi2.0_TF0.4_R0.4_1.txt,8,40,40×8,3840.0000,3.8400,10,760.6100,777.6120,10.1059,3.8445,10,0,
Inst_m8_n40_pi2.0_TF0.4_R0.4_10.txt,8,40,40×8,3840.0000,3.8400,10,1148.6400,1165.0450,12.7010,3.8437,10,0,
Inst_m8_n40_pi2.0_TF0.4_R0.4_2.txt,8,40,40×8,3840.0000,3.8400,10,677.9100,680.7080,2.0949,3.8428,10,0,
Inst_m8_n40_pi2.0_TF0.4_R0.4_3.txt,8,40,40×8,3840.0000,3.8400,10,748.0800,768.8700,21.8886,3.8436,10,0,
Inst_m8_n40_pi2.0_TF0.4_R0.4_4.txt,8,40,40×8,3840.0000,3.8400,10,938.1900,987.7100,42.5176,3.8438,10,0,
Inst_m8_n40_pi2.0_TF0.4_R0.4_5.txt,8,40,40×8,3840.0000,3.8400,10,1721.6500,1771.1360,35.1956,3.8440,10,0,
Inst_m8_n40_pi2.0_TF0.4_R0.4_6.txt,8,40,40×8,3840.0000,3.8400,10,653.5200,654.3880,2.7449,3.8428,10,0,
Inst_m8_n40_pi2.0_TF0.4_R0.4_7.txt,8,40,40×8,3840.0000,3.8400,10,1039.3300,1049.1400,4.9580,3.8438,10,0,
Inst_m8_n40_pi2.0_TF0.4_R0.4_8.txt,8,40,40×8,3840.0000,3.8400,10,874.2800,881.4170,5.0682,3.8430,10,0,
Inst_m8_n40_pi2.0_TF0.4_R0.4_9.txt,8,40,40×8,3840.0000,3.8400,10,1111.6300,1129.4660,11.5456,3.8449,10,0,
Inst_m8_n40_pi2.0_TF0.4_R0.6_1.txt,8,40,40×8,3840.0000,3.8400,10,1206.7400,1217.4450,9.5842,3.8434,10,0,
Inst_m8_n40_pi2.0_TF0.4_R0.6_10.txt,8,40,40×8,3840.0000,3.8400,10,1184.5200,1192.0820,7.5108,3.8447,10,0,
Inst_m8_n40_pi2.0_TF0.4_R0.6_2.txt,8,40,40×8,3840.0000,3.8400,10,1785.3800,1816.9680,24.1442,3.8432,10,0,
Inst_m8_n40_pi2.0_TF0.4_R0.6_3.txt,8,40,40×8,3840.0000,3.8400,10,1153.0200,1179.6380,18.6481,3.8434,10,0,
Inst_m8_n40_pi2.0_TF0.4_R0.6_4.txt,8,40,40×8,3840.0000,3.8400,10,1145.3400,1156.6020,10.6440,3.8432,10,0,
Inst_m8_n40_pi2.0_TF0.4_R0.6_5.txt,8,40,40×8,3840.0000,3.8400,10,803.4500,820.5740,26.5980,3.8451,10,0,
Inst_m8_n40_pi2.0_TF0.4_R0.6_6.txt,8,40,40×8,3840.0000,3.8400,10,1512.8600,1515.6840,5.7737,3.8442,10,0,
Inst_m8_n40_pi2.0_TF0.4_R0.6_7.txt,8,40,40×8,3840.0000,3.8400,10,1216.5500,1220.4220,7.6231,3.8447,10,0,
Inst_m8_n40_pi2.0_TF0.4_R0.6_8.txt,8,40,40×8,3840.0000,3.8400,10,1150.0000,1249.8720,88.0269,3.8429,10,0,
Inst_m8_n40_pi2.0_TF0.4_R0.6_9.txt,8,40,40×8,3840.0000,3.8400,10,993.1300,995.6810,3.0226,3.8448,10,0,
Inst_m8_n40_pi2.0_TF0.6_R0.4_1.txt,8,40,40×8,3840.0000,3.8400,10,1157.0000,1179.4800,22.1984,3.8444,10,0,
Inst_m8_n40_pi2.0_TF0.6_R0.4_10.txt,8,40,40×8,3840.0000,3.8400,10,828.8400,851.2060,30.4204,3.8449,10,0,
Inst_m8_n40_pi2.0_TF0.6_R0.4_2.txt,8,40,40×8,3840.0000,3.8400,10,767.2600,813.9720,32.3479,3.8434,10,0,
Inst_m8_n40_pi2.0_TF0.6_R0.4_3.txt,8,40,40×8,3840.0000,3.8400,10,1079.7600,1115.9730,37.6838,3.8448,10,0,
Inst_m8_n40_pi2.0_TF0.6_R0.4_4.txt,8,40,40×8,3840.0000,3.8400,10,1370.4800,1409.2690,22.4832,3.8436,10,0,
Inst_m8_n40_pi2.0_TF0.6_R0.4_5.txt,8,40,40×8,3840.0000,3.8400,10,1259.4200,1295.7200,25.9750,3.8433,10,0,
Inst_m8_n40_pi2.0_TF0.6_R0.4_6.txt,8,40,40×8,3840.0000,3.8400,10,1283.6600,1292.0290,8.7681,3.8421,10,0,
Inst_m8_n40_pi2.0_TF0.6_R0.4_7.txt,8,40,40×8,3840.0000,3.8400,10,848.0400,935.6230,34.7749,3.8440,10,0,
Inst_m8_n40_pi2.0_TF0.6_R0.4_8.txt,8,40,40×8,3840.0000,3.8400,10,1390.1300,1394.8290,7.2699,3.8438,10,0,
Inst_m8_n40_pi2.0_TF0.6_R0.4_9.txt,8,40,40×8,3840.0000,3.8400,10,723.6400,749.0560,26.0579,3.8437,10,0,
Inst_m8_n40_pi2.0_TF0.6_R0.6_1.txt,8,40,40×8,3840.0000,3.8400,10,965.5900,1065.0630,78.2132,3.8433,10,0,
Inst_m8_n40_pi2.0_TF0.6_R0.6_10.txt,8,40,40×8,3840.0000,3.8400,10,643.1100,674.7380,34.0575,3.8442,10,0,
Inst_m8_n40_pi2.0_TF0.6_R0.6_2.txt,8,40,40×8,3840.0000,3.8400,10,951.8000,1010.4800,48.3096,3.8441,10,0,
Inst_m8_n40_pi2.0_TF0.6_R0.6_3.txt,8,40,40×8,3840.0000,3.8400,10,920.9100,963.4740,26.7185,3.8439,10,0,
Inst_m8_n40_pi2.0_TF0.6_R0.6_4.txt,8,40,40×8,3840.0000,3.8400,10,1265.9900,1315.1550,35.8029,3.8445,10,0,
Inst_m8_n40_pi2.0_TF0.6_R0.6_5.txt,8,40,40×8,3840.0000,3.8400,10,2135.1100,2221.1610,84.4416,3.8445,10,0,
Inst_m8_n40_pi2.0_TF0.6_R0.6_6.txt,8,40,40×8,3840.0000,3.8400,10,1198.7000,1242.9560,46.9794,3.8443,10,0,
Inst_m8_n40_pi2.0_TF0.6_R0.6_7.txt,8,40,40×8,3840.0000,3.8400,10,1441.8600,1456.1970,19.3141,3.8432,10,0,
Inst_m8_n40_pi2.0_TF0.6_R0.6_8.txt,8,40,40×8,3840.0000,3.8400,10,690.0300,725.3260,23.6893,3.8434,10,0,
Inst_m8_n40_pi2.0_TF0.6_R0.6_9.txt,8,40,40×8,3840.0000,3.8400,10,1224.6100,1265.8310,29.8209,3.8441,10,0,
Inst_m8_n64_pi0.2_TF0.4_R0.4_1.txt,8,64,64×8,6144.0000,6.1440,10,169.4500,172.6570,1.9881,6.1494,10,0,
Inst_m8_n64_pi0.2_TF0.4_R0.4_10.txt,8,64,64×8,6144.0000,6.1440,10,139.2200,144.0070,2.8904,6.1491,10,0,
Inst_m8_n64_pi0.2_TF0.4_R0.4_2.txt,8,64,64×8,6144.0000,6.1440,10,242.4400,245.3310,1.8391,6.1499,10,0,
Inst_m8_n64_pi0.2_TF0.4_R0.4_3.txt,8,64,64×8,6144.0000,6.1440,10,242.1400,243.0350,1.4636,6.1478,10,0,
Inst_m8_n64_pi0.2_TF0.4_R0.4_4.txt,8,64,64×8,6144.0000,6.1440,10,170.7100,172.9610,1.7067,6.1502,10,0,
Inst_m8_n64_pi0.2_TF0.4_R0.4_5.txt,8,64,64×8,6144.0000,6.1440,10,193.4600,195.9760,2.1167,6.1492,10,0,
Inst_m8_n64_pi0.2_TF0.4_R0.4_6.txt,8,64,64×8,6144.0000,6.1440,10,180.0800,185.1060,6.1010,6.1485,10,0,
Inst_m8_n64_pi0.2_TF0.4_R0.4_7.txt,8,64,64×8,6144.0000,6.1440,10,248.6700,252.3380,2.4048,6.1509,10,0,
Inst_m8_n64_pi0.2_TF0.4_R0.4_8.txt,8,64,64×8,6144.0000,6.1440,10,216.9000,220.9190,3.5291,6.1509,10,0,
Inst_m8_n64_pi0.2_TF0.4_R0.4_9.txt,8,64,64×8,6144.0000,6.1440,10,270.9100,272.4280,1.7267,6.1487,10,0,
Inst_m8_n64_pi0.2_TF0.4_R0.6_1.txt,8,64,64×8,6144.0000,6.1440,10,181.6000,183.8160,2.1915,6.1476,10,0,
Inst_m8_n64_pi0.2_TF0.4_R0.6_10.txt,8,64,64×8,6144.0000,6.1440,10,213.6500,218.3200,3.1942,6.1478,10,0,
Inst_m8_n64_pi0.2_TF0.4_R0.6_2.txt,8,64,64×8,6144.0000,6.1440,10,150.3300,150.9540,0.9969,6.1502,10,0,
Inst_m8_n64_pi0.2_TF0.4_R0.6_3.txt,8,64,64×8,6144.0000,6.1440,10,176.9800,180.9270,2.9256,6.1493,10,0,
Inst_m8_n64_pi0.2_TF0.4_R0.6_4.txt,8,64,64×8,6144.0000,6.1440,10,98.1800,100.7650,2.1526,6.1489,10,0,
Inst_m8_n64_pi0.2_TF0.4_R0.6_5.txt,8,64,64×8,6144.0000,6.1440,10,244.1200,245.5180,1.3310,6.1500,10,0,
Inst_m8_n64_pi0.2_TF0.4_R0.6_6.txt,8,64,64×8,6144.0000,6.1440,10,170.2100,176.4840,4.1159,6.1496,10,0,
Inst_m8_n64_pi0.2_TF0.4_R0.6_7.txt,8,64,64×8,6144.0000,6.1440,10,130.3200,139.2670,9.3082,6.1493,10,0,
Inst_m8_n64_pi0.2_TF0.4_R0.6_8.txt,8,64,64×8,6144.0000,6.1440,10,154.5100,157.9090,2.6384,6.1488,10,0,
Inst_m8_n64_pi0.2_TF0.4_R0.6_9.txt,8,64,64×8,6144.0000,6.1440,10,135.0600,141.1070,4.8343,6.1495,10,0,
Inst_m8_n64_pi0.2_TF0.6_R0.4_1.txt,8,64,64×8,6144.0000,6.1440,10,161.2500,173.5910,9.4038,6.1473,10,0,
Inst_m8_n64_pi0.2_TF0.6_R0.4_10.txt,8,64,64×8,6144.0000,6.1440,10,160.8600,173.0670,8.3997,6.1498,10,0,
Inst_m8_n64_pi0.2_TF0.6_R0.4_2.txt,8,64,64×8,6144.0000,6.1440,10,203.2100,213.5450,5.7582,6.1494,10,0,
Inst_m8_n64_pi0.2_TF0.6_R0.4_3.txt,8,64,64×8,6144.0000,6.1440,10,170.5400,176.5430,3.9262,6.1486,10,0,
Inst_m8_n64_pi0.2_TF0.6_R0.4_4.txt,8,64,64×8,6144.0000,6.1440,10,199.4700,208.9140,8.3017,6.1494,10,0,
Inst_m8_n64_pi0.2_TF0.6_R0.4_5.txt,8,64,64×8,6144.0000,6.1440,10,134.5100,138.0780,3.2114,6.1499,10,0,
Inst_m8_n64_pi0.2_TF0.6_R0.4_6.txt,8,64,64×8,6144.0000,6.1440,10,233.3800,245.5930,11.1247,6.1488,10,0,
Inst_m8_n64_pi0.2_TF0.6_R0.4_7.txt,8,64,64×8,6144.0000,6.1440,10,225.9100,227.8340,1.0294,6.1500,10,0,
Inst_m8_n64_pi0.2_TF0.6_R0.4_8.txt,8,64,64×8,6144.0000,6.1440,10,162.8300,168.5600,4.0289,6.1477,10,0,
Inst_m8_n64_pi0.2_TF0.6_R0.4_9.txt,8,64,64×8,6144.0000,6.1440,10,213.8700,228.8590,14.1250,6.1505,10,0,
Inst_m8_n64_pi0.2_TF0.6_R0.6_1.txt,8,64,64×8,6144.0000,6.1440,10,193.7700,208.0060,10.4447,6.1473,10,0,
Inst_m8_n64_pi0.2_TF0.6_R0.6_10.txt,8,64,64×8,6144.0000,6.1440,10,247.4900,257.1060,6.0137,6.1487,10,0,
Inst_m8_n64_pi0.2_TF0.6_R0.6_2.txt,8,64,64×8,6144.0000,6.1440,10,126.0400,132.4640,5.7014,6.1475,10,0,
Inst_m8_n64_pi0.2_TF0.6_R0.6_3.txt,8,64,64×8,6144.0000,6.1440,10,163.9600,175.6870,6.8339,6.1497,10,0,
Inst_m8_n64_pi0.2_TF0.6_R0.6_4.txt,8,64,64×8,6144.0000,6.1440,10,213.2400,231.8350,25.8049,6.1486,10,0,
Inst_m8_n64_pi0.2_TF0.6_R0.6_5.txt,8,64,64×8,6144.0000,6.1440,10,147.2200,153.6440,5.6294,6.1484,10,0,
Inst_m8_n64_pi0.2_TF0.6_R0.6_6.txt,8,64,64×8,6144.0000,6.1440,10,127.0600,129.0260,2.1704,6.1479,10,0,
Inst_m8_n64_pi0.2_TF0.6_R0.6_7.txt,8,64,64×8,6144.0000,6.1440,10,143.2200,159.1630,12.1966,6.1493,10,0,
Inst_m8_n64_pi0.2_TF0.6_R0.6_8.txt,8,64,64×8,6144.0000,6.1440,10,184.2100,192.9270,6.3758,6.1502,10,0,
Inst_m8_n64_pi0.2_TF0.6_R0.6_9.txt,8,64,64×8,6144.0000,6.1440,10,231.8300,241.0440,11.8071,6.1470,10,0,
Inst_m8_n64_pi0.5_TF0.4_R0.4_1.txt,8,64,64×8,6144.0000,6.1440,10,312.5900,315.8640,2.2572,6.1479,10,0,
Inst_m8_n64_pi0.5_TF0.4_R0.4_10.txt,8,64,64×8,6144.0000,6.1440,10,344.3500,354.8420,6.1668,6.1479,10,0,
Inst_m8_n64_pi0.5_TF0.4_R0.4_2.txt,8,64,64×8,6144.0000,6.1440,10,478.1400,492.3270,7.8354,6.1498,10,0,
Inst_m8_n64_pi0.5_TF0.4_R0.4_3.txt,8,64,64×8,6144.0000,6.1440,10,601.8200,625.3600,12.1192,6.1495,10,0,
Inst_m8_n64_pi0.5_TF0.4_R0.4_4.txt,8,64,64×8,6144.0000,6.1440,10,373.8400,396.7480,17.9194,6.1475,10,0,
Inst_m8_n64_pi0.5_TF0.4_R0.4_5.txt,8,64,64×8,6144.0000,6.1440,10,387.9900,391.9720,3.6042,6.1510,10,0,
Inst_m8_n64_pi0.5_TF0.4_R0.4_6.txt,8,64,64×8,6144.0000,6.1440,10,570.7100,590.4170,11.9151,6.1480,10,0,
Inst_m8_n64_pi0.5_TF0.4_R0.4_7.txt,8,64,64×8,6144.0000,6.1440,10,381.7500,382.9590,2.5521,6.1480,10,0,
Inst_m8_n64_pi0.5_TF0.4_R0.4_8.txt,8,64,64×8,6144.0000,6.1440,10,351.0000,360.3770,8.0069,6.1506,10,0,
Inst_m8_n64_pi0.5_TF0.4_R0.4_9.txt,8,64,64×8,6144.0000,6.1440,10,304.8800,318.2660,11.8234,6.1478,10,0,
Inst_m8_n64_pi0.5_TF0.4_R0.6_1.txt,8,64,64×8,6144.0000,6.1440,10,492.2300,502.3560,9.4021,6.1500,10,0,
Inst_m8_n64_pi0.5_TF0.4_R0.6_10.txt,8,64,64×8,6144.0000,6.1440,10,407.8900,429.5970,17.1177,6.1488,10,0,
Inst_m8_n64_pi0.5_TF0.4_R0.6_2.txt,8,64,64×8,6144.0000,6.1440,10,454.8600,468.0150,10.8168,6.1500,10,0,
Inst_m8_n64_pi0.5_TF0.4_R0.6_3.txt,8,64,64×8,6144.0000,6.1440,10,413.3500,421.1440,5.7014,6.1494,10,0,
Inst_m8_n64_pi0.5_TF0.4_R0.6_4.txt,8,64,64×8,6144.0000,6.1440,10,481.5900,510.8580,17.6573,6.1491,10,0,
Inst_m8_n64_pi0.5_TF0.4_R0.6_5.txt,8,64,64×8,6144.0000,6.1440,10,391.4600,411.0020,10.7754,6.1488,10,0,
Inst_m8_n64_pi0.5_TF0.4_R0.6_6.txt,8,64,64×8,6144.0000,6.1440,10,459.8900,464.0720,3.2637,6.1505,10,0,
Inst_m8_n64_pi0.5_TF0.4_R0.6_7.txt,8,64,64×8,6144.0000,6.1440,10,406.1400,419.2260,10.5358,6.1492,10,0,
Inst_m8_n64_pi0.5_TF0.4_R0.6_8.txt,8,64,64×8,6144.0000,6.1440,10,462.2100,474.2010,9.3908,6.1479,10,0,
Inst_m8_n64_pi0.5_TF0.4_R0.6_9.txt,8,64,64×8,6144.0000,6.1440,10,476.7100,488.0150,9.0592,6.1494,10,0,
Inst_m8_n64_pi0.5_TF0.6_R0.4_1.txt,8,64,64×8,6144.0000,6.1440,10,302.7300,312.7330,6.8943,6.1497,10,0,
Inst_m8_n64_pi0.5_TF0.6_R0.4_10.txt,8,64,64×8,6144.0000,6.1440,10,439.6600,449.0310,5.1346,6.1497,10,0,
Inst_m8_n64_pi0.5_TF0.6_R0.4_2.txt,8,64,64×8,6144.0000,6.1440,10,365.5300,373.5630,8.5499,6.1492,10,0,
Inst_m8_n64_pi0.5_TF0.6_R0.4_3.txt,8,64,64×8,6144.0000,6.1440,10,439.2500,457.7870,10.9587,6.1479,10,0,
Inst_m8_n64_pi0.5_TF0.6_R0.4_4.txt,8,64,64×8,6144.0000,6.1440,10,447.6600,459.1460,10.2724,6.1478,10,0,
Inst_m8_n64_pi0.5_TF0.6_R0.4_5.txt,8,64,64×8,6144.0000,6.1440,10,325.7100,341.1460,10.4668,6.1501,10,0,
Inst_m8_n64_pi0.5_TF0.6_R0.4_6.txt,8,64,64×8,6144.0000,6.1440,10,582.0900,604.4050,17.1074,6.1489,10,0,
Inst_m8_n64_pi0.5_TF0.6_R0.4_7.txt,8,64,64×8,6144.0000,6.1440,10,304.6100,321.7230,8.6062,6.1493,10,0,
Inst_m8_n64_pi0.5_TF0.6_R0.4_8.txt,8,64,64×8,6144.0000,6.1440,10,316.5900,340.9930,16.1393,6.1504,10,0,
Inst_m8_n64_pi0.5_TF0.6_R0.4_9.txt,8,64,64×8,6144.0000,6.1440,10,353.5400,367.6880,11.5753,6.1502,10,0,
Inst_m8_n64_pi0.5_TF0.6_R0.6_1.txt,8,64,64×8,6144.0000,6.1440,10,431.6100,445.9050,8.3776,6.1474,10,0,
Inst_m8_n64_pi0.5_TF0.6_R0.6_10.txt,8,64,64×8,6144.0000,6.1440,10,294.7100,314.7460,18.7274,6.1489,10,0,
Inst_m8_n64_pi0.5_TF0.6_R0.6_2.txt,8,64,64×8,6144.0000,6.1440,10,483.8500,522.6210,24.0575,6.1490,10,0,
Inst_m8_n64_pi0.5_TF0.6_R0.6_3.txt,8,64,64×8,6144.0000,6.1440,10,361.9300,388.9610,14.0631,6.1495,10,0,
Inst_m8_n64_pi0.5_TF0.6_R0.6_4.txt,8,64,64×8,6144.0000,6.1440,10,613.2200,642.5520,21.0565,6.1487,10,0,
Inst_m8_n64_pi0.5_TF0.6_R0.6_5.txt,8,64,64×8,6144.0000,6.1440,10,475.5700,495.8490,11.4722,6.1500,10,0,
Inst_m8_n64_pi0.5_TF0.6_R0.6_6.txt,8,64,64×8,6144.0000,6.1440,10,429.7100,455.0990,16.3232,6.1492,10,0,
Inst_m8_n64_pi0.5_TF0.6_R0.6_7.txt,8,64,64×8,6144.0000,6.1440,10,394.7800,426.1990,20.3753,6.1496,10,0,
Inst_m8_n64_pi0.5_TF0.6_R0.6_8.txt,8,64,64×8,6144.0000,6.1440,10,548.5600,576.1730,21.3997,6.1485,10,0,
Inst_m8_n64_pi0.5_TF0.6_R0.6_9.txt,8,64,64×8,6144.0000,6.1440,10,337.5200,362.3810,22.1232,6.1494,10,0,
Inst_m8_n64_pi1.0_TF0.4_R0.4_1.txt,8,64,64×8,6144.0000,6.1440,10,834.6000,880.0760,33.0237,6.1496,10,0,
