Instance,m,n,Size,Runtime_Setting_MS,Runtime_Setting_S,Repetitions,MinResult_GA,AvgResult_GA,StdResult_GA,AvgTime_GA,SuccessRuns_GA,FailedRuns_GA,FirstError_GA
Inst_m20_n200_pi0.2_TF0.4_R0.4_4.txt,20,200,200×20,48000.0000,48.0000,10,209.0500,212.8330,2.9928,48.0122,10,0,
Inst_m20_n200_pi0.2_TF0.4_R0.4_5.txt,20,200,200×20,48000.0000,48.0000,10,177.5500,178.4750,0.6482,48.0180,10,0,
Inst_m20_n200_pi0.2_TF0.4_R0.4_6.txt,20,200,200×20,48000.0000,48.0000,10,183.3200,185.1390,1.3181,48.0135,10,0,
Inst_m20_n200_pi0.2_TF0.4_R0.4_7.txt,20,200,200×20,48000.0000,48.0000,10,267.4600,273.1960,4.1094,48.0119,10,0,
Inst_m20_n200_pi0.2_TF0.4_R0.4_8.txt,20,200,200×20,48000.0000,48.0000,10,211.3100,212.7340,1.2248,48.0143,10,0,
Inst_m20_n200_pi0.2_TF0.4_R0.4_9.txt,20,200,200×20,48000.0000,48.0000,10,199.5700,203.7510,3.6897,48.0115,10,0,
Inst_m20_n200_pi0.2_TF0.4_R0.6_1.txt,20,200,200×20,48000.0000,48.0000,10,255.8600,259.2440,1.6743,48.0195,10,0,
Inst_m20_n200_pi0.2_TF0.4_R0.6_10.txt,20,200,200×20,48000.0000,48.0000,10,224.2000,228.3920,3.1080,48.0129,10,0,
Inst_m20_n200_pi0.2_TF0.4_R0.6_2.txt,20,200,200×20,48000.0000,48.0000,10,224.7600,228.0240,1.9362,48.0201,10,0,
Inst_m20_n200_pi0.2_TF0.4_R0.6_3.txt,20,200,200×20,48000.0000,48.0000,10,212.1400,217.3120,2.9748,48.0151,10,0,
Inst_m20_n200_pi0.2_TF0.4_R0.6_4.txt,20,200,200×20,48000.0000,48.0000,10,232.9800,236.0290,1.4616,48.0136,10,0,
Inst_m20_n200_pi0.2_TF0.4_R0.6_5.txt,20,200,200×20,48000.0000,48.0000,10,211.3600,217.5310,5.3267,48.0183,10,0,
Inst_m20_n200_pi0.2_TF0.4_R0.6_6.txt,20,200,200×20,48000.0000,48.0000,10,226.7700,230.9880,1.8326,48.0136,10,0,
Inst_m20_n200_pi0.2_TF0.4_R0.6_7.txt,20,200,200×20,48000.0000,48.0000,10,214.0300,215.6490,1.5988,48.0174,10,0,
Inst_m20_n200_pi0.2_TF0.4_R0.6_8.txt,20,200,200×20,48000.0000,48.0000,10,224.1200,232.0750,4.8011,48.0164,10,0,
Inst_m20_n200_pi0.2_TF0.4_R0.6_9.txt,20,200,200×20,48000.0000,48.0000,10,292.5400,292.6520,0.2367,48.0155,10,0,
Inst_m20_n200_pi0.2_TF0.6_R0.4_1.txt,20,200,200×20,48000.0000,48.0000,10,198.9200,204.0240,3.1128,48.0156,10,0,
Inst_m20_n200_pi0.2_TF0.6_R0.4_10.txt,20,200,200×20,48000.0000,48.0000,10,246.7600,252.3040,4.1369,48.0118,10,0,
Inst_m20_n200_pi0.2_TF0.6_R0.4_2.txt,20,200,200×20,48000.0000,48.0000,10,149.2300,152.9770,3.2590,48.0146,10,0,
Inst_m20_n200_pi0.2_TF0.6_R0.4_3.txt,20,200,200×20,48000.0000,48.0000,10,229.0800,234.9750,3.8706,48.0198,10,0,
Inst_m20_n200_pi0.2_TF0.6_R0.4_4.txt,20,200,200×20,48000.0000,48.0000,10,300.9300,304.9770,3.3924,48.0123,10,0,
Inst_m20_n200_pi0.2_TF0.6_R0.4_5.txt,20,200,200×20,48000.0000,48.0000,10,195.0100,200.1890,3.1837,48.0163,10,0,
Inst_m20_n200_pi0.2_TF0.6_R0.4_6.txt,20,200,200×20,48000.0000,48.0000,10,257.1500,263.7990,4.2385,48.0102,10,0,
Inst_m20_n200_pi0.2_TF0.6_R0.4_7.txt,20,200,200×20,48000.0000,48.0000,10,233.0200,238.5610,4.4412,48.0196,10,0,
Inst_m20_n200_pi0.2_TF0.6_R0.4_8.txt,20,200,200×20,48000.0000,48.0000,10,277.3800,281.6890,2.3966,48.0163,10,0,
Inst_m20_n200_pi0.2_TF0.6_R0.4_9.txt,20,200,200×20,48000.0000,48.0000,10,265.5700,268.0620,1.6732,48.0124,10,0,
Inst_m20_n200_pi0.2_TF0.6_R0.6_1.txt,20,200,200×20,48000.0000,48.0000,10,168.1100,175.3340,3.3163,48.0127,10,0,
Inst_m20_n200_pi0.2_TF0.6_R0.6_10.txt,20,200,200×20,48000.0000,48.0000,10,209.2200,217.6160,4.2868,48.0151,10,0,
Inst_m20_n200_pi0.2_TF0.6_R0.6_2.txt,20,200,200×20,48000.0000,48.0000,10,187.9400,190.9530,2.3338,48.0155,10,0,
Inst_m20_n200_pi0.2_TF0.6_R0.6_3.txt,20,200,200×20,48000.0000,48.0000,10,280.4200,283.5360,2.1498,48.0151,10,0,
Inst_m20_n200_pi0.2_TF0.6_R0.6_4.txt,20,200,200×20,48000.0000,48.0000,10,230.0300,239.7830,6.8309,48.0106,10,0,
Inst_m20_n200_pi0.2_TF0.6_R0.6_5.txt,20,200,200×20,48000.0000,48.0000,10,177.5400,184.2510,4.5585,48.0135,10,0,
Inst_m20_n200_pi0.2_TF0.6_R0.6_6.txt,20,200,200×20,48000.0000,48.0000,10,255.9400,263.0880,3.4339,48.0177,10,0,
Inst_m20_n200_pi0.2_TF0.6_R0.6_7.txt,20,200,200×20,48000.0000,48.0000,10,222.4600,225.4360,2.4608,48.0159,10,0,
Inst_m20_n200_pi0.2_TF0.6_R0.6_8.txt,20,200,200×20,48000.0000,48.0000,10,199.6100,205.0570,4.1064,48.0169,10,0,
Inst_m20_n200_pi0.2_TF0.6_R0.6_9.txt,20,200,200×20,48000.0000,48.0000,10,320.6300,325.4930,3.8228,48.0157,10,0,
Inst_m20_n200_pi0.5_TF0.4_R0.4_1.txt,20,200,200×20,48000.0000,48.0000,10,576.2100,583.3190,3.6283,48.0141,10,0,
Inst_m20_n200_pi0.5_TF0.4_R0.4_10.txt,20,200,200×20,48000.0000,48.0000,10,527.2500,527.6510,0.6441,48.0128,10,0,
Inst_m20_n200_pi0.5_TF0.4_R0.4_2.txt,20,200,200×20,48000.0000,48.0000,10,494.9000,501.3640,4.6929,48.0174,10,0,
Inst_m20_n200_pi0.5_TF0.4_R0.4_3.txt,20,200,200×20,48000.0000,48.0000,10,542.8000,557.4530,6.1942,48.0147,10,0,
Inst_m20_n200_pi0.5_TF0.4_R0.4_4.txt,20,200,200×20,48000.0000,48.0000,10,577.8700,590.3660,6.4912,48.0143,10,0,
Inst_m20_n200_pi0.5_TF0.4_R0.4_5.txt,20,200,200×20,48000.0000,48.0000,10,358.9500,364.9200,4.0715,48.0150,10,0,
Inst_m20_n200_pi0.5_TF0.4_R0.4_6.txt,20,200,200×20,48000.0000,48.0000,10,515.2600,521.0710,4.3666,48.0181,10,0,
Inst_m20_n200_pi0.5_TF0.4_R0.4_7.txt,20,200,200×20,48000.0000,48.0000,10,578.7000,584.0210,2.8856,48.0105,10,0,
Inst_m20_n200_pi0.5_TF0.4_R0.4_8.txt,20,200,200×20,48000.0000,48.0000,10,600.2900,612.3940,8.6720,48.0125,10,0,
Inst_m20_n200_pi0.5_TF0.4_R0.4_9.txt,20,200,200×20,48000.0000,48.0000,10,549.0900,558.9320,6.4682,48.0154,10,0,
Inst_m20_n200_pi0.5_TF0.4_R0.6_1.txt,20,200,200×20,48000.0000,48.0000,10,660.3500,672.3930,7.2600,48.0121,10,0,
Inst_m20_n200_pi0.5_TF0.4_R0.6_10.txt,20,200,200×20,48000.0000,48.0000,10,476.9300,482.7380,4.5707,48.0145,10,0,
Inst_m20_n200_pi0.5_TF0.4_R0.6_2.txt,20,200,200×20,48000.0000,48.0000,10,467.3400,476.8750,6.9197,48.0165,10,0,
Inst_m20_n200_pi0.5_TF0.4_R0.6_3.txt,20,200,200×20,48000.0000,48.0000,10,423.1300,435.4460,5.4332,48.0151,10,0,
Inst_m20_n200_pi0.5_TF0.4_R0.6_4.txt,20,200,200×20,48000.0000,48.0000,10,509.0600,512.1300,2.3600,48.0135,10,0,
Inst_m20_n200_pi0.5_TF0.4_R0.6_5.txt,20,200,200×20,48000.0000,48.0000,10,727.8000,732.7540,2.0967,48.0116,10,0,
Inst_m20_n200_pi0.5_TF0.4_R0.6_6.txt,20,200,200×20,48000.0000,48.0000,10,417.4000,429.1510,7.0981,48.0120,10,0,
Inst_m20_n200_pi0.5_TF0.4_R0.6_7.txt,20,200,200×20,48000.0000,48.0000,10,522.1200,531.1020,5.5710,48.0153,10,0,
Inst_m20_n200_pi0.5_TF0.4_R0.6_8.txt,20,200,200×20,48000.0000,48.0000,10,573.1800,576.2960,2.2334,48.0127,10,0,
Inst_m20_n200_pi0.5_TF0.4_R0.6_9.txt,20,200,200×20,48000.0000,48.0000,10,674.7800,683.9730,7.0938,48.0207,10,0,
Inst_m20_n200_pi0.5_TF0.6_R0.4_1.txt,20,200,200×20,48000.0000,48.0000,10,562.7400,583.5450,15.4814,48.0110,10,0,
Inst_m20_n200_pi0.5_TF0.6_R0.4_10.txt,20,200,200×20,48000.0000,48.0000,10,515.7900,526.8760,7.1014,48.0146,10,0,
Inst_m20_n200_pi0.5_TF0.6_R0.4_2.txt,20,200,200×20,48000.0000,48.0000,10,726.0500,743.4270,10.6440,48.0124,10,0,
Inst_m20_n200_pi0.5_TF0.6_R0.4_3.txt,20,200,200×20,48000.0000,48.0000,10,520.2200,526.9420,5.2777,48.0130,10,0,
Inst_m20_n200_pi0.5_TF0.6_R0.4_4.txt,20,200,200×20,48000.0000,48.0000,10,673.3000,684.5380,8.7986,48.0152,10,0,
Inst_m20_n200_pi0.5_TF0.6_R0.4_5.txt,20,200,200×20,48000.0000,48.0000,10,472.3100,478.9450,4.9582,48.0153,10,0,
Inst_m20_n200_pi0.5_TF0.6_R0.4_6.txt,20,200,200×20,48000.0000,48.0000,10,513.5900,521.8640,5.4133,48.0115,10,0,
Inst_m20_n200_pi0.5_TF0.6_R0.4_7.txt,20,200,200×20,48000.0000,48.0000,10,563.9600,586.6870,15.6728,48.0129,10,0,
Inst_m20_n200_pi0.5_TF0.6_R0.4_8.txt,20,200,200×20,48000.0000,48.0000,10,650.4500,658.9090,6.7760,48.0152,10,0,
Inst_m20_n200_pi0.5_TF0.6_R0.4_9.txt,20,200,200×20,48000.0000,48.0000,10,414.2800,420.2990,5.3793,48.0182,10,0,
Inst_m20_n200_pi0.5_TF0.6_R0.6_1.txt,20,200,200×20,48000.0000,48.0000,10,430.6300,447.0080,11.1904,48.0129,10,0,
Inst_m20_n200_pi0.5_TF0.6_R0.6_10.txt,20,200,200×20,48000.0000,48.0000,10,583.8600,620.1270,20.3915,48.0147,10,0,
Inst_m20_n200_pi0.5_TF0.6_R0.6_2.txt,20,200,200×20,48000.0000,48.0000,10,602.5500,619.1390,13.4239,48.0136,10,0,
Inst_m20_n200_pi0.5_TF0.6_R0.6_3.txt,20,200,200×20,48000.0000,48.0000,10,543.1800,549.3330,5.3217,48.0137,10,0,
Inst_m20_n200_pi0.5_TF0.6_R0.6_4.txt,20,200,200×20,48000.0000,48.0000,10,672.8400,687.0780,12.9127,48.0104,10,0,
Inst_m20_n200_pi0.5_TF0.6_R0.6_5.txt,20,200,200×20,48000.0000,48.0000,10,846.6400,853.3040,5.3233,48.0166,10,0,
Inst_m20_n200_pi0.5_TF0.6_R0.6_6.txt,20,200,200×20,48000.0000,48.0000,10,407.4400,417.4900,5.4297,48.0173,10,0,
Inst_m20_n200_pi0.5_TF0.6_R0.6_7.txt,20,200,200×20,48000.0000,48.0000,10,672.9000,698.0400,19.6125,48.0129,10,0,
Inst_m20_n200_pi0.5_TF0.6_R0.6_8.txt,20,200,200×20,48000.0000,48.0000,10,556.2500,572.2080,9.7324,48.0150,10,0,
Inst_m20_n200_pi0.5_TF0.6_R0.6_9.txt,20,200,200×20,48000.0000,48.0000,10,539.6800,545.8100,6.0192,48.0128,10,0,
Inst_m20_n200_pi1.0_TF0.4_R0.4_1.txt,20,200,200×20,48000.0000,48.0000,10,1398.6300,1411.8260,11.1349,48.0149,10,0,
Inst_m20_n200_pi1.0_TF0.4_R0.4_10.txt,20,200,200×20,48000.0000,48.0000,10,1315.5200,1335.7630,14.6832,48.0154,10,0,
Inst_m20_n200_pi1.0_TF0.4_R0.4_2.txt,20,200,200×20,48000.0000,48.0000,10,1076.8300,1086.8570,10.3775,48.0136,10,0,
Inst_m20_n200_pi1.0_TF0.4_R0.4_3.txt,20,200,200×20,48000.0000,48.0000,10,1032.8500,1033.7490,2.2305,48.0135,10,0,
Inst_m20_n200_pi1.0_TF0.4_R0.4_4.txt,20,200,200×20,48000.0000,48.0000,10,1264.0800,1275.6420,6.1744,48.0147,10,0,
Inst_m20_n200_pi1.0_TF0.4_R0.4_5.txt,20,200,200×20,48000.0000,48.0000,10,1364.2500,1376.1000,7.9246,48.0151,10,0,
Inst_m20_n200_pi1.0_TF0.4_R0.4_6.txt,20,200,200×20,48000.0000,48.0000,10,1305.0900,1317.9450,13.0359,48.0162,10,0,
Inst_m20_n200_pi1.0_TF0.4_R0.4_7.txt,20,200,200×20,48000.0000,48.0000,10,1017.3500,1039.7140,18.1904,48.0130,10,0,
Inst_m20_n200_pi1.0_TF0.4_R0.4_8.txt,20,200,200×20,48000.0000,48.0000,10,1303.7800,1352.4690,26.3501,48.0153,10,0,
Inst_m20_n200_pi1.0_TF0.4_R0.4_9.txt,20,200,200×20,48000.0000,48.0000,10,1214.6600,1225.1280,6.0334,48.0132,10,0,
Inst_m20_n200_pi1.0_TF0.4_R0.6_1.txt,20,200,200×20,48000.0000,48.0000,10,1113.3000,1119.2650,5.1514,48.0145,10,0,
Inst_m20_n200_pi1.0_TF0.4_R0.6_10.txt,20,200,200×20,48000.0000,48.0000,10,1405.3900,1465.5640,27.3916,48.0140,10,0,
Inst_m20_n200_pi1.0_TF0.4_R0.6_2.txt,20,200,200×20,48000.0000,48.0000,10,1376.9700,1376.9700,0.0000,48.0157,10,0,
Inst_m20_n200_pi1.0_TF0.4_R0.6_3.txt,20,200,200×20,48000.0000,48.0000,10,1280.5000,1295.8180,12.3242,48.0173,10,0,
Inst_m20_n200_pi1.0_TF0.4_R0.6_4.txt,20,200,200×20,48000.0000,48.0000,10,1002.0200,1012.4320,8.8803,48.0173,10,0,
Inst_m20_n200_pi1.0_TF0.4_R0.6_5.txt,20,200,200×20,48000.0000,48.0000,10,804.3900,829.3620,12.0489,48.0130,10,0,
Inst_m20_n200_pi1.0_TF0.4_R0.6_6.txt,20,200,200×20,48000.0000,48.0000,10,1107.4300,1123.8570,10.4309,48.0112,10,0,
Inst_m20_n200_pi1.0_TF0.4_R0.6_7.txt,20,200,200×20,48000.0000,48.0000,10,1085.2000,1096.4630,9.7083,48.0176,10,0,
Inst_m20_n200_pi1.0_TF0.4_R0.6_8.txt,20,200,200×20,48000.0000,48.0000,10,1139.9100,1181.5870,20.5695,48.0129,10,0,
Inst_m20_n200_pi1.0_TF0.4_R0.6_9.txt,20,200,200×20,48000.0000,48.0000,10,961.1100,966.8460,3.9411,48.0161,10,0,
Inst_m20_n200_pi1.0_TF0.6_R0.4_1.txt,20,200,200×20,48000.0000,48.0000,10,1252.0400,1262.9770,9.6246,48.0167,10,0,
Inst_m20_n200_pi1.0_TF0.6_R0.4_10.txt,20,200,200×20,48000.0000,48.0000,10,981.8100,998.2140,10.0509,48.0155,10,0,
Inst_m20_n200_pi1.0_TF0.6_R0.4_2.txt,20,200,200×20,48000.0000,48.0000,10,1127.3900,1160.5340,18.7104,48.0171,10,0,
Inst_m20_n200_pi1.0_TF0.6_R0.4_3.txt,20,200,200×20,48000.0000,48.0000,10,1130.8300,1152.7100,15.5859,48.0173,10,0,
Inst_m20_n200_pi1.0_TF0.6_R0.4_4.txt,20,200,200×20,48000.0000,48.0000,10,1318.9200,1328.5310,6.7623,48.0130,10,0,
Inst_m20_n200_pi1.0_TF0.6_R0.4_5.txt,20,200,200×20,48000.0000,48.0000,10,1109.9500,1143.5380,23.6994,48.0132,10,0,
Inst_m20_n200_pi1.0_TF0.6_R0.4_6.txt,20,200,200×20,48000.0000,48.0000,10,1000.1500,1014.8130,9.7452,48.0196,10,0,
Inst_m20_n200_pi1.0_TF0.6_R0.4_7.txt,20,200,200×20,48000.0000,48.0000,10,1360.7700,1385.9530,19.2236,48.0165,10,0,
Inst_m20_n200_pi1.0_TF0.6_R0.4_8.txt,20,200,200×20,48000.0000,48.0000,10,1071.4700,1084.7640,10.8960,48.0138,10,0,
Inst_m20_n200_pi1.0_TF0.6_R0.4_9.txt,20,200,200×20,48000.0000,48.0000,10,1128.6500,1154.9640,16.0158,48.0123,10,0,
Inst_m20_n200_pi1.0_TF0.6_R0.6_1.txt,20,200,200×20,48000.0000,48.0000,10,1318.2300,1355.7240,29.0143,48.0184,10,0,
Inst_m20_n200_pi1.0_TF0.6_R0.6_10.txt,20,200,200×20,48000.0000,48.0000,10,1548.9900,1561.6310,12.6373,48.0159,10,0,
Inst_m20_n200_pi1.0_TF0.6_R0.6_2.txt,20,200,200×20,48000.0000,48.0000,10,1137.6100,1222.2770,52.2683,48.0165,10,0,
Inst_m20_n200_pi1.0_TF0.6_R0.6_3.txt,20,200,200×20,48000.0000,48.0000,10,1068.2900,1115.9360,21.5362,48.0128,10,0,
Inst_m20_n200_pi1.0_TF0.6_R0.6_4.txt,20,200,200×20,48000.0000,48.0000,10,1043.4100,1068.5370,20.5417,48.0137,10,0,
Inst_m20_n200_pi1.0_TF0.6_R0.6_5.txt,20,200,200×20,48000.0000,48.0000,10,1287.3300,1330.1070,31.2520,48.0138,10,0,
Inst_m20_n200_pi1.0_TF0.6_R0.6_6.txt,20,200,200×20,48000.0000,48.0000,10,1065.5100,1114.5910,36.1829,48.0117,10,0,
Inst_m20_n200_pi1.0_TF0.6_R0.6_7.txt,20,200,200×20,48000.0000,48.0000,10,920.4700,963.4150,27.3609,48.0148,10,0,
Inst_m20_n200_pi1.0_TF0.6_R0.6_8.txt,20,200,200×20,48000.0000,48.0000,10,1151.2700,1171.9510,17.2217,48.0117,10,0,
Inst_m20_n200_pi1.0_TF0.6_R0.6_9.txt,20,200,200×20,48000.0000,48.0000,10,1019.6500,1036.9050,11.8218,48.0118,10,0,
Inst_m20_n200_pi2.0_TF0.4_R0.4_1.txt,20,200,200×20,48000.0000,48.0000,10,1549.5300,1560.3460,17.0262,48.0100,10,0,
Inst_m20_n200_pi2.0_TF0.4_R0.4_10.txt,20,200,200×20,48000.0000,48.0000,10,2982.2000,3030.9990,41.0445,48.0123,10,0,
Inst_m20_n200_pi2.0_TF0.4_R0.4_2.txt,20,200,200×20,48000.0000,48.0000,10,2318.0300,2346.7940,21.3508,48.0153,10,0,
Inst_m20_n200_pi2.0_TF0.4_R0.4_3.txt,20,200,200×20,48000.0000,48.0000,10,2573.7200,2603.4890,22.3621,48.0142,10,0,
Inst_m20_n200_pi2.0_TF0.4_R0.4_4.txt,20,200,200×20,48000.0000,48.0000,10,2001.0900,2016.4850,12.0198,48.0155,10,0,
Inst_m20_n200_pi2.0_TF0.4_R0.4_5.txt,20,200,200×20,48000.0000,48.0000,10,2325.7100,2333.9190,4.5807,48.0127,10,0,
Inst_m20_n200_pi2.0_TF0.4_R0.4_6.txt,20,200,200×20,48000.0000,48.0000,10,2214.8400,2214.8400,0.0000,48.0116,10,0,
Inst_m20_n200_pi2.0_TF0.4_R0.4_7.txt,20,200,200×20,48000.0000,48.0000,10,2044.2400,2098.9690,37.2551,48.0163,10,0,
Inst_m20_n200_pi2.0_TF0.4_R0.4_8.txt,20,200,200×20,48000.0000,48.0000,10,1756.0700,1763.0450,5.0409,48.0204,10,0,
Inst_m20_n200_pi2.0_TF0.4_R0.4_9.txt,20,200,200×20,48000.0000,48.0000,10,1995.8500,2024.1860,24.1852,48.0127,10,0,
Inst_m20_n200_pi2.0_TF0.4_R0.6_1.txt,20,200,200×20,48000.0000,48.0000,10,2591.1100,2639.7430,36.3860,48.0132,10,0,
Inst_m20_n200_pi2.0_TF0.4_R0.6_10.txt,20,200,200×20,48000.0000,48.0000,10,2080.8100,2129.5810,34.2324,48.0159,10,0,
Inst_m20_n200_pi2.0_TF0.4_R0.6_2.txt,20,200,200×20,48000.0000,48.0000,10,2523.2800,2542.0020,7.1933,48.0140,10,0,
Inst_m20_n200_pi2.0_TF0.4_R0.6_3.txt,20,200,200×20,48000.0000,48.0000,10,1845.1300,1897.3070,32.2121,48.0099,10,0,
Inst_m20_n200_pi2.0_TF0.4_R0.6_4.txt,20,200,200×20,48000.0000,48.0000,10,2034.8000,2064.9230,24.2018,48.0152,10,0,
Inst_m20_n200_pi2.0_TF0.4_R0.6_5.txt,20,200,200×20,48000.0000,48.0000,10,2114.3300,2181.4600,36.0142,48.0143,10,0,
Inst_m20_n200_pi2.0_TF0.4_R0.6_6.txt,20,200,200×20,48000.0000,48.0000,10,1693.6500,1735.4300,29.3986,48.0169,10,0,
Inst_m20_n200_pi2.0_TF0.4_R0.6_7.txt,20,200,200×20,48000.0000,48.0000,10,2618.7800,2628.6880,7.9076,48.0174,10,0,
Inst_m20_n200_pi2.0_TF0.4_R0.6_8.txt,20,200,200×20,48000.0000,48.0000,10,2353.4500,2357.8400,4.0082,48.0178,10,0,
Inst_m20_n200_pi2.0_TF0.4_R0.6_9.txt,20,200,200×20,48000.0000,48.0000,10,1800.0500,1831.8100,22.7060,48.0150,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.4_1.txt,20,200,200×20,48000.0000,48.0000,10,2621.0400,2686.5690,42.0515,48.0151,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.4_10.txt,20,200,200×20,48000.0000,48.0000,10,2104.7400,2139.7030,16.7446,48.0119,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.4_2.txt,20,200,200×20,48000.0000,48.0000,10,2307.5300,2354.9660,25.8415,48.0151,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.4_3.txt,20,200,200×20,48000.0000,48.0000,10,2884.1400,2937.8540,39.5842,48.0178,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.4_4.txt,20,200,200×20,48000.0000,48.0000,10,2266.6000,2302.9290,19.3984,48.0152,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.4_5.txt,20,200,200×20,48000.0000,48.0000,10,2872.7400,2898.7210,23.2206,48.0134,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.4_6.txt,20,200,200×20,48000.0000,48.0000,10,2132.0100,2214.6650,47.4462,48.0177,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.4_7.txt,20,200,200×20,48000.0000,48.0000,10,2017.2600,2082.4020,35.1437,48.0132,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.4_8.txt,20,200,200×20,48000.0000,48.0000,10,2367.6800,2377.6000,7.1939,48.0106,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.4_9.txt,20,200,200×20,48000.0000,48.0000,10,2111.1000,2146.8060,21.2295,48.0130,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.6_1.txt,20,200,200×20,48000.0000,48.0000,10,1276.7400,1326.2390,30.5391,48.0155,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.6_10.txt,20,200,200×20,48000.0000,48.0000,10,2554.4300,2636.0090,66.3846,48.0165,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.6_2.txt,20,200,200×20,48000.0000,48.0000,10,2311.7100,2388.0800,58.2033,48.0098,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.6_3.txt,20,200,200×20,48000.0000,48.0000,10,1816.0100,1837.3290,23.9905,48.0140,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.6_4.txt,20,200,200×20,48000.0000,48.0000,10,2741.8900,2761.5240,12.0760,48.0174,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.6_5.txt,20,200,200×20,48000.0000,48.0000,10,2268.0500,2331.6870,41.4353,48.0184,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.6_6.txt,20,200,200×20,48000.0000,48.0000,10,1993.1200,2066.7850,48.5554,48.0157,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.6_7.txt,20,200,200×20,48000.0000,48.0000,10,2951.2600,3004.8800,44.6904,48.0164,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.6_8.txt,20,200,200×20,48000.0000,48.0000,10,2772.1100,2811.7720,29.8042,48.0175,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.6_9.txt,20,200,200×20,48000.0000,48.0000,10,2304.4900,2318.1770,10.5007,48.0169,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.4_1.txt,20,320,320×20,76800.0000,76.8000,10,373.5100,385.5300,8.0217,76.8202,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.4_10.txt,20,320,320×20,76800.0000,76.8000,10,243.0800,246.9690,2.1457,76.8255,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.4_2.txt,20,320,320×20,76800.0000,76.8000,10,381.8200,384.7040,1.8297,76.8201,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.4_3.txt,20,320,320×20,76800.0000,76.8000,10,447.8400,452.9100,3.4812,76.8252,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.4_4.txt,20,320,320×20,76800.0000,76.8000,10,311.1700,318.0250,4.5110,76.8175,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.4_5.txt,20,320,320×20,76800.0000,76.8000,10,335.4700,337.7660,2.0172,76.8204,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.4_6.txt,20,320,320×20,76800.0000,76.8000,10,359.6100,361.2650,1.2981,76.8209,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.4_7.txt,20,320,320×20,76800.0000,76.8000,10,557.6600,559.0880,1.6617,76.8239,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.4_8.txt,20,320,320×20,76800.0000,76.8000,10,359.5300,360.0120,0.2857,76.8214,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.4_9.txt,20,320,320×20,76800.0000,76.8000,10,365.2500,369.0530,3.9262,76.8281,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.6_1.txt,20,320,320×20,76800.0000,76.8000,10,256.2900,260.8800,3.2720,76.8214,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.6_10.txt,20,320,320×20,76800.0000,76.8000,10,264.3300,269.2080,3.0001,76.8248,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.6_2.txt,20,320,320×20,76800.0000,76.8000,10,291.3200,294.6910,3.9870,76.8178,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.6_3.txt,20,320,320×20,76800.0000,76.8000,10,280.9900,285.3700,4.8846,76.8251,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.6_4.txt,20,320,320×20,76800.0000,76.8000,10,403.4200,406.9210,2.0312,76.8140,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.6_5.txt,20,320,320×20,76800.0000,76.8000,10,276.5300,281.3040,2.4100,76.8197,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.6_6.txt,20,320,320×20,76800.0000,76.8000,10,451.2100,456.3960,4.3778,76.8178,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.6_7.txt,20,320,320×20,76800.0000,76.8000,10,303.0200,304.3360,1.0181,76.8200,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.6_8.txt,20,320,320×20,76800.0000,76.8000,10,365.9500,371.5930,3.5400,76.8203,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.6_9.txt,20,320,320×20,76800.0000,76.8000,10,360.2500,371.3370,7.2043,76.8284,10,0,
