Instance,m,n,Size,Runtime_Setting_MS,Runtime_Setting_S,Repetitions,MinResult_GA,AvgResult_GA,StdResult_GA,AvgTime_GA,SuccessRuns_GA,FailedRuns_GA,FirstError_GA
Inst_m3_n15_pi0.2_TF0.6_R0.6_10.txt,3,15,15×3,540.0000,0.5400,10,288.1800,316.7360,31.7290,0.5425,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_2.txt,3,15,15×3,540.0000,0.5400,10,907.1200,1021.1960,181.0063,0.5423,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_3.txt,3,15,15×3,540.0000,0.5400,10,408.7500,437.7890,21.5729,0.5423,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_4.txt,3,15,15×3,540.0000,0.5400,10,127.5800,159.4880,23.1094,0.5425,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_5.txt,3,15,15×3,540.0000,0.5400,10,320.0000,377.0350,28.2201,0.5423,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_6.txt,3,15,15×3,540.0000,0.5400,10,274.7600,284.1370,6.7461,0.5421,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_7.txt,3,15,15×3,540.0000,0.5400,10,259.4400,270.3210,19.6141,0.5425,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_8.txt,3,15,15×3,540.0000,0.5400,10,109.0600,111.3370,2.0791,0.5417,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_9.txt,3,15,15×3,540.0000,0.5400,10,1052.4400,1186.3770,93.2256,0.5428,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.4_1.txt,3,15,15×3,540.0000,0.5400,10,225.4200,225.4200,0.0000,0.5421,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.4_10.txt,3,15,15×3,540.0000,0.5400,10,139.9600,145.4200,6.3404,0.5423,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.4_2.txt,3,15,15×3,540.0000,0.5400,10,146.4300,152.4110,2.5611,0.5425,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.4_3.txt,3,15,15×3,540.0000,0.5400,10,419.8000,434.2040,27.5083,0.5420,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.4_4.txt,3,15,15×3,540.0000,0.5400,10,140.1900,140.1900,0.0000,0.5423,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.4_5.txt,3,15,15×3,540.0000,0.5400,10,196.0000,204.7120,5.5522,0.5422,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.4_6.txt,3,15,15×3,540.0000,0.5400,10,104.7700,105.7780,1.3013,0.5421,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.4_7.txt,3,15,15×3,540.0000,0.5400,10,255.2100,256.1780,3.0611,0.5422,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.4_8.txt,3,15,15×3,540.0000,0.5400,10,317.7000,324.9330,9.9449,0.5426,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.4_9.txt,3,15,15×3,540.0000,0.5400,10,159.5200,159.5200,0.0000,0.5421,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.6_1.txt,3,15,15×3,540.0000,0.5400,10,219.9200,221.9960,6.5649,0.5422,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.6_10.txt,3,15,15×3,540.0000,0.5400,10,356.4400,358.9780,0.8918,0.5422,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.6_2.txt,3,15,15×3,540.0000,0.5400,10,441.7500,449.4010,7.0693,0.5421,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.6_3.txt,3,15,15×3,540.0000,0.5400,10,439.1700,439.1700,0.0000,0.5425,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.6_4.txt,3,15,15×3,540.0000,0.5400,10,336.4200,336.4200,0.0000,0.5422,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.6_5.txt,3,15,15×3,540.0000,0.5400,10,347.9900,351.2950,3.4838,0.5421,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.6_6.txt,3,15,15×3,540.0000,0.5400,10,200.8400,207.3020,2.8082,0.5421,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.6_7.txt,3,15,15×3,540.0000,0.5400,10,453.8200,460.0220,6.8827,0.5419,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.6_8.txt,3,15,15×3,540.0000,0.5400,10,280.8700,290.6790,10.3561,0.5424,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.6_9.txt,3,15,15×3,540.0000,0.5400,10,305.8800,308.0810,6.9602,0.5427,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.4_1.txt,3,15,15×3,540.0000,0.5400,10,352.7600,365.5200,20.7996,0.5424,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.4_10.txt,3,15,15×3,540.0000,0.5400,10,92.7100,92.7100,0.0000,0.5424,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.4_2.txt,3,15,15×3,540.0000,0.5400,10,306.3900,312.3710,11.1723,0.5428,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.4_3.txt,3,15,15×3,540.0000,0.5400,10,479.9400,492.1460,8.1011,0.5426,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.4_4.txt,3,15,15×3,540.0000,0.5400,10,299.0700,312.8560,9.1711,0.5418,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.4_5.txt,3,15,15×3,540.0000,0.5400,10,344.0200,344.0200,0.0000,0.5429,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.4_6.txt,3,15,15×3,540.0000,0.5400,10,254.0000,261.4360,23.5147,0.5430,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.4_7.txt,3,15,15×3,540.0000,0.5400,10,333.9600,363.3180,73.4133,0.5426,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.4_8.txt,3,15,15×3,540.0000,0.5400,10,496.1200,539.8980,47.8756,0.5422,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.4_9.txt,3,15,15×3,540.0000,0.5400,10,295.0100,304.5660,10.3650,0.5425,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.6_1.txt,3,15,15×3,540.0000,0.5400,10,346.6600,384.4600,76.4120,0.5425,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.6_10.txt,3,15,15×3,540.0000,0.5400,10,965.0300,1103.8990,140.9028,0.5428,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.6_2.txt,3,15,15×3,540.0000,0.5400,10,161.4200,165.9200,3.4517,0.5422,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.6_3.txt,3,15,15×3,540.0000,0.5400,10,140.5700,149.9780,6.0098,0.5422,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.6_4.txt,3,15,15×3,540.0000,0.5400,10,677.2300,708.4610,13.3334,0.5422,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.6_5.txt,3,15,15×3,540.0000,0.5400,10,773.7800,886.3080,140.2511,0.5422,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.6_6.txt,3,15,15×3,540.0000,0.5400,10,313.6000,330.5740,28.9249,0.5417,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.6_7.txt,3,15,15×3,540.0000,0.5400,10,326.2300,370.1970,58.4603,0.5425,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.6_8.txt,3,15,15×3,540.0000,0.5400,10,144.0700,145.4960,4.5094,0.5424,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.6_9.txt,3,15,15×3,540.0000,0.5400,10,411.9200,437.3010,39.4772,0.5423,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.4_1.txt,3,15,15×3,540.0000,0.5400,10,552.4300,553.4280,2.1375,0.5421,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.4_10.txt,3,15,15×3,540.0000,0.5400,10,667.8700,675.8850,19.9582,0.5426,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.4_2.txt,3,15,15×3,540.0000,0.5400,10,397.4600,397.4600,0.0000,0.5425,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.4_3.txt,3,15,15×3,540.0000,0.5400,10,272.8000,281.7210,13.0365,0.5425,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.4_4.txt,3,15,15×3,540.0000,0.5400,10,336.4000,346.0160,12.4190,0.5420,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.4_5.txt,3,15,15×3,540.0000,0.5400,10,182.9500,193.0200,13.6206,0.5420,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.4_6.txt,3,15,15×3,540.0000,0.5400,10,562.9900,562.9900,0.0000,0.5422,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.4_7.txt,3,15,15×3,540.0000,0.5400,10,807.3200,813.2200,7.6169,0.5422,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.4_8.txt,3,15,15×3,540.0000,0.5400,10,506.9800,507.4920,1.6191,0.5427,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.4_9.txt,3,15,15×3,540.0000,0.5400,10,584.1800,602.7920,26.1331,0.5420,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.6_1.txt,3,15,15×3,540.0000,0.5400,10,406.6700,406.6700,0.0000,0.5422,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.6_10.txt,3,15,15×3,540.0000,0.5400,10,580.5600,580.5600,0.0000,0.5425,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.6_2.txt,3,15,15×3,540.0000,0.5400,10,370.9800,376.0830,3.7096,0.5427,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.6_3.txt,3,15,15×3,540.0000,0.5400,10,534.6900,534.6900,0.0000,0.5425,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.6_4.txt,3,15,15×3,540.0000,0.5400,10,493.9800,524.7720,59.9883,0.5421,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.6_5.txt,3,15,15×3,540.0000,0.5400,10,459.0900,466.1300,7.9167,0.5421,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.6_6.txt,3,15,15×3,540.0000,0.5400,10,353.0000,353.0750,0.2372,0.5426,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.6_7.txt,3,15,15×3,540.0000,0.5400,10,677.3000,687.7590,4.4562,0.5426,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.6_8.txt,3,15,15×3,540.0000,0.5400,10,594.9400,613.0400,26.8197,0.5425,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.6_9.txt,3,15,15×3,540.0000,0.5400,10,449.1300,468.6570,27.1212,0.5419,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.4_1.txt,3,15,15×3,540.0000,0.5400,10,883.6000,908.4940,16.7811,0.5426,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.4_10.txt,3,15,15×3,540.0000,0.5400,10,681.8800,721.8400,52.9329,0.5420,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.4_2.txt,3,15,15×3,540.0000,0.5400,10,1471.3200,1557.7150,101.0270,0.5419,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.4_3.txt,3,15,15×3,540.0000,0.5400,10,1273.8900,1279.2160,16.8423,0.5422,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.4_4.txt,3,15,15×3,540.0000,0.5400,10,1089.3400,1131.5040,55.1456,0.5425,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.4_5.txt,3,15,15×3,540.0000,0.5400,10,391.5700,394.1020,2.1810,0.5424,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.4_6.txt,3,15,15×3,540.0000,0.5400,10,539.4100,544.9660,3.1461,0.5422,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.4_7.txt,3,15,15×3,540.0000,0.5400,10,367.6000,436.2250,103.7804,0.5421,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.4_8.txt,3,15,15×3,540.0000,0.5400,10,1574.0100,1663.1700,98.8383,0.5427,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.4_9.txt,3,15,15×3,540.0000,0.5400,10,660.7200,777.3720,65.9484,0.5425,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.6_1.txt,3,15,15×3,540.0000,0.5400,10,368.8300,368.8300,0.0000,0.5429,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.6_10.txt,3,15,15×3,540.0000,0.5400,10,615.3400,624.7010,21.0546,0.5423,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.6_2.txt,3,15,15×3,540.0000,0.5400,10,723.8300,734.2750,10.0253,0.5422,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.6_3.txt,3,15,15×3,540.0000,0.5400,10,448.6400,462.8140,8.8828,0.5422,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.6_4.txt,3,15,15×3,540.0000,0.5400,10,823.9500,832.6700,27.5751,0.5418,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.6_5.txt,3,15,15×3,540.0000,0.5400,10,1549.3000,1589.0550,62.0512,0.5418,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.6_6.txt,3,15,15×3,540.0000,0.5400,10,922.7300,957.5610,13.3764,0.5425,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.6_7.txt,3,15,15×3,540.0000,0.5400,10,399.6500,401.3080,2.9533,0.5424,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.6_8.txt,3,15,15×3,540.0000,0.5400,10,415.7300,417.2510,2.6757,0.5424,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.6_9.txt,3,15,15×3,540.0000,0.5400,10,741.7100,783.7720,67.1589,0.5422,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.4_1.txt,3,15,15×3,540.0000,0.5400,10,1174.8800,1180.4820,7.0328,0.5425,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.4_10.txt,3,15,15×3,540.0000,0.5400,10,982.2500,1042.8020,71.8126,0.5425,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.4_2.txt,3,15,15×3,540.0000,0.5400,10,1313.0000,1327.3380,28.2655,0.5425,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.4_3.txt,3,15,15×3,540.0000,0.5400,10,810.8400,815.8710,11.5222,0.5419,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.4_4.txt,3,15,15×3,540.0000,0.5400,10,1453.4900,1548.0150,81.0020,0.5423,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.4_5.txt,3,15,15×3,540.0000,0.5400,10,331.6300,333.3830,5.5435,0.5423,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.4_6.txt,3,15,15×3,540.0000,0.5400,10,1126.6300,1130.1600,8.2696,0.5419,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.4_7.txt,3,15,15×3,540.0000,0.5400,10,1611.9300,1617.7980,9.6269,0.5418,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.4_8.txt,3,15,15×3,540.0000,0.5400,10,1012.4200,1013.2980,1.8510,0.5418,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.4_9.txt,3,15,15×3,540.0000,0.5400,10,560.2800,561.8260,2.5365,0.5422,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.6_1.txt,3,15,15×3,540.0000,0.5400,10,1376.2500,1376.2500,0.0000,0.5422,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.6_10.txt,3,15,15×3,540.0000,0.5400,10,872.3300,872.3300,0.0000,0.5425,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.6_2.txt,3,15,15×3,540.0000,0.5400,10,1260.1500,1270.8060,11.2329,0.5428,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.6_3.txt,3,15,15×3,540.0000,0.5400,10,2082.3800,2087.6360,11.7386,0.5423,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.6_4.txt,3,15,15×3,540.0000,0.5400,10,1468.2700,1477.2940,24.0929,0.5425,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.6_5.txt,3,15,15×3,540.0000,0.5400,10,1749.7700,1759.5740,20.5796,0.5420,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.6_6.txt,3,15,15×3,540.0000,0.5400,10,693.9800,693.9800,0.0000,0.5420,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.6_7.txt,3,15,15×3,540.0000,0.5400,10,1398.5200,1408.7170,3.5829,0.5425,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.6_8.txt,3,15,15×3,540.0000,0.5400,10,457.1300,458.2960,2.3962,0.5420,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.6_9.txt,3,15,15×3,540.0000,0.5400,10,695.3600,703.7820,13.2126,0.5425,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.4_1.txt,3,15,15×3,540.0000,0.5400,10,722.3800,722.6050,0.7115,0.5428,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.4_10.txt,3,15,15×3,540.0000,0.5400,10,959.6400,992.8350,53.4490,0.5423,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.4_2.txt,3,15,15×3,540.0000,0.5400,10,1476.9500,1479.8100,6.0956,0.5422,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.4_3.txt,3,15,15×3,540.0000,0.5400,10,606.7900,620.3780,18.3643,0.5419,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.4_4.txt,3,15,15×3,540.0000,0.5400,10,576.8000,577.5980,1.6823,0.5426,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.4_5.txt,3,15,15×3,540.0000,0.5400,10,1551.8100,1579.4210,14.2518,0.5427,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.4_6.txt,3,15,15×3,540.0000,0.5400,10,1603.9400,1632.4390,54.4722,0.5429,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.4_7.txt,3,15,15×3,540.0000,0.5400,10,753.2400,785.1100,52.8116,0.5425,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.4_8.txt,3,15,15×3,540.0000,0.5400,10,1729.4200,1776.9700,65.0966,0.5421,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.4_9.txt,3,15,15×3,540.0000,0.5400,10,1190.1900,1215.2570,50.6893,0.5424,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.6_1.txt,3,15,15×3,540.0000,0.5400,10,1384.5800,1413.3920,69.0897,0.5421,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.6_10.txt,3,15,15×3,540.0000,0.5400,10,899.9600,944.4380,59.3766,0.5423,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.6_2.txt,3,15,15×3,540.0000,0.5400,10,1451.3500,1472.5470,45.0849,0.5422,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.6_3.txt,3,15,15×3,540.0000,0.5400,10,788.8400,788.8400,0.0000,0.5423,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.6_4.txt,3,15,15×3,540.0000,0.5400,10,2270.5400,2300.1280,45.1398,0.5428,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.6_5.txt,3,15,15×3,540.0000,0.5400,10,800.3100,811.0330,13.3426,0.5425,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.6_6.txt,3,15,15×3,540.0000,0.5400,10,2434.3200,2472.9750,37.2538,0.5423,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.6_7.txt,3,15,15×3,540.0000,0.5400,10,2418.7400,2426.3670,24.1187,0.5424,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.6_8.txt,3,15,15×3,540.0000,0.5400,10,809.4000,809.4000,0.0000,0.5421,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.6_9.txt,3,15,15×3,540.0000,0.5400,10,879.6800,916.9840,57.6822,0.5427,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.4_1.txt,3,21,21×3,756.0000,0.7560,10,98.2600,99.6960,4.1302,0.7584,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.4_10.txt,3,21,21×3,756.0000,0.7560,10,84.6400,85.5900,2.0799,0.7586,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.4_2.txt,3,21,21×3,756.0000,0.7560,10,95.8800,95.8800,0.0000,0.7582,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.4_3.txt,3,21,21×3,756.0000,0.7560,10,79.6000,81.8560,2.6290,0.7580,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.4_4.txt,3,21,21×3,756.0000,0.7560,10,188.1500,188.1500,0.0000,0.7586,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.4_5.txt,3,21,21×3,756.0000,0.7560,10,169.0300,173.1070,3.3929,0.7580,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.4_6.txt,3,21,21×3,756.0000,0.7560,10,98.9500,99.2820,1.0499,0.7586,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.4_7.txt,3,21,21×3,756.0000,0.7560,10,153.7900,159.6320,4.0381,0.7583,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.4_8.txt,3,21,21×3,756.0000,0.7560,10,73.0400,73.8280,0.7075,0.7582,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.4_9.txt,3,21,21×3,756.0000,0.7560,10,151.8000,158.0850,6.5478,0.7583,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.6_1.txt,3,21,21×3,756.0000,0.7560,10,143.7600,146.4260,3.5584,0.7589,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.6_10.txt,3,21,21×3,756.0000,0.7560,10,142.9100,145.0380,1.8338,0.7584,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.6_2.txt,3,21,21×3,756.0000,0.7560,10,124.4700,125.6080,1.9642,0.7579,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.6_3.txt,3,21,21×3,756.0000,0.7560,10,120.6200,123.0200,0.8956,0.7585,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.6_4.txt,3,21,21×3,756.0000,0.7560,10,109.0900,111.6690,0.9090,0.7580,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.6_5.txt,3,21,21×3,756.0000,0.7560,10,105.1500,109.2430,4.0849,0.7583,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.6_6.txt,3,21,21×3,756.0000,0.7560,10,88.9800,103.0510,7.1047,0.7586,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.6_7.txt,3,21,21×3,756.0000,0.7560,10,212.3000,236.8630,51.5943,0.7578,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.6_8.txt,3,21,21×3,756.0000,0.7560,10,82.5700,88.8770,4.9329,0.7585,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.6_9.txt,3,21,21×3,756.0000,0.7560,10,274.0000,281.1790,5.2334,0.7584,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.4_1.txt,3,21,21×3,756.0000,0.7560,10,111.7300,115.7230,2.6222,0.7592,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.4_10.txt,3,21,21×3,756.0000,0.7560,10,641.5600,862.8560,137.1230,0.7579,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.4_2.txt,3,21,21×3,756.0000,0.7560,10,233.1000,265.6840,16.3747,0.7588,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.4_3.txt,3,21,21×3,756.0000,0.7560,10,537.7500,562.7820,56.7716,0.7577,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.4_4.txt,3,21,21×3,756.0000,0.7560,10,113.2800,118.5000,6.5392,0.7585,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.4_5.txt,3,21,21×3,756.0000,0.7560,10,395.4100,532.8240,98.4088,0.7582,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.4_6.txt,3,21,21×3,756.0000,0.7560,10,108.1200,112.3610,2.5675,0.7579,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.4_7.txt,3,21,21×3,756.0000,0.7560,10,181.8600,280.4290,207.5852,0.7591,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.4_8.txt,3,21,21×3,756.0000,0.7560,10,582.2500,690.1340,88.5656,0.7587,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.4_9.txt,3,21,21×3,756.0000,0.7560,10,137.6500,138.9560,0.9517,0.7580,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.6_1.txt,3,21,21×3,756.0000,0.7560,10,114.4200,138.9840,11.3018,0.7583,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.6_10.txt,3,21,21×3,756.0000,0.7560,10,281.2300,315.7280,42.4345,0.7582,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.6_2.txt,3,21,21×3,756.0000,0.7560,10,255.6600,264.0730,5.3504,0.7580,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.6_3.txt,3,21,21×3,756.0000,0.7560,10,408.1400,503.3560,86.6356,0.7582,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.6_4.txt,3,21,21×3,756.0000,0.7560,10,777.5000,892.5590,95.7600,0.7584,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.6_5.txt,3,21,21×3,756.0000,0.7560,10,140.6600,147.8450,4.5700,0.7583,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.6_6.txt,3,21,21×3,756.0000,0.7560,10,122.3100,140.1740,29.2699,0.7595,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.6_7.txt,3,21,21×3,756.0000,0.7560,10,240.5400,260.3630,22.1508,0.7580,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.6_8.txt,3,21,21×3,756.0000,0.7560,10,109.5800,114.5780,8.2784,0.7585,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.6_9.txt,3,21,21×3,756.0000,0.7560,10,183.3700,202.3660,16.1850,0.7575,10,0,
Inst_m3_n21_pi0.5_TF0.4_R0.4_1.txt,3,21,21×3,756.0000,0.7560,10,410.0500,418.6980,3.2637,0.7583,10,0,
Inst_m3_n21_pi0.5_TF0.4_R0.4_10.txt,3,21,21×3,756.0000,0.7560,10,229.0600,229.0600,0.0000,0.7581,10,0,
Inst_m3_n21_pi0.5_TF0.4_R0.4_2.txt,3,21,21×3,756.0000,0.7560,10,474.6900,481.0840,14.7879,0.7592,10,0,
Inst_m3_n21_pi0.5_TF0.4_R0.4_3.txt,3,21,21×3,756.0000,0.7560,10,409.2000,413.3850,4.6892,0.7584,10,0,
Inst_m3_n21_pi0.5_TF0.4_R0.4_4.txt,3,21,21×3,756.0000,0.7560,10,417.5500,436.2440,12.7311,0.7581,10,0,
Inst_m3_n21_pi0.5_TF0.4_R0.4_5.txt,3,21,21×3,756.0000,0.7560,10,726.0400,730.4600,6.5224,0.7582,10,0,
Inst_m3_n21_pi0.5_TF0.4_R0.4_6.txt,3,21,21×3,756.0000,0.7560,10,332.0100,339.3220,5.7166,0.7583,10,0,
Inst_m3_n21_pi0.5_TF0.4_R0.4_7.txt,3,21,21×3,756.0000,0.7560,10,351.0000,368.7720,8.4465,0.7584,10,0,
Inst_m3_n21_pi0.5_TF0.4_R0.4_8.txt,3,21,21×3,756.0000,0.7560,10,203.4900,213.7360,8.9293,0.7591,10,0,
Inst_m3_n21_pi0.5_TF0.4_R0.4_9.txt,3,21,21×3,756.0000,0.7560,10,227.2800,227.8950,1.9448,0.7578,10,0,
