Instance,m,n,AvgResult_DG-ALNS_base,AvgResult_DG-ALNS_variant,g,Variant
Inst_m20_n320_pi2.0_TF0.4_R0.4_6.txt,20,320,2292.777,2299.076,0.2747323442271088,$-D_5$
Inst_m20_n320_pi2.0_TF0.4_R0.4_7.txt,20,320,3426.205,3427.956,0.051106107194409084,$-D_5$
Inst_m20_n320_pi2.0_TF0.4_R0.4_8.txt,20,320,4258.056,4262.261,0.0987539853867783,$-D_5$
Inst_m20_n320_pi2.0_TF0.4_R0.4_9.txt,20,320,4255.1,4255.1,0.0,$-D_5$
Inst_m20_n320_pi2.0_TF0.4_R0.6_1.txt,20,320,4077.369,4077.173,-0.004807021390518431,$-D_5$
Inst_m20_n320_pi2.0_TF0.4_R0.6_10.txt,20,320,2987.698,2987.149,-0.01837535119011286,$-D_5$
Inst_m20_n320_pi2.0_TF0.4_R0.6_2.txt,20,320,2797.901,2797.775,-0.00450337592358518,$-D_5$
Inst_m20_n320_pi2.0_TF0.4_R0.6_3.txt,20,320,3042.506,3043.218,0.02340176157417567,$-D_5$
Inst_m20_n320_pi2.0_TF0.4_R0.6_4.txt,20,320,4094.79,4094.85,0.0014652766075902654,$-D_5$
Inst_m20_n320_pi2.0_TF0.4_R0.6_5.txt,20,320,4558.161,4554.495,-0.08042717227408526,$-D_5$
Inst_m20_n320_pi2.0_TF0.4_R0.6_6.txt,20,320,3521.092,3527.263,0.17525813014825575,$-D_5$
Inst_m20_n320_pi2.0_TF0.4_R0.6_7.txt,20,320,4288.2,4290.564,0.055128025745079225,$-D_5$
Inst_m20_n320_pi2.0_TF0.4_R0.6_8.txt,20,320,3473.342,3473.342,0.0,$-D_5$
Inst_m20_n320_pi2.0_TF0.4_R0.6_9.txt,20,320,3292.838,3297.487,0.14118520255171638,$-D_5$
Inst_m20_n320_pi2.0_TF0.6_R0.4_1.txt,20,320,2952.019,2954.525,0.08489105253049906,$-D_5$
Inst_m20_n320_pi2.0_TF0.6_R0.4_10.txt,20,320,3587.756,3583.294,-0.12436743189893597,$-D_5$
Inst_m20_n320_pi2.0_TF0.6_R0.4_2.txt,20,320,3363.869,3354.014,-0.29296622430897334,$-D_5$
Inst_m20_n320_pi2.0_TF0.6_R0.4_3.txt,20,320,2775.002,2777.73,0.0983062354549678,$-D_5$
Inst_m20_n320_pi2.0_TF0.6_R0.4_4.txt,20,320,4391.509,4391.628,0.002709774703858904,$-D_5$
Inst_m20_n320_pi2.0_TF0.6_R0.4_5.txt,20,320,3490.868,3483.795,-0.20261436410657369,$-D_5$
Inst_m20_n320_pi2.0_TF0.6_R0.4_6.txt,20,320,3133.709,3132.378,-0.042473631086985944,$-D_5$
Inst_m20_n320_pi2.0_TF0.6_R0.4_7.txt,20,320,3375.686,3373.828,-0.05504066432719674,$-D_5$
Inst_m20_n320_pi2.0_TF0.6_R0.4_8.txt,20,320,4057.05,4057.157,0.002637384306330237,$-D_5$
Inst_m20_n320_pi2.0_TF0.6_R0.4_9.txt,20,320,3436.101,3437.953,0.05389829926419106,$-D_5$
Inst_m20_n320_pi2.0_TF0.6_R0.6_1.txt,20,320,3705.315,3691.668,-0.3683087672707971,$-D_5$
Inst_m20_n320_pi2.0_TF0.6_R0.6_10.txt,20,320,2829.554,2826.763,-0.0986374531109909,$-D_5$
Inst_m20_n320_pi2.0_TF0.6_R0.6_2.txt,20,320,2723.757,2723.706,-0.0018724137285349197,$-D_5$
Inst_m20_n320_pi2.0_TF0.6_R0.6_3.txt,20,320,4187.942,4188.017,0.0017908557472815548,$-D_5$
Inst_m20_n320_pi2.0_TF0.6_R0.6_4.txt,20,320,4377.569,4377.588,0.00043403085135433237,$-D_5$
Inst_m20_n320_pi2.0_TF0.6_R0.6_5.txt,20,320,3370.67,3365.424,-0.15563671317572159,$-D_5$
Inst_m20_n320_pi2.0_TF0.6_R0.6_6.txt,20,320,3100.801,3098.045,-0.08888026029402912,$-D_5$
Inst_m20_n320_pi2.0_TF0.6_R0.6_7.txt,20,320,3500.564,3503.656,0.08832862361608297,$-D_5$
Inst_m20_n320_pi2.0_TF0.6_R0.6_8.txt,20,320,3812.465,3787.419,-0.6569502933141753,$-D_5$
Inst_m20_n320_pi2.0_TF0.6_R0.6_9.txt,20,320,3431.105,3429.752,-0.03943336038973058,$-D_5$
Inst_m20_n320_pi0.2_TF0.4_R0.4_1.txt,20,320,346.552,346.048,-0.14543272005356167,$-I_1$
Inst_m20_n320_pi0.2_TF0.4_R0.4_10.txt,20,320,240.734,240.606,-0.053170719549384106,$-I_1$
Inst_m20_n320_pi0.2_TF0.4_R0.4_2.txt,20,320,379.613,379.409,-0.0537389393935423,$-I_1$
Inst_m20_n320_pi0.2_TF0.4_R0.4_3.txt,20,320,445.919,445.335,-0.13096548924804802,$-I_1$
Inst_m20_n320_pi0.2_TF0.4_R0.4_4.txt,20,320,300.398,300.27,-0.04261013721797174,$-I_1$
Inst_m20_n320_pi0.2_TF0.4_R0.4_5.txt,20,320,331.473,331.875,0.1212768460779571,$-I_1$
Inst_m20_n320_pi0.2_TF0.4_R0.4_6.txt,20,320,354.745,354.811,0.018604913388483017,$-I_1$
Inst_m20_n320_pi0.2_TF0.4_R0.4_7.txt,20,320,557.38,557.38,0.0,$-I_1$
Inst_m20_n320_pi0.2_TF0.4_R0.4_8.txt,20,320,360.038,359.97,-0.01888689527216117,$-I_1$
Inst_m20_n320_pi0.2_TF0.4_R0.4_9.txt,20,320,355.159,355.066,-0.026185454965245915,$-I_1$
Inst_m20_n320_pi0.2_TF0.4_R0.6_1.txt,20,320,251.291,251.311,0.007958900239169025,$-I_1$
Inst_m20_n320_pi0.2_TF0.4_R0.6_10.txt,20,320,261.628,261.448,-0.06879997553778909,$-I_1$
Inst_m20_n320_pi0.2_TF0.4_R0.6_2.txt,20,320,279.234,279.191,-0.015399270862433074,$-I_1$
Inst_m20_n320_pi0.2_TF0.4_R0.6_3.txt,20,320,272.717,272.543,-0.06380240322384677,$-I_1$
Inst_m20_n320_pi0.2_TF0.4_R0.6_4.txt,20,320,399.943,400.147,0.05100726853576828,$-I_1$
Inst_m20_n320_pi0.2_TF0.4_R0.6_5.txt,20,320,266.928,266.657,-0.10152550500510063,$-I_1$
Inst_m20_n320_pi0.2_TF0.4_R0.6_6.txt,20,320,433.539,433.61,0.016376842683132633,$-I_1$
Inst_m20_n320_pi0.2_TF0.4_R0.6_7.txt,20,320,301.111,301.117,0.0019926206614931537,$-I_1$
Inst_m20_n320_pi0.2_TF0.4_R0.6_8.txt,20,320,350.682,351.374,0.19732977455358625,$-I_1$
Inst_m20_n320_pi0.2_TF0.4_R0.6_9.txt,20,320,344.36,344.43,0.020327564177022063,$-I_1$
Inst_m20_n320_pi0.2_TF0.6_R0.4_1.txt,20,320,347.868,347.723,-0.04168247726148476,$-I_1$
Inst_m20_n320_pi0.2_TF0.6_R0.4_10.txt,20,320,336.993,336.922,-0.021068686886662195,$-I_1$
Inst_m20_n320_pi0.2_TF0.6_R0.4_2.txt,20,320,357.511,357.265,-0.06880907160899602,$-I_1$
Inst_m20_n320_pi0.2_TF0.6_R0.4_3.txt,20,320,397.681,397.525,-0.03922742097309299,$-I_1$
Inst_m20_n320_pi0.2_TF0.6_R0.4_4.txt,20,320,433.863,434.225,0.08343647649143236,$-I_1$
Inst_m20_n320_pi0.2_TF0.6_R0.4_5.txt,20,320,334.956,335.069,0.03373577425094625,$-I_1$
Inst_m20_n320_pi0.2_TF0.6_R0.4_6.txt,20,320,357.769,356.865,-0.2526770066719018,$-I_1$
Inst_m20_n320_pi0.2_TF0.6_R0.4_7.txt,20,320,271.719,271.491,-0.08391021606880956,$-I_1$
Inst_m20_n320_pi0.2_TF0.6_R0.4_8.txt,20,320,370.926,370.226,-0.1887168869262302,$-I_1$
Inst_m20_n320_pi0.2_TF0.6_R0.4_9.txt,20,320,452.691,452.803,0.024740938079180545,$-I_1$
Inst_m20_n320_pi0.2_TF0.6_R0.6_1.txt,20,320,298.671,299.236,0.18917136246907057,$-I_1$
Inst_m20_n320_pi0.2_TF0.6_R0.6_10.txt,20,320,405.709,405.181,-0.1301425405894422,$-I_1$
Inst_m20_n320_pi0.2_TF0.6_R0.6_2.txt,20,320,406.898,406.369,-0.13000801183588917,$-I_1$
Inst_m20_n320_pi0.2_TF0.6_R0.6_3.txt,20,320,367.575,367.808,0.06338842413113083,$-I_1$
Inst_m20_n320_pi0.2_TF0.6_R0.6_4.txt,20,320,234.616,234.53,-0.03665564155897839,$-I_1$
Inst_m20_n320_pi0.2_TF0.6_R0.6_5.txt,20,320,292.148,292.616,0.16019277900241002,$-I_1$
Inst_m20_n320_pi0.2_TF0.6_R0.6_6.txt,20,320,341.914,341.931,0.00497201050556453,$-I_1$
Inst_m20_n320_pi0.2_TF0.6_R0.6_7.txt,20,320,347.835,347.997,0.04657380654621719,$-I_1$
Inst_m20_n320_pi0.2_TF0.6_R0.6_8.txt,20,320,260.896,261.165,0.10310621856985368,$-I_1$
Inst_m20_n320_pi0.2_TF0.6_R0.6_9.txt,20,320,432.061,433.391,0.3078269040714253,$-I_1$
Inst_m20_n320_pi0.5_TF0.4_R0.4_1.txt,20,320,745.525,744.944,-0.07793165889809428,$-I_1$
Inst_m20_n320_pi0.5_TF0.4_R0.4_10.txt,20,320,924.819,923.924,-0.09677569340595098,$-I_1$
Inst_m20_n320_pi0.5_TF0.4_R0.4_2.txt,20,320,946.481,947.205,0.07649387573549246,$-I_1$
Inst_m20_n320_pi0.5_TF0.4_R0.4_3.txt,20,320,848.27,846.533,-0.20476970775813907,$-I_1$
Inst_m20_n320_pi0.5_TF0.4_R0.4_4.txt,20,320,656.115,654.837,-0.19478292677351075,$-I_1$
Inst_m20_n320_pi0.5_TF0.4_R0.4_5.txt,20,320,1133.368,1133.42,0.004588094952401568,$-I_1$
Inst_m20_n320_pi0.5_TF0.4_R0.4_6.txt,20,320,793.669,792.953,-0.09021393049243553,$-I_1$
Inst_m20_n320_pi0.5_TF0.4_R0.4_7.txt,20,320,913.155,913.295,0.01533146070491717,$-I_1$
Inst_m20_n320_pi0.5_TF0.4_R0.4_8.txt,20,320,1188.785,1187.4,-0.11650550772427232,$-I_1$
Inst_m20_n320_pi0.5_TF0.4_R0.4_9.txt,20,320,805.948,806.277,0.040821492205460476,$-I_1$
Inst_m20_n320_pi0.5_TF0.4_R0.6_1.txt,20,320,705.321,704.788,-0.07556842912659845,$-I_1$
Inst_m20_n320_pi0.5_TF0.4_R0.6_10.txt,20,320,768.037,767.798,-0.03111829247810102,$-I_1$
Inst_m20_n320_pi0.5_TF0.4_R0.6_2.txt,20,320,606.922,606.921,-0.00016476581833849377,$-I_1$
Inst_m20_n320_pi0.5_TF0.4_R0.6_3.txt,20,320,773.625,774.785,0.14994344805299314,$-I_1$
Inst_m20_n320_pi0.5_TF0.4_R0.6_4.txt,20,320,773.379,774.462,0.14003483414987605,$-I_1$
Inst_m20_n320_pi0.5_TF0.4_R0.6_5.txt,20,320,819.786,819.291,-0.060381611786477316,$-I_1$
Inst_m20_n320_pi0.5_TF0.4_R0.6_6.txt,20,320,666.166,666.151,-0.0022516910199710046,$-I_1$
Inst_m20_n320_pi0.5_TF0.4_R0.6_7.txt,20,320,824.791,826.338,0.18756266739087984,$-I_1$
Inst_m20_n320_pi0.5_TF0.4_R0.6_8.txt,20,320,784.022,783.033,-0.12614441941680626,$-I_1$
Inst_m20_n320_pi0.5_TF0.4_R0.6_9.txt,20,320,723.303,724.792,0.20586116744988375,$-I_1$
Inst_m20_n320_pi0.5_TF0.6_R0.4_1.txt,20,320,782.491,783.835,0.17175916400317076,$-I_1$
Inst_m20_n320_pi0.5_TF0.6_R0.4_10.txt,20,320,995.983,996.159,0.01767098434411477,$-I_1$
Inst_m20_n320_pi0.5_TF0.6_R0.4_2.txt,20,320,665.296,665.248,-0.007214833698083532,$-I_1$
Inst_m20_n320_pi0.5_TF0.6_R0.4_3.txt,20,320,813.556,813.801,0.030114706301717958,$-I_1$
Inst_m20_n320_pi0.5_TF0.6_R0.4_4.txt,20,320,840.591,839.665,-0.11016058939484774,$-I_1$
Inst_m20_n320_pi0.5_TF0.6_R0.4_5.txt,20,320,912.472,913.326,0.09359191295733368,$-I_1$
Inst_m20_n320_pi0.5_TF0.6_R0.4_6.txt,20,320,905.827,905.9,0.008058933990704526,$-I_1$
Inst_m20_n320_pi0.5_TF0.6_R0.4_7.txt,20,320,806.999,807.585,0.07261471203805862,$-I_1$
Inst_m20_n320_pi0.5_TF0.6_R0.4_8.txt,20,320,931.368,932.148,0.08374777746282593,$-I_1$
Inst_m20_n320_pi0.5_TF0.6_R0.4_9.txt,20,320,811.438,812.024,0.07221747071248977,$-I_1$
Inst_m20_n320_pi0.5_TF0.6_R0.6_1.txt,20,320,865.511,865.056,-0.0525701002066903,$-I_1$
Inst_m20_n320_pi0.5_TF0.6_R0.6_10.txt,20,320,884.875,883.785,-0.1231812402881799,$-I_1$
Inst_m20_n320_pi0.5_TF0.6_R0.6_2.txt,20,320,967.433,967.008,-0.04393069080752409,$-I_1$
Inst_m20_n320_pi0.5_TF0.6_R0.6_3.txt,20,320,929.315,928.875,-0.04734670160279933,$-I_1$
Inst_m20_n320_pi0.5_TF0.6_R0.6_4.txt,20,320,733.839,734.263,0.05777834102575335,$-I_1$
Inst_m20_n320_pi0.5_TF0.6_R0.6_5.txt,20,320,1054.07,1054.172,0.009676776684668868,$-I_1$
Inst_m20_n320_pi0.5_TF0.6_R0.6_6.txt,20,320,815.859,818.915,0.3745745281966524,$-I_1$
Inst_m20_n320_pi0.5_TF0.6_R0.6_7.txt,20,320,953.069,955.263,0.2302036893446407,$-I_1$
Inst_m20_n320_pi0.5_TF0.6_R0.6_8.txt,20,320,949.48,951.434,0.20579685722710864,$-I_1$
Inst_m20_n320_pi0.5_TF0.6_R0.6_9.txt,20,320,813.679,813.642,-0.004547247747566408,$-I_1$
Inst_m20_n320_pi1.0_TF0.4_R0.4_1.txt,20,320,2035.186,2033.293,-0.09301361153231347,$-I_1$
Inst_m20_n320_pi1.0_TF0.4_R0.4_10.txt,20,320,1857.752,1858.305,0.029767159448629902,$-I_1$
Inst_m20_n320_pi1.0_TF0.4_R0.4_2.txt,20,320,1754.149,1754.522,0.021263872111208757,$-I_1$
Inst_m20_n320_pi1.0_TF0.4_R0.4_3.txt,20,320,1557.542,1557.875,0.021379840800446068,$-I_1$
Inst_m20_n320_pi1.0_TF0.4_R0.4_4.txt,20,320,1357.606,1357.309,-0.021876744799303,$-I_1$
Inst_m20_n320_pi1.0_TF0.4_R0.4_5.txt,20,320,2101.877,2101.898,0.0009991069886670597,$-I_1$
Inst_m20_n320_pi1.0_TF0.4_R0.4_6.txt,20,320,1707.781,1710.254,0.14480779444202485,$-I_1$
Inst_m20_n320_pi1.0_TF0.4_R0.4_7.txt,20,320,2212.0,2212.0,0.0,$-I_1$
Inst_m20_n320_pi1.0_TF0.4_R0.4_8.txt,20,320,1391.222,1391.964,0.05333440673019559,$-I_1$
Inst_m20_n320_pi1.0_TF0.4_R0.4_9.txt,20,320,2700.352,2701.287,0.034625115540490484,$-I_1$
Inst_m20_n320_pi1.0_TF0.4_R0.6_1.txt,20,320,1912.687,1913.641,0.049877476032418176,$-I_1$
Inst_m20_n320_pi1.0_TF0.4_R0.6_10.txt,20,320,2099.43,2094.078,-0.2549263371486481,$-I_1$
Inst_m20_n320_pi1.0_TF0.4_R0.6_2.txt,20,320,1481.69,1483.333,0.11088689266985868,$-I_1$
Inst_m20_n320_pi1.0_TF0.4_R0.6_3.txt,20,320,1655.862,1655.924,0.003744273375432139,$-I_1$
Inst_m20_n320_pi1.0_TF0.4_R0.6_4.txt,20,320,2210.22,2212.775,0.11559935210070904,$-I_1$
Inst_m20_n320_pi1.0_TF0.4_R0.6_5.txt,20,320,2105.115,2105.234,0.005652897822691012,$-I_1$
Inst_m20_n320_pi1.0_TF0.4_R0.6_6.txt,20,320,1683.594,1682.683,-0.05411043280031042,$-I_1$
Inst_m20_n320_pi1.0_TF0.4_R0.6_7.txt,20,320,1418.365,1417.145,-0.08601453081541262,$-I_1$
Inst_m20_n320_pi1.0_TF0.4_R0.6_8.txt,20,320,1483.93,1483.93,0.0,$-I_1$
Inst_m20_n320_pi1.0_TF0.4_R0.6_9.txt,20,320,1555.393,1556.006,0.03941126133395588,$-I_1$
Inst_m20_n320_pi1.0_TF0.6_R0.4_1.txt,20,320,1856.145,1857.837,0.09115667148848862,$-I_1$
Inst_m20_n320_pi1.0_TF0.6_R0.4_10.txt,20,320,1411.819,1414.048,0.1578814281434123,$-I_1$
Inst_m20_n320_pi1.0_TF0.6_R0.4_2.txt,20,320,1645.647,1647.446,0.10931870565193984,$-I_1$
Inst_m20_n320_pi1.0_TF0.6_R0.4_3.txt,20,320,1477.636,1481.257,0.2450535855921279,$-I_1$
Inst_m20_n320_pi1.0_TF0.6_R0.4_4.txt,20,320,1532.289,1533.183,0.05834408522152188,$-I_1$
Inst_m20_n320_pi1.0_TF0.6_R0.4_5.txt,20,320,1818.249,1821.381,0.1722536352281817,$-I_1$
Inst_m20_n320_pi1.0_TF0.6_R0.4_6.txt,20,320,1661.667,1658.412,-0.1958876236935488,$-I_1$
Inst_m20_n320_pi1.0_TF0.6_R0.4_7.txt,20,320,1603.031,1599.097,-0.24541010123946258,$-I_1$
Inst_m20_n320_pi1.0_TF0.6_R0.4_8.txt,20,320,1750.24,1749.391,-0.048507633238866255,$-I_1$
Inst_m20_n320_pi1.0_TF0.6_R0.4_9.txt,20,320,2002.614,2000.492,-0.10596150830864415,$-I_1$
Inst_m20_n320_pi1.0_TF0.6_R0.6_1.txt,20,320,1911.385,1911.782,0.020770279143131003,$-I_1$
Inst_m20_n320_pi1.0_TF0.6_R0.6_10.txt,20,320,1604.738,1602.894,-0.11490972358104881,$-I_1$
Inst_m20_n320_pi1.0_TF0.6_R0.6_2.txt,20,320,1918.273,1915.399,-0.14982226200337614,$-I_1$
Inst_m20_n320_pi1.0_TF0.6_R0.6_3.txt,20,320,1790.99,1789.544,-0.0807374692209288,$-I_1$
Inst_m20_n320_pi1.0_TF0.6_R0.6_4.txt,20,320,1813.898,1813.638,-0.014333771799736862,$-I_1$
Inst_m20_n320_pi1.0_TF0.6_R0.6_5.txt,20,320,2652.887,2656.648,0.1417700791628127,$-I_1$
Inst_m20_n320_pi1.0_TF0.6_R0.6_6.txt,20,320,1872.335,1872.491,0.0083318423252222,$-I_1$
Inst_m20_n320_pi1.0_TF0.6_R0.6_7.txt,20,320,1870.696,1874.456,0.2009947099902919,$-I_1$
Inst_m20_n320_pi1.0_TF0.6_R0.6_8.txt,20,320,1804.865,1805.191,0.018062292747658238,$-I_1$
Inst_m20_n320_pi1.0_TF0.6_R0.6_9.txt,20,320,1472.253,1472.291,0.002581078116329932,$-I_1$
Inst_m20_n320_pi2.0_TF0.4_R0.4_1.txt,20,320,3976.247,3974.505,-0.04381015565682249,$-I_1$
Inst_m20_n320_pi2.0_TF0.4_R0.4_10.txt,20,320,3423.862,3426.579,0.07935483381047771,$-I_1$
Inst_m20_n320_pi2.0_TF0.4_R0.4_2.txt,20,320,3090.436,3097.448,0.22689355158947527,$-I_1$
Inst_m20_n320_pi2.0_TF0.4_R0.4_3.txt,20,320,3310.775,3311.077,0.009121731316689734,$-I_1$
Inst_m20_n320_pi2.0_TF0.4_R0.4_4.txt,20,320,3063.886,3067.484,0.11743256766080579,$-I_1$
Inst_m20_n320_pi2.0_TF0.4_R0.4_5.txt,20,320,2600.7,2599.262,-0.05529280578304484,$-I_1$
Inst_m20_n320_pi2.0_TF0.4_R0.4_6.txt,20,320,2292.777,2293.673,0.03907924756745775,$-I_1$
Inst_m20_n320_pi2.0_TF0.4_R0.4_7.txt,20,320,3426.205,3423.88,-0.06785933707994174,$-I_1$
Inst_m20_n320_pi2.0_TF0.4_R0.4_8.txt,20,320,4258.056,4265.816,0.18224278872800684,$-I_1$
Inst_m20_n320_pi2.0_TF0.4_R0.4_9.txt,20,320,4255.1,4255.1,0.0,$-I_1$
Inst_m20_n320_pi2.0_TF0.4_R0.6_1.txt,20,320,4077.369,4091.369,0.3433586707506728,$-I_1$
Inst_m20_n320_pi2.0_TF0.4_R0.6_10.txt,20,320,2987.698,2990.295,0.08692310936380475,$-I_1$
Inst_m20_n320_pi2.0_TF0.4_R0.6_2.txt,20,320,2797.901,2801.674,0.13485109015651872,$-I_1$
Inst_m20_n320_pi2.0_TF0.4_R0.6_3.txt,20,320,3042.506,3040.803,-0.05597359545059154,$-I_1$
Inst_m20_n320_pi2.0_TF0.4_R0.6_4.txt,20,320,4094.79,4094.77,-0.0004884255358634219,$-I_1$
Inst_m20_n320_pi2.0_TF0.4_R0.6_5.txt,20,320,4558.161,4546.092,-0.26477783474520566,$-I_1$
Inst_m20_n320_pi2.0_TF0.4_R0.6_6.txt,20,320,3521.092,3519.564,-0.04339562840165061,$-I_1$
Inst_m20_n320_pi2.0_TF0.4_R0.6_7.txt,20,320,4288.2,4296.614,0.1962128632060016,$-I_1$
Inst_m20_n320_pi2.0_TF0.4_R0.6_8.txt,20,320,3473.342,3473.33,-0.0003454885813194032,$-I_1$
Inst_m20_n320_pi2.0_TF0.4_R0.6_9.txt,20,320,3292.838,3290.964,-0.056911393758218624,$-I_1$
Inst_m20_n320_pi2.0_TF0.6_R0.4_1.txt,20,320,2952.019,2964.114,0.40971958513818013,$-I_1$
Inst_m20_n320_pi2.0_TF0.6_R0.4_10.txt,20,320,3587.756,3589.744,0.05541068010199924,$-I_1$
Inst_m20_n320_pi2.0_TF0.6_R0.4_2.txt,20,320,3363.869,3368.541,0.1388876915242545,$-I_1$
Inst_m20_n320_pi2.0_TF0.6_R0.4_3.txt,20,320,2775.002,2779.888,0.17607194517337166,$-I_1$
Inst_m20_n320_pi2.0_TF0.6_R0.4_4.txt,20,320,4391.509,4391.824,0.007172933039636257,$-I_1$
Inst_m20_n320_pi2.0_TF0.6_R0.4_5.txt,20,320,3490.868,3494.64,0.10805335521136676,$-I_1$
Inst_m20_n320_pi2.0_TF0.6_R0.4_6.txt,20,320,3133.709,3129.002,-0.15020539558714227,$-I_1$
Inst_m20_n320_pi2.0_TF0.6_R0.4_7.txt,20,320,3375.686,3368.251,-0.22025152813383544,$-I_1$
Inst_m20_n320_pi2.0_TF0.6_R0.4_8.txt,20,320,4057.05,4057.05,0.0,$-I_1$
Inst_m20_n320_pi2.0_TF0.6_R0.4_9.txt,20,320,3436.101,3440.192,0.11905936408737386,$-I_1$
Inst_m20_n320_pi2.0_TF0.6_R0.6_1.txt,20,320,3705.315,3708.444,0.08444626165386493,$-I_1$
Inst_m20_n320_pi2.0_TF0.6_R0.6_10.txt,20,320,2829.554,2830.762,0.04269224054391906,$-I_1$
Inst_m20_n320_pi2.0_TF0.6_R0.6_2.txt,20,320,2723.757,2721.893,-0.06843488607831141,$-I_1$
Inst_m20_n320_pi2.0_TF0.6_R0.6_3.txt,20,320,4187.942,4200.718,0.30506630703099136,$-I_1$
Inst_m20_n320_pi2.0_TF0.6_R0.6_4.txt,20,320,4377.569,4371.264,-0.1440297114677185,$-I_1$
Inst_m20_n320_pi2.0_TF0.6_R0.6_5.txt,20,320,3370.67,3376.249,0.16551605467161495,$-I_1$
Inst_m20_n320_pi2.0_TF0.6_R0.6_6.txt,20,320,3100.801,3101.319,0.016705360969634268,$-I_1$
Inst_m20_n320_pi2.0_TF0.6_R0.6_7.txt,20,320,3500.564,3500.607,0.0012283734849618535,$-I_1$
Inst_m20_n320_pi2.0_TF0.6_R0.6_8.txt,20,320,3812.465,3807.965,-0.1180338704748765,$-I_1$
Inst_m20_n320_pi2.0_TF0.6_R0.6_9.txt,20,320,3431.105,3437.747,0.1935819510041175,$-I_1$
Inst_m20_n320_pi0.2_TF0.4_R0.4_1.txt,20,320,346.552,345.037,-0.4371638311133807,$-I_2$
Inst_m20_n320_pi0.2_TF0.4_R0.4_10.txt,20,320,240.734,240.794,0.02492377478877195,$-I_2$
Inst_m20_n320_pi0.2_TF0.4_R0.4_2.txt,20,320,379.613,379.463,-0.03951392602465597,$-I_2$
Inst_m20_n320_pi0.2_TF0.4_R0.4_3.txt,20,320,445.919,445.882,-0.008297471065367863,$-I_2$
Inst_m20_n320_pi0.2_TF0.4_R0.4_4.txt,20,320,300.398,300.42,0.00732361733433357,$-I_2$
Inst_m20_n320_pi0.2_TF0.4_R0.4_5.txt,20,320,331.473,332.337,0.2606547139585957,$-I_2$
Inst_m20_n320_pi0.2_TF0.4_R0.4_6.txt,20,320,354.745,355.468,0.20380836939210226,$-I_2$
Inst_m20_n320_pi0.2_TF0.4_R0.4_7.txt,20,320,557.38,557.38,0.0,$-I_2$
Inst_m20_n320_pi0.2_TF0.4_R0.4_8.txt,20,320,360.038,359.686,-0.09776745787945502,$-I_2$
Inst_m20_n320_pi0.2_TF0.4_R0.4_9.txt,20,320,355.159,354.949,-0.05912844669569954,$-I_2$
Inst_m20_n320_pi0.2_TF0.4_R0.6_1.txt,20,320,251.291,251.205,-0.03422327102840305,$-I_2$
Inst_m20_n320_pi0.2_TF0.4_R0.6_10.txt,20,320,261.628,261.675,0.017964438057098426,$-I_2$
Inst_m20_n320_pi0.2_TF0.4_R0.6_2.txt,20,320,279.234,280.339,0.3957254489066583,$-I_2$
Inst_m20_n320_pi0.2_TF0.4_R0.6_3.txt,20,320,272.717,272.89,0.06343572274555742,$-I_2$
Inst_m20_n320_pi0.2_TF0.4_R0.6_4.txt,20,320,399.943,399.879,-0.016002280324937435,$-I_2$
Inst_m20_n320_pi0.2_TF0.4_R0.6_5.txt,20,320,266.928,266.503,-0.15921896541389863,$-I_2$
Inst_m20_n320_pi0.2_TF0.4_R0.6_6.txt,20,320,433.539,433.758,0.05051448658598052,$-I_2$
Inst_m20_n320_pi0.2_TF0.4_R0.6_7.txt,20,320,301.111,301.18,0.022915137607067437,$-I_2$
Inst_m20_n320_pi0.2_TF0.4_R0.6_8.txt,20,320,350.682,352.164,0.42260509521445955,$-I_2$
Inst_m20_n320_pi0.2_TF0.4_R0.6_9.txt,20,320,344.36,344.316,-0.012777326054140887,$-I_2$
Inst_m20_n320_pi0.2_TF0.6_R0.4_1.txt,20,320,347.868,347.772,-0.02759667460071166,$-I_2$
Inst_m20_n320_pi0.2_TF0.6_R0.4_10.txt,20,320,336.993,336.887,-0.03145465929559206,$-I_2$
Inst_m20_n320_pi0.2_TF0.6_R0.4_2.txt,20,320,357.511,357.287,-0.06265541479843875,$-I_2$
Inst_m20_n320_pi0.2_TF0.6_R0.4_3.txt,20,320,397.681,398.068,0.0973141789524771,$-I_2$
Inst_m20_n320_pi0.2_TF0.6_R0.4_4.txt,20,320,433.863,433.248,-0.14174981503378004,$-I_2$
Inst_m20_n320_pi0.2_TF0.6_R0.4_5.txt,20,320,334.956,335.084,0.038213974372749225,$-I_2$
Inst_m20_n320_pi0.2_TF0.6_R0.4_6.txt,20,320,357.769,357.59,-0.05003228340075033,$-I_2$
Inst_m20_n320_pi0.2_TF0.6_R0.4_7.txt,20,320,271.719,271.355,-0.1339619238993136,$-I_2$
Inst_m20_n320_pi0.2_TF0.6_R0.4_8.txt,20,320,370.926,370.509,-0.11242134549747744,$-I_2$
Inst_m20_n320_pi0.2_TF0.6_R0.4_9.txt,20,320,452.691,452.88,0.04175033300861324,$-I_2$
Inst_m20_n320_pi0.2_TF0.6_R0.6_1.txt,20,320,298.671,297.997,-0.2256663686799114,$-I_2$
Inst_m20_n320_pi0.2_TF0.6_R0.6_10.txt,20,320,405.709,405.975,0.06556423446362283,$-I_2$
Inst_m20_n320_pi0.2_TF0.6_R0.6_2.txt,20,320,406.898,407.244,0.08503359564313503,$-I_2$
