Instance,m,n,Variant,Variant_Label,AvgResult_DG-ALNS,AvgTime_DG-ALNS,MinResult_DG-ALNS,ValidRuns
Inst_m20_n320_pi1.0_TF0.4_R0.4_6.txt,20,320,LS,$-LS$,1724.139,60.0697,1713.05,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_7.txt,20,320,LS,$-LS$,2212,60.0833,2212,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_8.txt,20,320,LS,$-LS$,1393.252,60.0989,1389.3,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_9.txt,20,320,LS,$-LS$,2712.462,60.0388,2700.58,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_1.txt,20,320,LS,$-LS$,1916.983,60.0586,1911.47,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_10.txt,20,320,LS,$-LS$,2117.04,60.1108,2107.38,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_2.txt,20,320,LS,$-LS$,1481.766,60.0467,1481.69,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_3.txt,20,320,LS,$-LS$,1674.184,60.0858,1666.89,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_4.txt,20,320,LS,$-LS$,2215.279,60.0924,2208.91,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_5.txt,20,320,LS,$-LS$,2107.817,60.0817,2101.32,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_6.txt,20,320,LS,$-LS$,1686.216,60.0989,1684.3,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_7.txt,20,320,LS,$-LS$,1419.666,60.131,1412.44,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_8.txt,20,320,LS,$-LS$,1483.93,60.0771,1483.93,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_9.txt,20,320,LS,$-LS$,1564.48,60.0939,1553.39,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_1.txt,20,320,LS,$-LS$,1860.553,60.0657,1851.04,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_10.txt,20,320,LS,$-LS$,1442.54,60.082,1428.37,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_2.txt,20,320,LS,$-LS$,1682.322,60.1362,1666.29,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_3.txt,20,320,LS,$-LS$,1482.248,60.0715,1478.06,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_4.txt,20,320,LS,$-LS$,1550.053,60.0754,1538.5,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_5.txt,20,320,LS,$-LS$,1844.64,60.0731,1827.52,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_6.txt,20,320,LS,$-LS$,1686.68,60.08,1676.48,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_7.txt,20,320,LS,$-LS$,1622.751,60.0927,1605.79,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_8.txt,20,320,LS,$-LS$,1762.275,60.07,1754.76,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_9.txt,20,320,LS,$-LS$,2016.471,60.0613,2004.51,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_1.txt,20,320,LS,$-LS$,1911.425,60.0744,1910.86,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_10.txt,20,320,LS,$-LS$,1617.395,60.0751,1611.64,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_2.txt,20,320,LS,$-LS$,1949.032,60.0772,1936.17,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_3.txt,20,320,LS,$-LS$,1813.425,60.0676,1806,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_4.txt,20,320,LS,$-LS$,1831.424,60.0904,1822.37,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_5.txt,20,320,LS,$-LS$,2677.27,60.0752,2668.95,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_6.txt,20,320,LS,$-LS$,1876.906,60.0938,1871.77,10
