Instance,m,n,Variant,Variant_Label,AvgResult_DG-ALNS,AvgTime_DG-ALNS,MinResult_DG-ALNS,ValidRuns
Inst_m20_n320_pi0.5_TF0.6_R0.4_7.txt,20,320,FULL,DG-ALNS,806.999,62.243,802.58,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_8.txt,20,320,FULL,DG-ALNS,931.368,62.2399,922.9,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_9.txt,20,320,FULL,DG-ALNS,811.438,62.1915,811.39,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_1.txt,20,320,FULL,DG-ALNS,865.511,62.1879,860.17,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_10.txt,20,320,FULL,DG-ALNS,884.875,62.1863,882.03,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_2.txt,20,320,FULL,DG-ALNS,967.433,62.1825,966.31,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_3.txt,20,320,FULL,DG-ALNS,929.315,62.211,926.96,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_4.txt,20,320,FULL,DG-ALNS,733.839,62.1921,733.04,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_5.txt,20,320,FULL,DG-ALNS,1054.07,62.2112,1051.5,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_6.txt,20,320,FULL,DG-ALNS,815.859,62.2032,811.34,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_7.txt,20,320,FULL,DG-ALNS,953.069,62.1694,949.63,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_8.txt,20,320,FULL,DG-ALNS,949.48,62.1706,944.76,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_9.txt,20,320,FULL,DG-ALNS,813.679,62.1342,812.63,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_1.txt,20,320,FULL,DG-ALNS,2035.186,62.291,2032.28,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_10.txt,20,320,FULL,DG-ALNS,1857.752,62.2334,1851.74,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_2.txt,20,320,FULL,DG-ALNS,1754.149,62.2737,1750.38,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_3.txt,20,320,FULL,DG-ALNS,1557.542,62.2513,1548.86,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_4.txt,20,320,FULL,DG-ALNS,1357.606,62.2682,1341.48,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_5.txt,20,320,FULL,DG-ALNS,2101.877,62.2778,2101.28,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_6.txt,20,320,FULL,DG-ALNS,1707.781,62.2542,1704.46,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_7.txt,20,320,FULL,DG-ALNS,2212,62.2334,2212,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_8.txt,20,320,FULL,DG-ALNS,1391.222,62.289,1388.11,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_9.txt,20,320,FULL,DG-ALNS,2700.352,62.2502,2693.99,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_1.txt,20,320,FULL,DG-ALNS,1912.687,62.2282,1911.47,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_10.txt,20,320,FULL,DG-ALNS,2099.43,62.2298,2087.81,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_2.txt,20,320,FULL,DG-ALNS,1481.69,62.262,1481.69,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_3.txt,20,320,FULL,DG-ALNS,1655.862,62.2256,1650.87,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_4.txt,20,320,FULL,DG-ALNS,2210.22,62.2772,2205.39,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_5.txt,20,320,FULL,DG-ALNS,2105.115,62.2094,2103.49,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_6.txt,20,320,FULL,DG-ALNS,1683.594,62.1846,1681.51,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_7.txt,20,320,FULL,DG-ALNS,1418.365,62.2065,1413.08,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_8.txt,20,320,FULL,DG-ALNS,1483.93,62.2256,1483.93,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_9.txt,20,320,FULL,DG-ALNS,1555.393,62.2105,1550.35,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_1.txt,20,320,FULL,DG-ALNS,1856.145,62.3299,1852.35,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_10.txt,20,320,FULL,DG-ALNS,1411.819,62.233,1405.87,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_2.txt,20,320,FULL,DG-ALNS,1645.647,62.3216,1633.99,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_3.txt,20,320,FULL,DG-ALNS,1477.636,62.2675,1475.59,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_4.txt,20,320,FULL,DG-ALNS,1532.289,62.3058,1527.96,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_5.txt,20,320,FULL,DG-ALNS,1818.249,62.2506,1812.48,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_6.txt,20,320,FULL,DG-ALNS,1661.667,62.2679,1643.62,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_7.txt,20,320,FULL,DG-ALNS,1603.031,62.2744,1595.58,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_8.txt,20,320,FULL,DG-ALNS,1750.24,62.2582,1742.38,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_9.txt,20,320,FULL,DG-ALNS,2002.614,62.2267,1993.67,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_1.txt,20,320,FULL,DG-ALNS,1911.385,62.2835,1910.86,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_10.txt,20,320,FULL,DG-ALNS,1604.738,62.2101,1597,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_2.txt,20,320,FULL,DG-ALNS,1918.273,62.2618,1912.03,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_3.txt,20,320,FULL,DG-ALNS,1790.99,62.27,1788.18,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_4.txt,20,320,FULL,DG-ALNS,1813.898,62.2658,1807.86,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_5.txt,20,320,FULL,DG-ALNS,2652.887,62.2384,2643.17,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_6.txt,20,320,FULL,DG-ALNS,1872.335,62.2322,1870.55,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_7.txt,20,320,FULL,DG-ALNS,1870.696,62.2517,1858.78,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_8.txt,20,320,FULL,DG-ALNS,1804.865,62.2283,1803.46,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_9.txt,20,320,FULL,DG-ALNS,1472.253,62.1928,1469.49,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_1.txt,20,320,FULL,DG-ALNS,3976.247,62.2311,3957.72,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_10.txt,20,320,FULL,DG-ALNS,3423.862,62.2803,3415.82,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_2.txt,20,320,FULL,DG-ALNS,3090.436,62.2972,3085.02,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_3.txt,20,320,FULL,DG-ALNS,3310.775,62.319,3298.36,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_4.txt,20,320,FULL,DG-ALNS,3063.886,62.3136,3057.3,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_5.txt,20,320,FULL,DG-ALNS,2600.7,62.2971,2594.48,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_6.txt,20,320,FULL,DG-ALNS,2292.777,62.2741,2284.76,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_7.txt,20,320,FULL,DG-ALNS,3426.205,62.3021,3418.1,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_8.txt,20,320,FULL,DG-ALNS,4258.056,62.3124,4244.54,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_9.txt,20,320,FULL,DG-ALNS,4255.1,62.317,4255.1,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_1.txt,20,320,FULL,DG-ALNS,4077.369,62.2964,4063.19,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_10.txt,20,320,FULL,DG-ALNS,2987.698,62.2838,2978.46,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_2.txt,20,320,FULL,DG-ALNS,2797.901,62.2776,2788.43,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_3.txt,20,320,FULL,DG-ALNS,3042.506,62.2839,3038.38,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_4.txt,20,320,FULL,DG-ALNS,4094.79,62.2957,4094.77,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_5.txt,20,320,FULL,DG-ALNS,4558.161,62.3607,4542.89,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_6.txt,20,320,FULL,DG-ALNS,3521.092,62.2737,3513.97,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_7.txt,20,320,FULL,DG-ALNS,4288.2,62.2888,4263.91,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_8.txt,20,320,FULL,DG-ALNS,3473.342,62.288,3473.33,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_9.txt,20,320,FULL,DG-ALNS,3292.838,62.1963,3270.02,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_1.txt,20,320,FULL,DG-ALNS,2952.019,62.0334,2931.06,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_10.txt,20,320,FULL,DG-ALNS,3587.756,62.3053,3577.28,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_2.txt,20,320,FULL,DG-ALNS,3363.869,62.3207,3353.89,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_3.txt,20,320,FULL,DG-ALNS,2775.002,62.3229,2762.01,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_4.txt,20,320,FULL,DG-ALNS,4391.509,62.3449,4391.39,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_5.txt,20,320,FULL,DG-ALNS,3490.868,62.3393,3483.7,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_6.txt,20,320,FULL,DG-ALNS,3133.709,62.3389,3126.36,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_7.txt,20,320,FULL,DG-ALNS,3375.686,62.3906,3367.37,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_8.txt,20,320,FULL,DG-ALNS,4057.05,62.2904,4057.05,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_9.txt,20,320,FULL,DG-ALNS,3436.101,62.273,3412.6,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_1.txt,20,320,FULL,DG-ALNS,3705.315,62.3196,3669.57,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_10.txt,20,320,FULL,DG-ALNS,2829.554,62.2173,2823.06,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_2.txt,20,320,FULL,DG-ALNS,2723.757,62.3618,2717.07,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_3.txt,20,320,FULL,DG-ALNS,4187.942,62.3099,4173.64,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_4.txt,20,320,FULL,DG-ALNS,4377.569,62.2897,4365.47,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_5.txt,20,320,FULL,DG-ALNS,3370.67,62.3216,3357.73,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_6.txt,20,320,FULL,DG-ALNS,3100.801,62.2801,3092.66,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_7.txt,20,320,FULL,DG-ALNS,3500.564,62.2966,3499.61,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_8.txt,20,320,FULL,DG-ALNS,3812.465,62.3468,3790.33,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_9.txt,20,320,FULL,DG-ALNS,3431.105,62.2563,3414.85,10
