Instance,m,n,Variant,Variant_Label,AvgResult_DG-ALNS,AvgTime_DG-ALNS,MinResult_DG-ALNS,ValidRuns
Inst_m20_n320_pi0.5_TF0.6_R0.4_1.txt,20,320,D3,$-D_3$,780.536,62.0147,775.7,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_10.txt,20,320,D3,$-D_3$,995.197,62.1838,988.87,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_2.txt,20,320,D3,$-D_3$,664.842,62.2538,662.39,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_3.txt,20,320,D3,$-D_3$,813.301,62.2239,809.13,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_4.txt,20,320,D3,$-D_3$,839.954,62.2565,833.55,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_5.txt,20,320,D3,$-D_3$,918.269,62.204,912.42,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_6.txt,20,320,D3,$-D_3$,905.127,62.1896,901.54,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_7.txt,20,320,D3,$-D_3$,807.992,62.2243,805.83,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_8.txt,20,320,D3,$-D_3$,932.347,62.1931,927.99,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_9.txt,20,320,D3,$-D_3$,811.752,62.1656,811.39,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_1.txt,20,320,D3,$-D_3$,865.881,62.1838,862.75,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_10.txt,20,320,D3,$-D_3$,884.815,62.1448,878.28,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_2.txt,20,320,D3,$-D_3$,967.726,62.2207,967.23,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_3.txt,20,320,D3,$-D_3$,928.264,62.2232,926.96,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_4.txt,20,320,D3,$-D_3$,733.754,62.1979,731.66,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_5.txt,20,320,D3,$-D_3$,1053.057,62.184,1049.27,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_6.txt,20,320,D3,$-D_3$,813.839,62.1756,808.92,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_7.txt,20,320,D3,$-D_3$,955.12,62.1707,948.09,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_8.txt,20,320,D3,$-D_3$,951.434,62.1538,948.23,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_9.txt,20,320,D3,$-D_3$,813.751,62.1343,812.22,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_1.txt,20,320,D3,$-D_3$,2034.76,61.912,2031,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_10.txt,20,320,D3,$-D_3$,1858.892,62.196,1855.86,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_2.txt,20,320,D3,$-D_3$,1753.856,62.2365,1751.97,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_3.txt,20,320,D3,$-D_3$,1558.434,62.2145,1554.61,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_4.txt,20,320,D3,$-D_3$,1360.212,62.2164,1349.4,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_5.txt,20,320,D3,$-D_3$,2101.28,62.2176,2101.28,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_6.txt,20,320,D3,$-D_3$,1712.951,62.1921,1706.51,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_7.txt,20,320,D3,$-D_3$,2212,62.2314,2212,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_8.txt,20,320,D3,$-D_3$,1391.217,62.187,1388.11,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_9.txt,20,320,D3,$-D_3$,2703.154,62.1811,2689.95,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_1.txt,20,320,D3,$-D_3$,1912.634,62.2323,1911.47,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_10.txt,20,320,D3,$-D_3$,2100.022,62.2036,2086.07,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_2.txt,20,320,D3,$-D_3$,1481.69,62.1802,1481.69,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_3.txt,20,320,D3,$-D_3$,1656.154,62.2331,1647.96,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_4.txt,20,320,D3,$-D_3$,2206.956,62.1837,2204.48,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_5.txt,20,320,D3,$-D_3$,2106.017,62.1837,2103.04,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_6.txt,20,320,D3,$-D_3$,1683.719,62.1638,1681.51,10
