Instance,m,n,pi,TF,R,ID,Model,TimeLimit,CPUTime,RunTime,Status,OFV,BestBound,GapPercent
Inst_m2_n10_pi1.0_TF0.6_R0.6_5.txt,2,10,1.0 ,0.6,0.6,0,PD,1800,707774.09,9.45,2,752.69,752.69,0
Inst_m2_n10_pi1.0_TF0.6_R0.6_6.txt,2,10,1.0 ,0.6,0.6,0,PD,1800,707772.72,7.57,2,1464.46,1464.46,0
Inst_m2_n10_pi1.0_TF0.6_R0.6_7.txt,2,10,1.0 ,0.6,0.6,0,PD,1800,707767.59,2.21,2,695.96,695.96,0
Inst_m2_n10_pi1.0_TF0.6_R0.6_8.txt,2,10,1.0 ,0.6,0.6,0,PD,1800,707786.83,21.13,2,2029.65,2029.5691,0.004
Inst_m2_n10_pi1.0_TF0.6_R0.6_9.txt,2,10,1.0 ,0.6,0.6,0,PD,1800,707784.38,17.76,2,1071.88,1071.88,0
Inst_m2_n10_pi2.0_TF0.4_R0.4_1.txt,2,10,2.0 ,0.4,0.4,1,PD,1800,6626815.09,6.79,2,952.28,952.28,0
Inst_m2_n10_pi2.0_TF0.4_R0.4_10.txt,2,10,2.0 ,0.4,0.4,10,PD,1800,6626808.63,0.33,2,238.57,238.57,0
Inst_m2_n10_pi2.0_TF0.4_R0.4_2.txt,2,10,2.0 ,0.4,0.4,2,PD,1800,6626823.19,14.9,2,1603.22,1603.1646,0.0035
Inst_m2_n10_pi2.0_TF0.4_R0.4_3.txt,2,10,2.0 ,0.4,0.4,3,PD,1800,6626815.94,7.64,2,1236.84,1236.84,0
Inst_m2_n10_pi2.0_TF0.4_R0.4_4.txt,2,10,2.0 ,0.4,0.4,4,PD,1800,6626810.23,1.94,2,2597.16,2597.16,0
Inst_m2_n10_pi2.0_TF0.4_R0.4_5.txt,2,10,2.0 ,0.4,0.4,5,PD,1800,6626808.97,0.68,2,1580.03,1580.03,0
Inst_m2_n10_pi2.0_TF0.4_R0.4_6.txt,2,10,2.0 ,0.4,0.4,6,PD,1800,6626808.76,0.48,2,1166.39,1166.39,0
