Instance,m,n,pi,TF,R,ID,Model,TimeLimit,CPUTime,RunTime,Status,OFV,BestBound,GapPercent
Inst_m2_n10_pi0.5_TF0.6_R0.6_2.txt,2,10,0.5,0.6,0.6,0,TI,1800,1050268.33,171.36,2,373.63,373.63,0
Inst_m2_n10_pi0.5_TF0.6_R0.6_3.txt,2,10,0.5,0.6,0.6,0,TI,1800,1050836.3,718.84,2,1014.95,1014.95,0
Inst_m2_n10_pi0.5_TF0.6_R0.6_4.txt,2,10,0.5,0.6,0.6,0,TI,1800,1050162.3,35.14,2,1264.84,1264.84,0
Inst_m2_n10_pi0.5_TF0.6_R0.6_5.txt,2,10,0.5,0.6,0.6,0,TI,1800,1050309.69,177.9,2,628.86,628.86,0
Inst_m2_n10_pi0.5_TF0.6_R0.6_6.txt,2,10,0.5,0.6,0.6,0,TI,1800,1050184.59,29.79,2,360.24,360.24,0
Inst_m2_n10_pi0.5_TF0.6_R0.6_7.txt,2,10,0.5,0.6,0.6,0,TI,1800,1050257.03,94.14,2,346.43,346.43,0
Inst_m2_n10_pi0.5_TF0.6_R0.6_8.txt,2,10,0.5,0.6,0.6,0,TI,1800,1050243.3,65.76,2,216.57,216.57,0
Inst_m2_n10_pi0.5_TF0.6_R0.6_9.txt,2,10,0.5,0.6,0.6,0,TI,1800,1050242.97,59.57,2,1033.71,1033.71,0
Inst_m2_n10_pi1.0_TF0.4_R0.4_1.txt,2,10,1,0.4,0.4,0,TI,1800,1050729.47,544.64,2,385.54,385.54,0
Inst_m2_n10_pi1.0_TF0.4_R0.4_10.txt,2,10,1,0.4,0.4,0,TI,1800,1050281.23,88.34,2,294.35,294.35,0
Inst_m2_n10_pi1.0_TF0.4_R0.4_2.txt,2,10,1,0.4,0.4,0,TI,1800,1050413.05,205.13,2,412.78,412.78,0
Inst_m2_n10_pi1.0_TF0.4_R0.4_3.txt,2,10,1,0.4,0.4,0,TI,1800,1050624.8,407.35,2,532.19,532.19,0
Inst_m2_n10_pi1.0_TF0.4_R0.4_4.txt,2,10,1,0.4,0.4,0,TI,1800,1050280.64,37.48,2,236.46,236.46,0
Inst_m2_n10_pi1.0_TF0.4_R0.4_5.txt,2,10,1,0.4,0.4,0,TI,1800,1051146.28,902.14,2,1018.32,1018.2243,0.0094
Inst_m2_n10_pi1.0_TF0.4_R0.4_6.txt,2,10,1,0.4,0.4,0,TI,1800,1051679.39,1421.93,2,941.23,941.23,0
Inst_m2_n10_pi1.0_TF0.4_R0.4_7.txt,2,10,1,0.4,0.4,0,TI,1800,1051468.8,1200.02,2,524.58,524.58,0
Inst_m2_n10_pi1.0_TF0.4_R0.4_8.txt,2,10,1,0.4,0.4,0,TI,1800,1050405.7,124.68,2,525.14,525.14,0
Inst_m2_n10_pi1.0_TF0.4_R0.4_9.txt,2,10,1,0.4,0.4,0,TI,1800,1050419.34,137.53,2,570.59,570.59,0
Inst_m2_n10_pi1.0_TF0.4_R0.6_1.txt,2,10,1,0.4,0.6,0,TI,1800,1050397.83,87.77,2,522.47,522.47,0
Inst_m2_n10_pi1.0_TF0.4_R0.6_10.txt,2,10,1,0.4,0.6,0,TI,1800,1050756.98,430.74,2,475.32,475.32,0
Inst_m2_n10_pi1.0_TF0.4_R0.6_2.txt,2,10,1,0.4,0.6,0,TI,1800,1050451.91,59.85,2,328.36,328.36,0
Inst_m2_n10_pi1.0_TF0.4_R0.6_3.txt,2,10,1,0.4,0.6,0,TI,1800,1051977.11,1578.99,2,840.95,840.8809,0.0082
Inst_m2_n10_pi1.0_TF0.4_R0.6_4.txt,2,10,1,0.4,0.6,0,TI,1800,1050438.08,32.01,2,371.09,371.09,0
Inst_m2_n10_pi1.0_TF0.4_R0.6_5.txt,2,10,1,0.4,0.6,0,TI,1800,1050492.45,79.19,2,418.51,418.51,0
Inst_m2_n10_pi1.0_TF0.4_R0.6_6.txt,2,10,1,0.4,0.6,0,TI,1800,1050636.73,217.05,2,333.07,333.07,0
Inst_m2_n10_pi1.0_TF0.4_R0.6_7.txt,2,10,1,0.4,0.6,0,TI,1800,1050848,416.62,2,433.77,433.77,0
Inst_m2_n10_pi1.0_TF0.4_R0.6_8.txt,2,10,1,0.4,0.6,0,TI,1800,1050633.11,194.66,2,988.17,988.0948,0.0076
Inst_m2_n10_pi1.0_TF0.4_R0.6_9.txt,2,10,1,0.4,0.6,0,TI,1800,1051020.84,568.69,2,550.66,550.66,0
Inst_m2_n10_pi1.0_TF0.6_R0.4_1.txt,2,10,1,0.6,0.4,0,TI,1800,1050577.75,114.17,2,1062.68,1062.68,0
Inst_m2_n10_pi1.0_TF0.6_R0.4_10.txt,2,10,1,0.6,0.4,0,TI,1800,1050711.13,231.06,2,587.41,587.41,0
Inst_m2_n10_pi1.0_TF0.6_R0.4_2.txt,2,10,1,0.6,0.4,0,TI,1800,1050936.26,443.09,2,988.15,988.15,0
Inst_m2_n10_pi1.0_TF0.6_R0.4_3.txt,2,10,1,0.6,0.4,0,TI,1800,1050557.98,32.15,2,499.69,499.69,0
